sample_index,t_s,ur_fx_n,ur_fy_n,ur_fz_n,ur_tx_nm,ur_ty_nm,ur_tz_nm,onrobot_fx_n,onrobot_fy_n,onrobot_fz_n,onrobot_tx_nm,onrobot_ty_nm,onrobot_tz_nm
23,0.19184913799836067,-0.44987620401557843,-0.1892448503925396,-1.6976212216640174,0.012438620950279354,0.005316265042106447,-0.006188223375627621,0.12158199999999988,0.08867200000293207,-0.183339999998582,-0.005633,-0.0023480000000045257,0.00028299999996245304
24,0.19994071600376628,0.3591259274898185,0.07605568475789298,-1.5714650716243648,-0.007173063041451702,0.03326238540959271,-0.014642145003793735,0.001581999999999872,0.01867200000325194,-0.20334099999970137,0.004366999999999998,0.008652000000059444,-0.0037169999998616352
25,0.20762895100051537,-0.03573444480525322,-0.15663398152386682,-1.8386521740562518,-0.005720951511656312,0.017356523214039313,-0.01139688438703858,0.07158199999999985,0.06867200000405155,-0.25333999999890183,-0.002633,0.0006519999999954741,0.00028300000001042877
26,0.2158995740028331,-0.4423776424104695,-0.42970444436913646,-0.8404274132290044,0.022572932243876867,-0.016598068073815024,0.0035567345399158804,0.15158199999999974,0.07867200000661036,-0.41333999999874194,-0.006632999999999998,-0.002348000000036511,0.0022829999999624535
27,0.2236675469976035,0.4699948643338389,-0.6110645676058464,-0.6359391205585643,0.03861932521666984,0.0031225566382252342,0.005213736230880307,0.09158199999999977,0.028672000005490878,-0.3433399999995415,-0.0006330000000000004,0.0006520000000114666,-0.0007169999999895724
28,0.23189084199839272,-0.1712923593123789,-0.19371053036251504,-1.241073341862023,0.01039090898487722,0.00962039025381631,0.0004239563936208747,0.05158199999999981,0.00867200000485116,-0.30333899999986136,-0.0006330000000000004,0.0016520000000114668,-0.0007169999999735799
29,0.23966733099950943,-0.134668749016616,-0.6091929327767109,-0.6374879608353903,0.03207479135668997,-0.009302461317006827,0.005875620218024397,0.09158199999999984,-0.0013279999962683157,-0.23333900000002128,-0.0006329999999999998,-0.0023480000000045257,0.0002829999999624499
30,0.2479162230010843,0.004533750027094248,-0.642298494774122,-0.8795918245357959,0.04454017866642171,-0.0008380208164190124,0.0066262954856808765,0.12158199999999979,0.008672000005171014,-0.3233389999998614,-0.002632999999999999,-0.004348000000020519,0.001282999999930466
31,0.25567177400080254,-0.06745285288863692,-0.7068947805394693,-1.0091381687818566,0.036718755197397784,0.0015699463377872815,-0.005984341095947904,0.11158199999999978,0.008672000005810731,-0.3633399999998614,-0.0016329999999999997,-0.001348000000004526,0.0002829999999784431
32,0.26365631200314965,-0.4800840049118761,-0.7057351724504733,-0.7447927702268708,0.0452852448610024,-0.009027337115734384,0.006289982873494796,0.08158199999999985,-0.011327999995948449,-0.2533400000001812,-0.0006329999999999998,0.0006519999999954741,0.0002830000000104275
33,0.2718964870000491,-0.1950268036615716,-0.42254529839942695,-1.4767276672125262,0.012418865809764314,0.011967227462918924,-0.005562134010103323,0.14158199999999985,0.018672000004051552,-0.25333999999970147,-0.006632999999999998,-0.0043480000000525034,0.0032829999999304687
34,0.279906984003901,0.1944708692554242,-0.4992264362349361,-1.5768717115954412,0.006116796536605427,0.035777261324554235,-0.0008125233050376543,0.10158199999999974,0.03867200000677028,-0.4233399999993816,-0.005632999999999999,-0.0003480000000205185,0.0012829999999944381
35,0.287863871002628,-0.23032026470420086,-0.3624098880089158,-0.5128785014794435,0.035306935684406376,-0.008024938242499412,0.0036147913513150023,0.11158199999999975,0.02867200000629049,-0.3933389999995415,-0.005632999999999998,-0.002348000000036511,0.002282999999962453
36,0.2956619410033454,-0.20828731595000918,-0.3122827347659204,-1.1321453330673488,0.023040525414266613,-0.012799921224684185,-0.002189125890144404,0.07158199999999985,-0.001327999996268316,-0.23333900000002128,-0.001632999999999999,-0.0013480000000205185,0.001282999999978443
37,0.3036533220001729,0.12908192218412606,-0.095133890726448,-0.9396378100732989,0.026160285344900044,-0.01090179434974551,0.013892273838270006,0.0715819999999998,0.008672000005330952,-0.33333999999986136,-0.0006329999999999998,0.0006519999999954741,0.0002830000000104275
38,0.3118933170044329,0.08993033613304836,-0.1514801677389611,-1.1590027349340442,0.02632428230475216,-0.0008101431337166612,-0.00399448681092121,0.10158199999999988,0.06867200000325194,-0.20334099999890182,-0.006632999999999998,-0.0033480000000525034,0.003282999999946461
39,0.3198551730019972,-0.2862503652270893,-0.1766903936588764,-1.224184064654821,0.027642084658716266,-0.007129034617403166,0.008310866420912952,0.05158199999999983,0.028672000004371402,-0.2733399999995415,-0.0006329999999999998,0.0016519999999954741,0.00028300000002642005
40,0.3276690420025261,-0.5521501731785877,-0.20892059004351674,-1.501689011272609,0.002507230816732945,0.011065027799987375,-0.0015992771953469815,0.0915819999999997,0.01867200000741,-0.46334099999970146,-0.0016329999999999997,-0.0003480000000045259,0.0002829999999944356
41,0.3358467810030561,-0.42495167986317806,-0.48279521152499866,-1.0252606815314709,0.035493527774027735,-0.0232803474170471,0.0038541827488354006,0.1115819999999998,0.03867200000485116,-0.30333899999938163,-0.005632999999999998,-0.004348000000036511,0.002282999999930468
42,0.3437105140037602,-0.17739386810477034,-0.4973100361987553,-0.8927027250563497,0.03349699280188037,-0.002700485907010772,-0.001541470634037955,0.11158199999999978,0.04867200000549088,-0.34333999999922166,-0.006632999999999998,-0.005348000000036511,0.002282999999914476
43,0.351891890000843,0.029340332443466715,-0.5729508368631797,-0.6019925001120695,0.03535592124986755,-0.0018764884747636788,0.0015368233578052358,0.10158199999999988,0.04867200000325194,-0.20334099999922167,-0.007632999999999998,-0.0063480000000525035,0.003282999999898484
44,0.35989885999879334,-0.2693300349551617,-0.17220131797270058,-1.6955535277660936,0.0006886819286772456,0.015516502565028853,-0.0027865123038358546,0.08158199999999978,0.03867200000549088,-0.3433399999993816,-0.003633,-0.001348000000004526,0.0002829999999784443
45,0.3676831740012858,0.07756177193639682,-0.5361577924337758,-0.5850732711983628,0.03685205671708978,0.0016952023287867299,0.007777589690193961,0.07158199999999974,-0.011327999993389643,-0.4133400000001812,-0.0006330000000000004,0.0006520000000114666,-0.0007169999999895724
46,0.37576319099753164,-0.5715778977882043,-0.06602963209958826,-1.298132682827152,0.0037429899782729908,0.002357513817113103,-0.002271633066663444,0.06158199999999987,0.008672000003091996,-0.19333999999986137,-0.0016329999999999997,-0.001348000000004526,0.0002829999999784431
47,0.3839019270017161,-0.03395152405441129,-0.23552985817923117,-1.0445214815063362,0.022197076418331955,-0.003514055671154843,-0.0062895991774729225,0.07158199999999983,0.008672000004531326,-0.2833399999998613,-0.0016329999999999997,-0.001348000000004526,0.0002829999999784431
48,0.3919381110026734,-0.35302350857287185,-0.7132881597169777,-0.5151374191395515,0.043194316196926215,-0.02013511925609777,0.012445406869189553,0.10158199999999981,0.05867200000485116,-0.3033389999990618,-0.004632999999999998,-0.002348000000036511,0.0022829999999624522
49,0.3999453420037753,0.26489856398552736,-0.058625188496681795,-1.0862122900326354,0.03018311298143945,-0.005866713460252957,0.008349391863271894,0.08158199999999984,0.0086720000043714,-0.2733399999998614,-0.003632999999999999,-0.003348000000020518,0.0012829999999464593
50,0.4079271150039858,0.11651663649390703,-0.35545916560085533,-0.9688734997430941,0.027683858155737453,-0.006328452661161789,0.0038166815076294083,0.12158199999999966,0.01867200000836954,-0.5233399999997015,-0.002632999999999999,-0.0013480000000205185,0.0012829999999784437
51,0.4158913659994141,-0.03306199091364291,-0.6064874527494397,-1.0298849597583881,0.039809508229609415,-0.018113863831925116,0.0013827444494501487,0.10158199999999971,-0.0013279999924301058,-0.4733390000000213,0.0003670000000000008,0.0016519999999794815,0.0012830000000264195
52,0.4239453530026367,-0.34458452813012325,0.11863130250022365,-1.2964160441776564,-0.016860652177089267,0.01967215992246595,-0.0059644666335666174,0.1015819999999998,0.008672000005171014,-0.3233389999998614,-0.0016329999999999997,-0.0003480000000045259,0.0002829999999944356
53,0.43188498800009256,-0.049278817293600494,-0.775450573866686,-0.9806636449909981,0.04192971996491345,-0.009216540199717911,0.0058551520236878605,0.05158199999999984,0.018672000004051552,-0.2533399999997014,0.00036699999999999954,0.0026520000000114664,-0.0007169999999575879
54,0.4399254200034193,-0.48430309613561195,-0.46889446845568755,-1.106766160267472,0.0307475653284535,-0.013271994295151173,0.008788689794597869,0.12158199999999988,0.03867200000293207,-0.1833399999993816,-0.004632999999999999,-0.003348000000020518,0.00128299999994646
55,0.4479539910025778,-0.13215191041452595,-0.36354345256547915,-1.077356033867218,0.025296094810147666,-0.002718525450493188,0.008489240364334747,0.1215819999999999,0.048672000002292354,-0.14333899999922167,-0.006632999999999998,-0.005348000000036511,0.002282999999914476
56,0.45601353899837704,-0.19668426663667393,-0.46858273592748595,-1.08842861574924,0.027836953590515214,0.007973360256649457,-0.0004949770909840818,0.07158199999999992,0.04867200000197253,-0.12334099999922166,-0.004632999999999998,-0.002348000000036511,0.0022829999999624522
57,0.4636048620013753,0.22245082983591039,-0.5588660270909572,-0.7255057101678314,0.0388887107902911,-0.008449114431307933,-0.005638678345395412,0.07158199999999992,0.01867200000213243,-0.13333899999970145,-0.0006329999999999998,-0.0003480000000045259,0.000282999999994435
58,0.4715919459995348,-0.6454990860788149,-0.6183985341406294,-0.697394287740493,0.032373777047641696,-0.0179850544804387,-0.000297957011670532,0.0815819999999999,-0.011327999997707644,-0.1433390000001812,-0.0036329999999999986,-0.001348000000036511,0.002282999999978444
59,0.4795265799984918,0.17867954905850678,-0.5110370017970065,-1.612531883030958,0.018280022622591596,0.01734623724995584,-0.0009691497729815345,0.10158199999999992,0.03867200000197253,-0.12334099999938161,-0.005632999999999998,-0.004348000000036511,0.002282999999930468
60,0.48752256000443595,-0.38810933464230546,-0.26140372537013734,-0.5908269654583609,0.035093460372163925,-0.012690399900359122,0.00043852051816041374,0.15158199999999983,0.04867200000405155,-0.25333999999922174,-0.008632999999999998,-0.0073480000000525035,0.0032829999998824923
61,0.49553647299762815,0.04617148466314758,-0.6257748385390869,-0.6351811487132523,0.04289161427587251,-0.008396054784867898,0.004160299703798197,0.12158199999999988,0.05867200000293207,-0.18333999999906175,-0.007632999999999998,-0.005348000000036511,0.0022829999999144767
62,0.5036957179981982,-0.43094010848273223,-0.442354204752589,-1.0554034047890388,0.02938061042124214,-0.020904018597749156,0.015848864061960642,0.09158199999999989,0.03867200000277214,-0.1733399999993816,-0.003632999999999999,-0.0003480000000205185,0.001282999999994437
63,0.5119478460037499,-0.08992126845754783,-0.3242104428016563,-1.529384364001843,0.0005769251374159969,0.025906563936671675,-0.01284093188113307,0.09158199999999997,0.018672000000693134,-0.043340999999701445,-0.003633,-0.0023480000000045257,0.0002829999999624518
64,0.5197040479979478,-0.01784719891812268,-0.20935494055074103,-1.6245739656368618,-0.0021829094562329553,0.022332861241306255,-0.0115095911964882,0.10158199999999974,0.028672000006610358,-0.4133399999995415,-0.002633,0.0006519999999954741,0.00028300000001042877
65,0.5276876339994487,-0.20918290126836772,-0.42203125210245734,-1.4129533783116304,0.00665332914659676,0.02162406675892458,-0.015019749158515002,0.08158199999999971,0.038672000007569894,-0.4733389999993816,-0.002633,0.002651999999995474,0.0002830000000424139
66,0.5357417420018464,-0.4987393955570575,-0.300564865722257,-1.8591281537461122,-0.0009453192208645477,0.03380923289262612,-0.007622355518747071,0.11158199999999982,0.06867200000453132,-0.2833399999989018,-0.007632999999999998,-0.0023480000000525034,0.0032829999999624544
67,0.5437205089983763,-0.10849625213671206,-0.41566463205202037,-0.976217819846137,0.032977117649530256,-0.006854537784600643,0.005189782427829308,0.10158199999999987,0.04867200000357176,-0.2233389999992217,-0.006632999999999998,-0.002348000000036511,0.0022829999999624535
68,0.5517473869986134,-0.3948325715169293,-0.4974573244649867,-1.053935289785584,0.04169376300824553,-0.02526588148164431,0.005501175839886583,0.09158199999999994,0.04867200000149274,-0.09333999999922167,-0.008632999999999997,-0.004348000000068497,0.00428299999993047
69,0.5597032110017608,-0.44953216761314946,-0.48005836541241825,-1.7346128204586642,0.0034673120546060577,0.019310467028647204,0.0022182524484394574,0.11158199999999979,0.05867200000517101,-0.32333899999906174,-0.006632999999999998,-0.002348000000036511,0.0022829999999624535
70,0.567618991000927,-0.27105850018960853,-0.20358963781617362,-1.4225974514844308,0.01137764204038821,0.00765110174078784,-0.0027438382187933647,0.06158199999999978,0.04867200000549088,-0.3433399999992216,-0.002633,0.0006519999999954741,0.00028300000001042877
71,0.5757433399994625,-0.1343075331040945,-0.13220431381449374,-1.5811166711071616,-0.007240070365329034,0.02433233081144481,-0.010450326799233894,0.05158199999999978,0.05867200000565081,-0.3533399999990617,-0.0016329999999999997,0.002651999999995474,0.0002830000000424132
72,0.583681110998441,-0.02860692671559838,-0.5417620841859845,-0.7459321677325512,0.03839840104969664,-0.0027151235716804975,0.007647683137016442,0.031581999999999874,0.05867200000325194,-0.2033409999990617,-0.0016330000000000003,0.0026520000000114664,-0.0007169999999575867
73,0.5916650279978057,-0.9065769201223789,-0.37772173459418573,-1.3704197186033962,0.004236248938011821,-0.004965466178171916,-0.004383795734562916,0.05158199999999995,0.04867200000149274,-0.09333999999922166,-0.004633,-0.00034800000000452595,0.0002829999999944375
74,0.6000318010046612,-0.4312174565360291,-0.45327138382176946,-1.2041920626102487,0.021352027319414824,-0.009934334960009675,-0.0009609876317804175,0.021581999999999817,0.04867200000469127,-0.29334099999922164,0.0033669999999999993,0.0036520000000274592,-0.0017169999999415973
75,0.6076785879995441,-0.5652559765878655,-0.345680490916438,-1.0257937469927818,0.0370342123251721,-0.01975237345961534,0.008148853109912046,0.08158199999999974,0.038672000006610356,-0.4133399999993816,-0.0006329999999999998,0.0016519999999954741,0.00028300000002642005
76,0.6157026900036726,0.16965929769313506,-0.2109995865523175,-0.6705638525483044,0.028365109266404256,-0.003096788812744597,-0.0017010962240081057,0.08158199999999978,0.028672000005490878,-0.3433399999995415,-0.0006329999999999992,-0.0013480000000205185,0.0012829999999784424
77,0.6238019119991804,-0.5187924866426709,-0.32441953364577203,-1.4227612106774459,0.00420724119866088,0.0004375498009965366,-0.008623967292448314,0.06158199999999983,0.04867200000421148,-0.26333999999922164,-0.0016329999999999997,0.0016519999999954741,0.0002830000000264207
78,0.6316173550003441,-0.4544852793503716,-0.5703894556881541,-0.7256777946480555,0.035373832579986074,-0.029253880144737964,-0.00046570955694035616,0.06158199999999989,0.008672000002772146,-0.17333999999986135,0.00036700000000000014,0.0016519999999954741,0.00028300000002641945
79,0.6396706009982154,0.19900255404661454,-0.2556330064325647,-1.742648279083108,-0.002468193652387544,0.02296450321484589,-0.007332055539653359,0.1115819999999998,0.05867200000485116,-0.3033389999990618,-0.003632999999999999,-0.0013480000000205185,0.0012829999999784444
80,0.6477011450042482,-0.5264849501264957,-0.5332010298993968,-1.2466252920877758,0.032532507568078434,-0.017543724959699806,-0.0024104189252458557,0.061581999999999804,0.03867200000485116,-0.3033389999993816,-0.0006329999999999998,0.0016519999999954741,0.00028300000002642005
81,0.655671357002575,0.48618572744351835,-0.4564319789044409,-1.3533005443391495,0.01520844423633013,0.023952428394901245,-0.004819810569413667,0.10158199999999995,0.058672000001492745,-0.09333999999906176,-0.008632999999999997,-0.006348000000068497,0.004282999999898485
82,0.6636602229991695,-0.20008602277814114,0.19810519064420937,-1.2893654792816822,-0.007904405101885,0.002940641234575498,-0.002285515479157995,0.10158199999999995,0.07867200000149276,-0.0933399999987419,-0.010632999999999997,-0.008348000000084487,0.005282999999866501
83,0.6716995140013751,-0.4724130416287126,-0.23910170584414883,-0.9674580630199874,0.020667575336101755,-0.020060297043279482,0.004559657174530207,0.12158199999999993,0.03867200000181259,-0.11333999999938162,-0.007632999999999997,-0.007348000000068497,0.004282999999882492
84,0.6797273620031774,0.19944784452449693,-0.3753842804371059,-0.9466485397815168,0.029700964703070435,-0.005475722734091691,0.01228177684207187,0.08158199999999992,0.038672000002132424,-0.1333389999993816,-0.003632999999999999,-0.0003480000000205185,0.001282999999994437
85,0.6876786590000847,-0.10171953557861672,0.4281113674803167,-1.5696650714966771,-0.02206688645392577,0.013749765923778719,-0.00783529705352475,0.09158199999999982,0.04867200000453133,-0.28333999999922166,-0.0016329999999999997,0.0006519999999954741,0.0002830000000104282
86,0.6956418769987067,-0.47423339050127084,-0.43183088510784434,-1.169701559135412,0.026537644831478937,-0.026652805333128925,0.0005754250190068049,0.10158199999999978,0.05867200000549088,-0.34333999999906173,-0.0016330000000000003,0.0006520000000114666,-0.0007169999999895718
87,0.7037132179975742,0.0253102219819392,-0.5132170116827588,-1.5618355252736182,0.025429708390251667,0.01195789424582052,-0.0030016404198796916,0.08158199999999978,0.038672000005810725,-0.3633399999993816,0.00036699999999999884,0.0036520000000274592,-0.0017169999999415955
88,0.7118734039977426,-0.5010045398135786,-0.5316508085131341,-1.047009103110731,0.035857957039499,-0.017557991318123183,0.005917711852986942,0.1615819999999997,0.058672000007410005,-0.4633409999990618,-0.004633,-0.001348000000004526,0.00028299999997844497
89,0.719875224000134,-0.2010197420592222,-0.3349494892420962,-0.9796779728525176,0.017749751071161776,-0.009313481142850025,0.0034396188955761486,0.1415819999999997,0.048672000007569896,-0.4733389999992217,-0.003632999999999999,0.0006519999999794816,0.0012830000000104294
90,0.7278595219977433,0.5200499499829955,-0.29517377128549793,-0.8864370831537087,0.026691020989994416,0.015035112534750853,0.007720833040951992,0.16158199999999984,0.06867200000421148,-0.2633399999989019,-0.009632999999999997,-0.0063480000000525035,0.003282999999898485
91,0.7358708000028855,-0.043932378610534215,-0.40339906029097106,-0.9176392104742969,0.0333901877201299,-0.0031734546647010577,-0.004478429608538164,0.15158199999999988,0.03867200000293207,-0.18333999999938164,-0.007632999999999998,-0.0063480000000525035,0.003282999999898484
92,0.7436486619990319,0.09174171882207516,-0.37436405516027377,-1.073672788078114,0.02440155978927464,0.0042734310716967955,-0.00032077808551638957,0.13158199999999987,0.04867200000325194,-0.2033409999992217,-0.005632999999999998,-0.003348000000036511,0.0022829999999464602
93,0.7516734250020818,0.05713180379412792,-0.3334615292820912,-0.6936386825574525,0.03327131129762856,-0.010884138097620176,0.0015653674535941254,0.12158199999999979,0.07867200000533096,-0.3333399999987419,-0.003633,-0.00034800000000452595,0.0002829999999944369
94,0.7598872820017277,-0.45640583619250424,-0.23869685015775702,-0.8389966550952931,0.020466318470484097,-0.010729190550568854,0.011490616586081756,0.11158199999999971,0.07867200000725008,-0.4533409999987419,-0.0016330000000000003,0.0036520000000114664,-0.0007169999999415942
95,0.7678762190043926,-0.31363906355490984,-0.04099883743050559,-1.6022445133318872,0.00018779823973585154,0.014378856505388624,-0.017658316538252086,0.02158199999999977,0.04867200000581073,-0.3633399999992216,0.005366999999999998,0.008652000000075436,-0.004716999999861636
96,0.775742807003553,-0.25471070266577767,-0.04387589116597669,-0.7704718364587455,0.024836235821471712,-0.012612201915020483,0.00661463209931814,0.11158199999999978,0.05867200000565081,-0.35333999999906174,-0.0016330000000000003,0.0006520000000114666,-0.0007169999999895718
97,0.7837245890041231,-0.1903431159349683,-0.41485992883266537,-0.8573896401630243,0.028855562721589408,0.0007704125235188686,0.0022680490790678966,0.08158199999999985,0.06867200000389162,-0.24333999999890182,-0.0026330000000000004,0.0016520000000114668,-0.0007169999999735786
98,0.7918739759988966,-0.237441372156161,-0.7260190090557564,-0.8321488560984697,0.04300259884343383,-0.009542183909563457,0.0005011168942197351,0.05158199999999981,0.04867200000501109,-0.3133389999992216,0.00036699999999999884,0.0036520000000274592,-0.0017169999999415955
99,0.7999331230021198,-0.17782384287439312,-0.13563473626539577,-1.233596752776327,0.005501038446942499,0.01525377701617674,-0.0019818523421847,0.11158199999999974,0.06867200000661035,-0.4133399999989018,-0.002633,-0.0003480000000045259,0.00028299999999443625
100,0.8078890580000007,0.31627663761063585,-0.42883972621326427,-1.1771214311217004,0.02923895449733911,-0.0017812157154832426,-0.0003682671187914576,0.12158199999999977,0.05867200000549088,-0.34333999999906173,-0.003633,-0.0023480000000045257,0.0002829999999624518
101,0.8156458610028494,-0.4643467602898813,-0.5481838849898478,-1.042838035609811,0.03508182239526475,-0.016980998607152763,0.009777381214600837,0.11158199999999993,0.04867200000181259,-0.11333999999922167,-0.006632999999999998,-0.003348000000036511,0.002282999999946461
102,0.8238906250044238,0.15597471248531164,-0.6360498435378812,-0.5425631660311385,0.0305067039588334,0.0005760865786847365,-0.0014209091526629315,0.11158199999999985,0.07867200000373169,-0.2333389999987419,-0.008632999999999998,-0.0033480000000525034,0.0032829999999464624
103,0.8318822770015686,-0.9234275973284479,-0.11398356680494898,-1.603644944272992,-0.0064360622340422086,-0.005045140942244248,-0.01905545721049653,0.15158199999999986,0.08867200000325194,-0.203340999998582,-0.013632999999999996,-0.00934800000010048,0.006282999999850511
104,0.8399273280010675,-0.49903563403171297,-0.27530206990391515,-1.1200306338189903,0.027337756880929123,-0.023339172993108972,0.007158753634779485,0.15158199999999974,0.05867200000613056,-0.3833389999990618,-0.008632999999999998,-0.0053480000000525035,0.003282999999914477
105,0.8479097119998187,-0.04943397081745845,-0.4335192484242884,-0.8282783089623241,0.03032952604309706,-0.007784267880057446,0.011918955642041476,0.13158199999999978,0.048672000005650806,-0.35333999999922167,-0.004632999999999998,-0.002348000000036511,0.0022829999999624522
106,0.8559167120038182,-0.08389877284193098,-0.2114284772651528,-0.6310546445612335,0.025188107442196534,-0.007106249213237559,-0.00016542654214190538,0.16158199999999995,0.058672000001492745,-0.0933399999990618,-0.009632999999999996,-0.008348000000068495,0.0042829999998665
107,0.8636618329983321,-0.5701565603870173,-0.5311356921309203,-1.070004064944177,0.031064238624336223,-0.020106855214694658,0.00448839820043533,0.14158199999999996,0.04867200000165267,-0.10333999999922171,-0.008632999999999998,-0.0073480000000525035,0.0032829999998824923
108,0.8719275370021933,0.115566284375897,-0.3448273864278326,-1.1817892103719854,0.024592070597092917,0.0003610491294938165,-0.004928569576655072,0.0915819999999999,0.04867200000261222,-0.1633399999992217,-0.006632999999999998,-0.003348000000036511,0.002282999999946461
109,0.8797097870046855,-0.32465727310457004,-0.42577169004478804,-1.022928932443694,0.036952834812986085,-0.026199384913396438,0.00043001302366203146,0.14158199999999976,0.05867200000613056,-0.38333899999906174,-0.007632999999999998,-0.0023480000000525034,0.0032829999999624544
110,0.88774967900099,-0.3121003289649028,-0.4021837477558661,-0.9661276893753495,0.03286120565654818,-0.011386522979797004,0.011280366295634545,0.10158199999999971,0.048672000007250076,-0.45334099999922167,-0.002632999999999999,0.0006519999999794816,0.0012830000000104288
111,0.8956785629998194,-0.4091046552463204,-0.6377403287338651,-1.1647147364496768,0.04116987264802304,-0.019321382426366163,0.0029860743840828784,0.05158199999999977,0.02867200000597067,-0.37334099999954146,0.0013670000000000002,0.003651999999995474,0.0002830000000584039
112,0.9038962769991485,0.22486021183639993,-0.6723915704933158,-1.3198995718401119,0.03100940937350056,0.006416569182349513,0.0012125179535284938,0.05158199999999986,0.04867200000373168,-0.23333899999922164,-0.0016329999999999997,0.0006519999999954741,0.0002830000000104282
113,0.9118848330035689,-0.3206858432420162,-0.49727842461052807,-1.0940424239367526,0.021160193371934928,-0.0018199129311409906,-0.0015289051118823839,0.12158199999999979,0.08867200000517102,-0.32333899999858196,-0.008632999999999998,-0.0043480000000525034,0.0032829999999304696
114,0.9199316669983091,-0.37649112082558356,-0.12095704944713183,-1.14453096876153,0.007435078132844772,0.008723007190147515,-0.0018242880460100815,0.11158199999999982,0.07867200000469127,-0.2933409999987419,-0.004632999999999999,-0.003348000000020518,0.00128299999994646
115,0.9279644350026501,-0.14155737880428246,-0.5983820852868293,-1.0392126359199767,0.028822768098470404,-0.0076478501383982775,-0.008128947815331801,0.10158199999999991,0.058672000002612225,-0.16333999999906176,-0.006632999999999999,-0.005348000000020519,0.001282999999914476
116,0.9358999920004862,-0.5073126180550503,-0.5465578323320949,-0.998001939265851,0.03677625145351393,-0.01601269573866965,0.001624520849435898,0.021581999999999955,0.01867200000117288,-0.0733389999997014,-0.003633,-0.001348000000004526,0.0002829999999784443
117,0.9437046140010352,-0.3669579696931765,-0.7524739968960572,-0.8751920662466315,0.047290932503957404,-0.017860680018014784,0.0037292892510938985,0.09158199999999979,0.028672000005330954,-0.33333999999954156,-0.004632999999999999,-0.002348000000020518,0.0012829999999624524
118,0.9519058170044445,-0.19609708804023157,-0.2917694278411897,-1.0242405850500957,0.0250131644501858,-0.00401978332502656,0.001078237332051806,0.15158199999999974,0.05867200000661036,-0.4133399999990618,-0.006632999999999998,-0.005348000000036511,0.002282999999914476
119,0.9598784629997681,0.5395409745867044,0.13077648666715602,-0.9494524817275174,0.008717202649803014,0.01589111990435786,0.0032234307145743773,0.13158199999999978,0.03867200000533095,-0.33333999999938163,-0.005632999999999998,-0.005348000000036511,0.0022829999999144754
120,0.967918975999055,-0.5662598313847662,-0.8117659481440876,-0.8129137302488839,0.045608091717500375,-0.0241074335520542,-0.0037445075333292417,0.09158199999999975,0.038672000006450415,-0.4033389999993816,-0.0006330000000000004,0.0006520000000114666,-0.0007169999999895724
121,0.9757075579982484,-0.5924216555593811,-0.7554324216410109,-1.1105450429060695,0.04321524291030709,-0.021591703996419218,-0.0054094139891008005,0.12158199999999979,0.07867200000533096,-0.3333399999987419,-0.006632999999999998,-0.001348000000036511,0.002282999999978446
122,0.983695663002436,-0.34184811327113257,-0.8792365960749978,-0.8423202389065032,0.04570755086190571,-0.01082756073523898,-0.002801188666082043,0.07158199999999985,0.09867200000389162,-0.24333999999842204,-0.003632999999999999,-0.0003480000000205185,0.001282999999994437
123,0.992081470998528,-0.05795521055848753,-0.7148460120804184,-0.4462558817088789,0.03468210000032009,-0.008923549311156504,0.01835345542144788,0.05158199999999983,0.0686720000043714,-0.2733399999989018,-0.0006329999999999998,0.0016519999999954741,0.00028300000002642005
124,1.0000007170019671,-0.23597785228283516,-0.3523300986768619,-0.9725776754842756,0.021362677105104762,0.007036500929962814,0.002393014833540908,0.031581999999999784,0.01867200000549088,-0.3433399999997014,0.0013669999999999995,0.0026520000000114664,-0.0007169999999575886
125,1.007616216003953,0.42254165840068975,-0.4705980473571793,-1.2968425734246063,0.027685678688457907,0.004939288507906294,0.0066685833255083265,0.08158199999999978,0.048672000005650806,-0.35333999999922167,-0.003632999999999999,-0.003348000000020518,0.0012829999999464593
126,1.0155664999983856,-0.28131263472340373,-0.35076048629598167,-1.0220962948083623,0.020509497117905975,-0.006487397446454144,-0.004855164542906073,0.13158199999999975,0.04867200000645042,-0.4033389999992217,-0.005632999999999998,-0.0043480000000525034,0.003282999999930468
127,1.0239271110040136,-0.7182561809025003,-0.12129217991502603,-1.8651762171510875,-0.009202734972564892,0.0043971907544627375,-0.014200561834389175,0.11158199999999978,0.0986720000056508,-0.353339999998422,-0.006632999999999999,-0.003348000000020518,0.0012829999999464613
128,1.0316689160026726,-0.5594202076897096,-0.6096251881675575,-1.0912573515661876,0.026430081088234518,-0.0073654724802611924,0.000581808947716273,0.10158199999999977,0.06867200000597067,-0.3733409999989018,-0.0026330000000000004,-0.00034799999998853337,-0.0007170000000055638
129,1.0399904439982492,0.03755108648515474,-0.44190946370472417,-1.083000599311681,0.03661710379107463,-0.0010352707102079157,0.006708618173978835,0.02158199999999984,0.03867200000405155,-0.25333999999938156,-0.0006330000000000011,0.0016520000000274592,-0.00171699999997358
130,1.0476583909985493,-0.7267572326801233,-0.37709179345626714,-1.3415917520068246,0.02728390575209184,-0.022076681508775068,-0.005094792137886921,-0.018418000000000184,0.038672000004691266,-0.29334099999938157,0.0013669999999999989,0.004652000000027459,-0.0017169999999256036
131,1.055522975002532,-0.370701618310361,-0.6005131482289742,-1.231732720559862,0.032856324582545,-0.014864067031443915,0.0036259607732425495,0.1015819999999998,0.04867200000517101,-0.32333899999922167,-0.0036329999999999986,-0.002348000000036511,0.002282999999962452
