elapsed_h,Fx_N,Fy_N,Fz_N,Mx_Nm,My_Nm,Mz_Nm
9.055661530253047,2.40547709,-1.06305447,-0.907163141,0.0520966642,-0.0641686898,0.0621163421
9.072328191910831,2.4150178,-1.06765605,-0.893187149,0.052006109,-0.0644190615,0.0618940502
9.088994946918053,2.41141218,-1.07097357,-0.908957915,0.0519217917,-0.0640772258,0.0616622142
9.105661588019446,2.42856409,-1.06007202,-0.900735592,0.0520528388,-0.0645125348,0.062133759
9.122328405884165,2.41766247,-1.07492706,-0.903564678,0.0516264163,-0.0643757977,0.0618887439
9.138995050766939,2.39783169,-1.08140736,-0.914732845,0.0514568091,-0.0638721773,0.061712305
9.155661756749437,2.40757508,-1.09689697,-0.906293226,0.051798348,-0.0643723728,0.0626447544
9.166772963262774,2.42399518,-1.07072333,-0.91139749,0.0523997616,-0.0639362966,0.062026828
9.183439657393885,2.4111072,-1.06754798,-0.918037878,0.0520663969,-0.064044319,0.0614628786
9.200106310263607,2.3999459,-1.06499275,-0.898184884,0.0523404053,-0.0643656965,0.0623580921
9.216773091479165,2.38658446,-1.05462055,-0.913181743,0.051967631,-0.0642828633,0.0622703362
9.23343986382278,2.40426377,-1.05285829,-0.91242581,0.0524239417,-0.0645248736,0.0620749278
9.250106559008046,2.37905641,-1.04642387,-0.905506679,0.0522685273,-0.0637050178,0.0617854524
9.266773254818334,2.42157438,-1.05490222,-0.888189268,0.052511177,-0.0644971956,0.0614643718
9.283439986741934,2.39887988,-1.07023554,-0.906042831,0.051768204,-0.0638341012,0.061924765
9.300106709525554,2.38667156,-1.03774613,-0.908832608,0.0526669749,-0.06423085,0.0617336081
9.316773331102498,2.42518746,-1.07110085,-0.921980697,0.0520621774,-0.0644746459,0.0626213233
9.333440145620278,2.39214224,-1.06088816,-0.900197759,0.0524479664,-0.0637782474,0.061597314
9.350106833393882,2.40105883,-1.04103955,-0.896972221,0.0524277913,-0.0640197052,0.0616645066
9.366773621868601,2.41567773,-1.05012521,-0.92328915,0.0521257213,-0.0647511749,0.0621264707
9.383440487827222,2.41689061,-1.06615551,-0.908432284,0.0520275308,-0.064426642,0.0618599059
9.400107123609164,2.40441574,-1.07586734,-0.89849775,0.0515835727,-0.0643048103,0.0622488733
9.416773788478878,2.413547,-1.05782468,-0.885424114,0.0521234791,-0.0644135953,0.0619492921
9.433440659046934,2.39712588,-1.08174273,-0.909185732,0.0520209229,-0.0641587894,0.0620425781
9.444551674595827,2.41461492,-1.05284507,-0.902129092,0.0520951527,-0.0642606013,0.0613796481
9.461218460289432,2.39887608,-1.06250297,-0.906855828,0.0516210826,-0.0638647292,0.0620093061
9.47788513051,2.40371519,-1.06887229,-0.904672931,0.0519178142,-0.0642203286,0.0619059507
9.494551866849717,2.41004644,-1.07288291,-0.882554623,0.0522462653,-0.0647106603,0.0620616116
9.511218741783054,2.38406225,-1.06808216,-0.881746375,0.0519726862,-0.0636680468,0.0626120988
9.527885463816379,2.3990114,-1.05924492,-0.93103991,0.0521277169,-0.0638122501,0.0619525709
9.544552049408603,2.39865352,-1.03903384,-0.909684037,0.0526938812,-0.0637704705,0.0616661734
9.561218766736387,2.37938082,-1.07219866,-0.921878552,0.0520692602,-0.0635477722,0.0617603089
9.577885493461103,2.41385928,-1.07924207,-0.900485782,0.0520236172,-0.064225297,0.0615286007
9.594552220557219,2.40496797,-1.05970348,-0.904574951,0.0521958777,-0.0646847678,0.0619269433
9.611219001443597,2.40713742,-1.08148437,-0.908361849,0.0515088041,-0.0642101132,0.0615000596
9.627885804538609,2.38770295,-1.05837501,-0.898699044,0.0518848755,-0.0634434534,0.0626172728
9.644552441734445,2.40066413,-1.06884204,-0.913936653,0.0517269039,-0.064078888,0.0620773481
9.661219098515835,2.40919319,-1.05243247,-0.918136662,0.0524747859,-0.0639718109,0.0621491758
9.677885897385826,2.41044362,-1.0510291,-0.9016199,0.0526943378,-0.0644642341,0.0618313191
9.694552629789154,2.40163049,-1.04679658,-0.908542247,0.0519963319,-0.0638665741,0.0621807628
9.711219273358324,2.42184414,-1.07616274,-0.899753741,0.0517883061,-0.0647765012,0.0618746697
9.7223304711675,2.39163824,-1.05943087,-0.885389773,0.0525962797,-0.0640916927,0.0619387753
9.738997145157223,2.38456436,-1.06708906,-0.91623492,0.0514903506,-0.0636539543,0.0623311584
9.755663904764159,2.41516831,-1.05730424,-0.920881358,0.0518152991,-0.0644556032,0.0616778958
9.772330674671943,2.41770368,-1.06670795,-0.910733181,0.0518622892,-0.064384287,0.0621143373
9.788997384700828,2.38480445,-1.07163598,-0.908573957,0.0525146613,-0.0640198878,0.0625793245
9.805664101046665,2.42265838,-1.07119781,-0.908165011,0.0520659905,-0.0643755968,0.0619825596
9.822330836440557,2.42351894,-1.05571412,-0.920211569,0.0521252555,-0.0643945846,0.0623412232
9.838997475970277,2.38595464,-1.06879104,-0.896278905,0.0521854293,-0.0638086288,0.0621495182
9.855664231967772,2.39269199,-1.06140363,-0.89710045,0.0522687009,-0.0640313362,0.0623801624
9.872330918045547,2.41363117,-1.07158637,-0.902003127,0.0515811707,-0.0646361063,0.0618488457
9.888997643600822,2.39293734,-1.07363278,-0.914424656,0.0516974814,-0.063828603,0.0618885703
9.905664461591934,2.39022589,-1.05616581,-0.904626242,0.0522626593,-0.0641263439,0.0616747358
9.922331008964717,2.40233528,-1.0748575,-0.920370193,0.0517370782,-0.0638445952,0.0625806442
9.93899775772944,2.44199173,-1.05925347,-0.902513488,0.0525151316,-0.06471061,0.061396202
9.955664410727218,2.41611933,-1.06461273,-0.893472542,0.0520675431,-0.0640376199,0.0619019915
9.972331011512773,2.41993553,-1.07668033,-0.915067922,0.0522610336,-0.064492145,0.0617340054
9.98899786115388,2.39273729,-1.05323918,-0.907243147,0.0520229459,-0.0641731102,0.0620291159
10.000108880483879,2.39709241,-1.03362876,-0.912976941,0.0525032722,-0.0635864375,0.0617685744
10.016775555313329,2.40738701,-1.07067824,-0.890358502,0.0517984895,-0.0644754815,0.0619665583
10.03344225237277,2.38358703,-1.0536273,-0.905251462,0.0519842396,-0.0635560788,0.0620369293
10.050108932439988,2.40645324,-1.05220246,-0.902126023,0.0522449958,-0.0642487601,0.0619032153
10.066775746855548,2.41807821,-1.05223344,-0.905431202,0.0520971711,-0.0641925501,0.0616234942
10.083442375485546,2.40224687,-1.07745205,-0.898242679,0.0518090338,-0.0640168237,0.0621597793
10.100108960128887,2.41109756,-1.06309656,-0.914383082,0.0525212463,-0.0640917932,0.0622641896
10.116775748203606,2.40221706,-1.04579865,-0.910315029,0.052546431,-0.0639784781,0.0621034095
10.133442497414443,2.42694965,-1.05743108,-0.907836875,0.0521292102,-0.0646186529,0.0621857997
10.150109277086385,2.40785814,-1.05711836,-0.898245163,0.0526949726,-0.0642529385,0.0617584822
10.166775814388044,2.41581626,-1.08197026,-0.904344284,0.0518725959,-0.0644691888,0.0619708783
10.18344246150638,2.387731,-1.07320842,-0.884000876,0.0518428493,-0.0642668986,0.0623624623
10.200109236949162,2.4091454,-1.06943635,-0.904831702,0.0514365381,-0.0642914759,0.0619305965
10.216775868163046,2.4228238,-1.06640013,-0.890200973,0.0518614763,-0.0648567451,0.0620244625
10.233442680752212,2.41566019,-1.05617516,-0.893427972,0.0523784814,-0.0643197476,0.0620763799
10.250109384895541,2.41093725,-1.05047498,-0.89783819,0.0523481867,-0.0641338331,0.0621510115
10.266776157631943,2.43599468,-1.08618576,-0.903008505,0.0518796467,-0.0650323528,0.061907992
10.27788721671805,2.4207144,-1.07856396,-0.901703779,0.0513920185,-0.0647114731,0.0620565108
10.294554080760555,2.39451014,-1.07271172,-0.91452987,0.0519838697,-0.0641226084,0.0619481459
10.311220564073333,2.41082488,-1.05634774,-0.900569149,0.0521883885,-0.0645386647,0.0614234462
10.327887231507775,2.4181051,-1.0546793,-0.91616865,0.0524322665,-0.0646117939,0.061451864
10.344554173447493,2.4116172,-1.08314178,-0.909088921,0.0520467013,-0.0643149161,0.0622339451
10.361220646667773,2.40128314,-1.0770393,-0.899488076,0.0516151141,-0.0642151227,0.0623803816
10.377887362115272,2.39857958,-1.06280722,-0.912925796,0.0523662932,-0.0642026971,0.0617402433
10.394554085760545,2.39686343,-1.07029918,-0.885809387,0.0519787415,-0.0642611355,0.0618114591
10.411220773169997,2.39114154,-1.05271114,-0.900913213,0.0522625679,-0.0637853119,0.0625449747
10.42788761466638,2.40033081,-1.05466614,-0.906824702,0.052370636,-0.0644656588,0.0611005663
10.444554256413603,2.39538269,-1.06163072,-0.901385288,0.0520177309,-0.0641440668,0.0615559408
10.46122092335999,2.4198949,-1.07629608,-0.913801556,0.0513635504,-0.0648500596,0.0618573578
10.477887733817495,2.39098124,-1.05908235,-0.90769754,0.0521487414,-0.0636545662,0.0619849388
10.4945543824161,2.4158598,-1.0787928,-0.896610036,0.0521936583,-0.0644433557,0.0622204189
10.511221211336654,2.4109618,-1.0609404,-0.890326207,0.0518434521,-0.064604122,0.0615394464
10.527887913897494,2.40444716,-1.05813068,-0.899865604,0.0526163681,-0.0634916581,0.0613695195
10.544554659675276,2.39757625,-1.06648189,-0.889822787,0.051975659,-0.0644022245,0.0617004684
10.555665687392498,2.40354144,-1.0436916,-0.923918899,0.0518745596,-0.0639985847,0.0622621757
10.572332347818882,2.39040227,-1.05779933,-0.903978958,0.0522904378,-0.0641076985,0.061616859
10.588999057480832,2.41610063,-1.075224,-0.922600364,0.0517415945,-0.0640715952,0.0617983941
10.605665975071105,2.39446806,-1.06562615,-0.918791327,0.0520536014,-0.0640020462,0.0619489861
10.622332579799986,2.40776944,-1.07520566,-0.925312326,0.0518608279,-0.0641404774,0.0621271557
10.63899928970416,2.39633122,-1.04141189,-0.897212751,0.0528523962,-0.0638905806,0.0623459998
10.655665951678886,2.40217293,-1.06943643,-0.908029329,0.0518218476,-0.0642402161,0.0615645717
10.672332683872487,2.39868801,-1.04998171,-0.920718276,0.0519813079,-0.0642834844,0.0622002666
10.688999370149993,2.40425909,-1.05988351,-0.891839826,0.0528258918,-0.064075116,0.0623414241
10.705666165354987,2.39741785,-1.06466432,-0.91026644,0.0522750575,-0.0639997675,0.06238888
10.722332903041938,2.40260197,-1.05620592,-0.887351794,0.0522836975,-0.0643980644,0.062509223
10.738999707493042,2.4169457,-1.05015736,-0.911513079,0.0524757449,-0.0646030854,0.061992396
10.755666254474168,2.41863029,-1.06409287,-0.920452611,0.0523757232,-0.064913124,0.0615354095
10.772332893444998,2.41447142,-1.08147656,-0.892338423,0.0516262748,-0.0639942374,0.062389364
10.788999585202497,2.39494707,-1.05891372,-0.908197671,0.0520146941,-0.0637022687,0.062044213
10.805666304614165,2.39366858,-1.07081692,-0.923302082,0.0523089735,-0.0641499622,0.0621681956
10.822333265777772,2.38389669,-1.08005376,-0.911586145,0.0516014052,-0.063425598,0.0623583113
10.833444406619723,2.37250289,-1.06495329,-0.896649857,0.0518973057,-0.0639324516,0.062368102
10.850124587618597,2.4179597,-1.06208497,-0.917115868,0.0522398675,-0.0643701808,0.0625655426
10.86679131404639,2.41135752,-1.08444008,-0.893761953,0.0519971539,-0.0640681337,0.0622968315
10.883458012574442,2.41873287,-1.06838962,-0.918554522,0.0519686722,-0.0645436788,0.0631348395
10.900124737958604,2.3741625,-1.05992976,-0.904393384,0.0519597217,-0.0640865781,0.0622153363
10.916791523546385,2.37285054,-1.06073202,-0.897710472,0.0520846998,-0.0637000356,0.0624424459
10.933458145401932,2.42549039,-1.07270982,-0.907290566,0.0514814823,-0.0644031972,0.061339138
10.950124836139715,2.38454594,-1.07069074,-0.90715525,0.0520293163,-0.0637684064,0.0624626439
10.966791565178056,2.42075737,-1.07491727,-0.900504998,0.0517238351,-0.064336717,0.0616887734
10.983458260301656,2.41246782,-1.06112131,-0.90509839,0.05210872,-0.0642728351,0.0624165123
11.000125040321388,2.38799594,-1.05927115,-0.893278919,0.0522189663,-0.0642660537,0.0624242298
11.016791747408602,2.40915724,-1.06834929,-0.911274521,0.0521526048,-0.0644849937,0.0617207258
11.033458455453333,2.42520119,-1.05161962,-0.887276318,0.052200499,-0.0644986478,0.0620507249
11.05012512596861,2.39494634,-1.06948297,-0.895650032,0.0516056886,-0.0639287755,0.0624222982
11.06679189776861,2.4138622,-1.0719102,-0.917375761,0.0517457227,-0.0647189121,0.0617183375
11.083458730133328,2.39145295,-1.06645668,-0.912899931,0.0520913807,-0.0636631285,0.0623338527
11.100125422833889,2.38898524,-1.05781219,-0.903803528,0.0521501434,-0.0641210558,0.0616908604
11.111236545573322,2.38448369,-1.0603276,-0.917444881,0.0523078638,-0.0639960594,0.0619290028
11.127903298818323,2.41621943,-1.06054958,-0.917846593,0.0522570104,-0.0645320888,0.0622482111
11.144570093495277,2.42241186,-1.05428715,-0.883267447,0.051966229,-0.0648708467,0.0622954706
11.161236850404999,2.38728048,-1.08410493,-0.903049933,0.0517130032,-0.0638516003,0.0622487819
11.177903611306942,2.41240879,-1.08082759,-0.891870221,0.0516996505,-0.0643313101,0.0619017449
11.194570270372221,2.39619634,-1.05431623,-0.887025192,0.0521608292,-0.064093259,0.0619317884
11.211237087279716,2.37636322,-1.07977041,-0.890273673,0.0517855159,-0.0638473306,0.0613071674
11.2279039103125,2.40911778,-1.05638741,-0.91096151,0.052143805,-0.0645279698,0.0618197931
11.244570574367778,2.39551961,-1.05999435,-0.904176161,0.0519854726,-0.0636865688,0.0623807926
11.261237254213889,2.3948366,-1.0731724,-0.903306246,0.0520222336,-0.0644116819,0.0624334178
11.277903994657487,2.39760431,-1.06483558,-0.904099807,0.051779214,-0.0640393004,0.0627168104
11.294570711507776,2.40250962,-1.05591359,-0.893728124,0.0523876054,-0.0640033431,0.0617128165
11.31123738759582,2.39901871,-1.08664446,-0.917165918,0.0515647401,-0.0645124297,0.061949831
11.32790411012944,2.39405991,-1.0649001,-0.906744404,0.0517962062,-0.064246865,0.0623622523
11.344570897867767,2.38741068,-1.0790128,-0.904024843,0.0517547554,-0.0637525284,0.0617809133
11.361237628728041,2.40599848,-1.04907884,-0.909740882,0.0525369416,-0.0643100116,0.0619177964
11.377904370769166,2.39600286,-1.05055549,-0.893622983,0.0518994337,-0.0642659898,0.0620434184
11.389015534687772,2.4130842,-1.06575781,-0.898249547,0.0515103431,-0.0647539925,0.0619421591
11.40568225135055,2.40388982,-1.07440603,-0.907764906,0.0520531036,-0.0643114318,0.0623841353
11.422348903110542,2.400403,-1.06211493,-0.885609992,0.0522903693,-0.0642246029,0.0626415715
11.439015801753056,2.38905334,-1.08392314,-0.900940467,0.0516836401,-0.063907002,0.0623013021
11.455682429956942,2.41169713,-1.07031511,-0.900760361,0.0519138778,-0.0640428075,0.062382158
11.47234909601888,2.39646113,-1.06331013,-0.92357257,0.0522937896,-0.0638575551,0.0621338503
11.48901586893333,2.38369882,-1.06103845,-0.88680775,0.0519928522,-0.063983442,0.062036395
11.505682603331387,2.39677414,-1.07381574,-0.910217925,0.0519266779,-0.0640281853,0.0622858351
11.52234925389749,2.39129381,-1.057855,-0.906794819,0.0525012721,-0.0640134216,0.0618538141
11.539015981361654,2.40469266,-1.05319592,-0.919955329,0.0523061559,-0.0643820905,0.0625199818
11.555682860305549,2.38319935,-1.05158864,-0.903302373,0.0526191994,-0.0639625956,0.0631241263
11.572349426408877,2.37604276,-1.07930747,-0.888794467,0.051702943,-0.0635362599,0.0620515241
11.589016310466945,2.41550164,-1.04763391,-0.911939561,0.0523237966,-0.0642623959,0.0622217569
11.605682875730272,2.40661384,-1.07013011,-0.906315803,0.052354621,-0.0637791972,0.0621498105
11.622349555550269,2.39028975,-1.06292493,-0.902221227,0.0520984589,-0.0641057075,0.0621493995
11.639016299168047,2.40394199,-1.04340482,-0.90417448,0.0524885085,-0.0640770248,0.0625180045
11.65568297909416,2.38510971,-1.09718003,-0.891049479,0.0514020969,-0.0641440074,0.0617205157
11.666794105307766,2.4310055,-1.05439843,-0.911941607,0.0528452678,-0.0650559163,0.0615798514
11.683460717598889,2.40273685,-1.05904136,-0.918847076,0.0522010059,-0.0639666826,0.0616814806
11.700127574916664,2.40228779,-1.07436899,-0.903571107,0.0518279805,-0.0641186629,0.0621964353
11.716794175074723,2.39489067,-1.06468478,-0.889597673,0.051860942,-0.0640824682,0.0620395688
11.73346089767444,2.39397735,-1.05889158,-0.887104468,0.0524189367,-0.0637117215,0.0616330247
11.750127581114162,2.39783826,-1.05582313,-0.921364392,0.0522172995,-0.064276292,0.0621622864
11.766794298190264,2.39468316,-1.07022451,-0.903706936,0.0519764947,-0.0640380354,0.062031148
11.783460916963604,2.37759145,-1.064207,-0.916637437,0.0521693093,-0.0639553667,0.0625179223
11.800127698416667,2.38456932,-1.05289628,-0.89629476,0.0523086264,-0.0637160963,0.0617852789
11.816794331622772,2.40121358,-1.06140597,-0.902127558,0.0523316511,-0.0641772201,0.0622024677
11.8334609913625,2.4212697,-1.04005609,-0.906268091,0.052416457,-0.0645202523,0.0625086293
11.850127759239161,2.38299053,-1.05480263,-0.919898046,0.0524046433,-0.0640688963,0.0624432725
11.86679463812944,2.379976,-1.06909127,-0.882111628,0.05236306,-0.0637685571,0.0615505614
11.883461248852496,2.41158359,-1.07949203,-0.909795608,0.051904909,-0.0645618629,0.0618435028
11.900128038490543,2.39871826,-1.05893264,-0.895250804,0.0526829625,-0.0643250813,0.0618186652
11.91679459325193,2.404644,-1.05255558,-0.90800646,0.0521701267,-0.0641833393,0.0624519124
11.933461376565829,2.37878621,-1.0643196,-0.916103038,0.0517848994,-0.0635849624,0.0627546537
11.944572448207763,2.38415724,-1.05065552,-0.900180442,0.0515953499,-0.0642739494,0.0621329872
11.96123939318888,2.41559326,-1.07186994,-0.8936403,0.0517437408,-0.064668255,0.0625361247
11.977905956751654,2.40485559,-1.05565698,-0.889631868,0.0525200544,-0.0643913789,0.0622613766
11.994572615394993,2.41200225,-1.07301429,-0.923494974,0.0515535703,-0.0644008637,0.0624064613
12.01123936624027,2.40035989,-1.06128863,-0.92226346,0.0521208397,-0.0639968631,0.0622396853
12.027906099008332,2.41522794,-1.05093317,-0.925915772,0.0521357541,-0.0645308467,0.0617758763
12.044572861180269,2.40920371,-1.08481476,-0.913948271,0.0518308711,-0.0640846739,0.0617163784
12.061239530780279,2.40079141,-1.07164205,-0.908103052,0.0518815601,-0.0642533678,0.0626637011
12.07790627879249,2.41167477,-1.0579147,-0.909415523,0.0519380578,-0.0647046187,0.061288586
12.094572952926667,2.39805074,-1.07604065,-0.892193681,0.0518177742,-0.0641196584,0.0621885488
12.111239707362223,2.41184019,-1.0631222,-0.907845278,0.0521976404,-0.0642168854,0.062137942
12.127906502092213,2.38401213,-1.0319034,-0.894732625,0.0524963904,-0.0637752289,0.0623715863
12.144573079882765,2.40382114,-1.05818869,-0.890855418,0.052651517,-0.0640275323,0.0621529843
12.161239859046667,2.41731205,-1.07708943,-0.906512275,0.0515100417,-0.0648593161,0.0621020441
12.177906451933879,2.37189514,-1.08456035,-0.903874693,0.0519079869,-0.0639921139,0.0620539626
12.19457311471389,2.408681,-1.07324466,-0.900776508,0.0521716976,-0.0638671221,0.0621183148
12.211240010017208,2.42334095,-1.08074057,-0.893261383,0.0514477992,-0.0645938701,0.0612198819
12.22235357870055,2.38701569,-1.06257443,-0.908801848,0.0519789104,-0.0638406268,0.062768052
12.239017727018055,2.39084957,-1.08273583,-0.918529826,0.0516594738,-0.0637273483,0.0625637662
12.255684301342763,2.4106485,-1.06268169,-0.914303075,0.0522533572,-0.0643662125,0.0624265908
12.27235108020971,2.39147647,-1.06414234,-0.908067031,0.0521278722,-0.0639556772,0.061609694
12.289017919033325,2.37876122,-1.06735743,-0.916774288,0.0520431028,-0.0638894984,0.0619934737
12.305684612536101,2.39343813,-1.05421058,-0.898365136,0.052476882,-0.0641112787,0.0619836191
12.322351138098877,2.38497089,-1.04776374,-0.909936259,0.0517561939,-0.0638506368,0.0628576894
12.33901778299499,2.40751751,-1.0604071,-0.90764106,0.0517269495,-0.064317277,0.0625649489
12.35568449462722,2.3899272,-1.07479182,-0.907333967,0.0516344672,-0.0637680137,0.062529631
12.372351336735269,2.39463947,-1.06390634,-0.918279139,0.0524297184,-0.0643179986,0.0625230551
12.389018050979162,2.40808318,-1.07293369,-0.931704365,0.0522930864,-0.0644635765,0.0618233048
12.405684664695825,2.40980854,-1.06357696,-0.912172858,0.0519894592,-0.0643289949,0.0622227616
12.422351560576935,2.41997601,-1.07187644,-0.891984203,0.0523205406,-0.0643876069,0.0624409252
12.439018285526933,2.40065931,-1.05694622,-0.903719138,0.0521275388,-0.0642683644,0.0622502706
12.455684969001386,2.38836594,-1.05218799,-0.903801263,0.0525083457,-0.0638698118,0.0625795072
12.472351676844717,2.37958014,-1.06262222,-0.926558527,0.0519722569,-0.06394332,0.0628210289
12.489018155131376,2.40536749,-1.05642373,-0.908775617,0.0520250009,-0.0641885772,0.0620059177
12.500129349796657,2.41221809,-1.06159726,-0.898932049,0.0520341478,-0.064251016,0.0622950688
12.51679609223277,2.41398597,-1.06439032,-0.918322394,0.0522147239,-0.0643759073,0.0618283691
12.53346282380832,2.39774562,-1.05758846,-0.892139028,0.051934843,-0.0643254193,0.0618853966
12.55012949380055,2.38727025,-1.06452586,-0.915779578,0.0520814438,-0.0642956041,0.06240226
12.566796413034721,2.40057777,-1.0639428,-0.905211933,0.0523471501,-0.0641166856,0.0621296034
12.583463006382775,2.41078732,-1.06418428,-0.905950842,0.051782333,-0.0645994687,0.0624684571
12.60012956912639,2.38931301,-1.05580501,-0.920387291,0.0523171066,-0.0641740326,0.0624024975
12.616796511290271,2.39974892,-1.06175522,-0.910335852,0.0521552305,-0.06426446,0.0620091599
12.633463132893052,2.38507406,-1.04442517,-0.914716405,0.0522210897,-0.0640332177,0.062133348
12.650129675873597,2.38696966,-1.0618638,-0.899611118,0.0517113684,-0.0635713403,0.0625123008
12.666796528383323,2.38228034,-1.05489871,-0.896273205,0.0519962863,-0.0637970617,0.0622070297
12.683463400183877,2.43042054,-1.03901104,-0.911467048,0.0527761983,-0.0646027338,0.0620036435
12.700143519607776,2.38192012,-1.08657687,-0.914727584,0.0515353542,-0.0636758008,0.0622835884
12.716796811150544,2.41133546,-1.04814332,-0.899379939,0.0525767211,-0.064498456,0.0622787387
12.733477048776113,2.40193079,-1.05809415,-0.898511413,0.0521467824,-0.064301495,0.0620126031
12.750143764469717,2.40285039,-1.04472562,-0.922522111,0.0521774515,-0.0644665813,0.062614373
12.766810427197779,2.41120263,-1.06334315,-0.929833822,0.0522763042,-0.0643185968,0.0618349496
12.777921572274435,2.38173454,-1.04529275,-0.913541809,0.0519039775,-0.0639889858,0.0619452141
12.79458831759333,2.38303378,-1.05734252,-0.918851898,0.05221034,-0.0636639003,0.0622212135
12.811255150287487,2.40920546,-1.03078046,-0.91375326,0.052562245,-0.0646385038,0.0620523826
12.827921852546666,2.40370379,-1.08596203,-0.894640344,0.0514711755,-0.0646499065,0.0621256305
12.844588560872216,2.42083569,-1.06747558,-0.897225538,0.0516373853,-0.0645457155,0.0618867163
12.861255297887498,2.40423454,-1.06734757,-0.927262218,0.0517563172,-0.0640256143,0.0619646678
12.877922042433056,2.42965335,-1.04794955,-0.91044545,0.0527143805,-0.0647124093,0.0620033056
12.894588777946936,2.39883443,-1.05611218,-0.916029388,0.0525558746,-0.0637472586,0.062221588
12.91125555017777,2.40742311,-1.04817722,-0.893709712,0.0517319773,-0.0642763833,0.0622782135
12.927922282350547,2.3985451,-1.06884131,-0.903544731,0.0520003596,-0.0646931977,0.0619952867
12.944588969324718,2.38183288,-1.03928299,-0.904880875,0.0524927691,-0.0638578702,0.0621936086
12.961255668216376,2.39747659,-1.06413021,-0.908846271,0.0519344502,-0.0637277137,0.0620927877
12.977922384939998,2.3853178,-1.03693664,-0.895259352,0.052562035,-0.0635217793,0.0618791906
12.994589291886934,2.41452461,-1.05774044,-0.916733444,0.0515295181,-0.0648809662,0.0622280497
13.011255919769432,2.41320096,-1.06365675,-0.910287995,0.0522105729,-0.0642641495,0.0623487032
13.027922566629163,2.37833101,-1.06405247,-0.905164441,0.0518407075,-0.0637891843,0.0624510082
13.044589282349431,2.40070432,-1.06421767,-0.920207696,0.0519494834,-0.0642292197,0.0617495043
13.05570056069943,2.38990645,-1.06859866,-0.92038656,0.0514652253,-0.0638335532,0.0617794428
13.07236727652305,2.39482286,-1.05575613,-0.923976182,0.0518851175,-0.0640567629,0.0620498801
13.089033993095267,2.3900894,-1.08400016,-0.908579949,0.0514809206,-0.0639214507,0.0626457591
13.105700723544432,2.39404705,-1.0651521,-0.89412253,0.0521518056,-0.0641984775,0.0622111944
13.122367393561662,2.37879586,-1.07399672,-0.90096319,0.052091746,-0.0641474734,0.0618470008
13.139034076326935,2.4007052,-1.07071967,-0.902552943,0.05137741,-0.064274785,0.0625234616
13.15570073981805,2.40515472,-1.08142256,-0.925896336,0.0512947139,-0.0640837423,0.0617150358
13.172367471523046,2.39438637,-1.03854949,-0.927009705,0.0526069198,-0.0638439559,0.0621256898
13.189034238133043,2.39976061,-1.0664181,-0.906404943,0.0517622218,-0.0638897815,0.0624821523
13.20570097548111,2.39357111,-1.07545233,-0.927103813,0.0517772184,-0.0642901287,0.0619500821
13.222367782360832,2.36944102,-1.04583599,-0.922070421,0.052690438,-0.0635411461,0.0621740499
13.239034487551931,2.37599994,-1.05160551,-0.914386516,0.0522869124,-0.0638150905,0.0621117572
13.255701110858322,2.39978282,-1.05176428,-0.91625852,0.0522754046,-0.0641712014,0.0625515095
13.27236777054555,2.38347291,-1.06131493,-0.924372707,0.0518476031,-0.0635443016,0.0621780548
13.289034489869712,2.40875596,-1.07645858,-0.923547947,0.051489661,-0.0646363484,0.0622519329
13.305701355063599,2.41263251,-1.05827564,-0.8959203,0.0522712262,-0.0645987517,0.0621695381
13.322367995325832,2.38920371,-1.03935817,-0.916597689,0.0520481123,-0.0638364119,0.0623419173
13.33347911802832,2.41880419,-1.06357857,-0.914727438,0.052028782,-0.0640335465,0.0619482966
13.350145938015,2.41410726,-1.05563616,-0.906960385,0.0520661001,-0.0647489693,0.0629133879
13.36681247570555,2.39216285,-1.07822859,-0.915507994,0.0515063199,-0.064057005,0.0623196461
13.383479331824443,2.40029618,-1.04549456,-0.915907077,0.0521668434,-0.0643440189,0.0627663624
13.40014587801,2.40030918,-1.04447128,-0.897995426,0.0523420447,-0.0641418702,0.0629007887
13.416812589929435,2.39370701,-1.05577323,-0.912570333,0.052142161,-0.0642615831,0.0619553291
13.433479292508046,2.42159367,-1.05017234,-0.905175474,0.0519414782,-0.0645940025,0.0616535651
13.450146153925825,2.38897793,-1.05001919,-0.902313728,0.0521441201,-0.0638598247,0.0623078734
13.466812717276383,2.38069307,-1.08036509,-0.914833675,0.0515926465,-0.063807373,0.0620343446
13.483479488991385,2.40349877,-1.07952001,-0.899852233,0.0516271333,-0.0639963243,0.0619564799
13.500146295606376,2.3781748,-1.07092645,-0.921884324,0.0517658887,-0.0632155126,0.0629481395
13.516812834358328,2.40911238,-1.05884248,-0.907403087,0.052217578,-0.064006832,0.0620805721
13.533479637693882,2.43863,-1.05250319,-0.912112507,0.0518912687,-0.0645634201,0.0618486402
13.550146341573887,2.40044143,-1.04396442,-0.91224512,0.0521226937,-0.0639895429,0.0622950414
13.566813081909997,2.38956421,-1.07121659,-0.911448636,0.0518419907,-0.0635883874,0.0625143284
13.583479773189433,2.41156883,-1.05008298,-0.902962985,0.0523435334,-0.064251596,0.0617354028
13.600146480135543,2.41933172,-1.06161487,-0.897292612,0.0516799686,-0.0643362009,0.0620031686
13.611257626064438,2.38865352,-1.05931141,-0.89710688,0.0521709122,-0.0639733179,0.0625905902
13.627924251031105,2.40137009,-1.08078375,-0.902411781,0.051956621,-0.0642427733,0.0624262939
