sample_index,t_s,recv_latency_ms,sequence_number,sample_counter,status,fx_n,fy_n,fz_n,tx_nm,ty_nm,tz_nm,fx_raw,fy_raw,fz_raw,tx_raw,ty_raw,tz_raw
1153,4.619550328,0.000000,1154,42514,0,0.16000000,2.98000000,-25.17000000,0.02400000,-0.07900000,0.06900000,1600,29800,-251700,2400,-7900,6900
1154,4.623562141,0.000000,1155,42518,0,0.20000000,3.00000000,-25.20000000,0.01899000,-0.08200000,0.07199000,2000,30000,-252000,1899,-8200,7199
1155,4.627605714,0.000000,1156,42522,0,0.18000000,3.00000000,-25.05000000,0.01799000,-0.08400000,0.07300000,1800,30000,-250500,1799,-8400,7300
1156,4.631569577,0.000000,1157,42526,0,0.13000000,2.98000000,-25.06000000,0.02400000,-0.07900000,0.07000000,1300,29800,-250600,2400,-7900,7000
1157,4.635572583,0.000000,1158,42530,0,0.16000000,2.99000000,-25.11000000,0.02200000,-0.08000000,0.07000000,1600,29900,-251100,2200,-8000,7000
1158,4.639571863,0.000000,1159,42534,0,0.19000000,2.99000000,-25.12000000,0.02200000,-0.08100000,0.07000000,1900,29900,-251200,2200,-8100,7000
1159,4.643594186,0.000000,1160,42538,0,0.19000000,2.97000000,-25.29000000,0.02300000,-0.08000000,0.07000000,1900,29700,-252900,2300,-8000,7000
1160,4.647574099,0.000000,1161,42542,0,0.18000000,3.01000000,-25.20000000,0.02100000,-0.08200000,0.07199000,1800,30100,-252000,2100,-8200,7199
1161,4.651599217,0.000000,1162,42546,0,0.14000000,3.01000000,-25.11000000,0.02200000,-0.08000000,0.07100000,1400,30100,-251100,2200,-8000,7100
1162,4.655601121,0.000000,1163,42550,0,0.12000000,2.97000000,-25.07000000,0.02600000,-0.07800000,0.06900000,1200,29700,-250700,2600,-7800,6900
1163,4.659601633,0.000000,1164,42554,0,0.14000000,2.97000000,-25.15000000,0.02700000,-0.07599000,0.06800000,1400,29700,-251500,2700,-7599,6800
1164,4.663604539,0.000000,1165,42558,0,0.20000000,3.00000000,-25.26000000,0.02300000,-0.07900000,0.07100000,2000,30000,-252600,2300,-7900,7100
1165,4.667602366,0.000000,1166,42562,0,0.17000000,2.98000000,-25.37990000,0.02900000,-0.07500000,0.06700000,1700,29800,-253799,2900,-7500,6700
1166,4.671602658,0.000000,1167,42566,0,0.16000000,3.00000000,-25.29000000,0.02600000,-0.07500000,0.06800000,1600,30000,-252900,2600,-7500,6800
1167,4.675611996,0.000000,1168,42570,0,0.19000000,3.01000000,-25.31000000,0.02200000,-0.07900000,0.06900000,1900,30100,-253100,2200,-7900,6900
1168,4.679611676,0.000000,1169,42574,0,0.19000000,2.98000000,-25.36000000,0.02400000,-0.07800000,0.06800000,1900,29800,-253600,2400,-7800,6800
1169,4.683614793,0.000000,1170,42578,0,0.17000000,2.97000000,-25.20990000,0.02400000,-0.07900000,0.07000000,1700,29700,-252099,2400,-7900,7000
1170,4.687630854,0.000000,1171,42582,0,0.21000000,3.00000000,-25.18000000,0.01899000,-0.08300000,0.07199000,2100,30000,-251800,1899,-8300,7199
1171,4.691620876,0.000000,1172,42586,0,0.24000000,3.04000000,-25.28000000,0.01600000,-0.08500000,0.07199000,2400,30400,-252800,1600,-8500,7199
1172,4.695625335,0.000000,1173,42590,0,0.19000000,3.02000000,-25.31000000,0.02100000,-0.08000000,0.07100000,1900,30200,-253100,2100,-8000,7100
1173,4.699620477,0.000000,1174,42594,0,0.20000000,3.01000000,-25.26000000,0.02000000,-0.08100000,0.07199000,2000,30100,-252600,2000,-8100,7199
1174,4.703632721,0.000000,1175,42598,0,0.14000000,3.00000000,-25.31000000,0.02400000,-0.07599000,0.07000000,1400,30000,-253100,2400,-7599,7000
1175,4.707631349,0.000000,1176,42602,0,0.15000000,2.98000000,-25.30000000,0.02300000,-0.07700000,0.07000000,1500,29800,-253000,2300,-7700,7000
1176,4.711617995,0.000000,1177,42606,0,0.11000000,3.00000000,-25.24000000,0.02600000,-0.07500000,0.06900000,1100,30000,-252400,2600,-7500,6900
1177,4.715622885,0.000000,1178,42610,0,0.11000000,3.02000000,-25.32000000,0.02700000,-0.07400000,0.06800000,1100,30200,-253200,2700,-7400,6800
1178,4.719619169,0.000000,1179,42614,0,0.13000000,2.99000000,-25.20990000,0.02500000,-0.07500000,0.06800000,1300,29900,-252099,2500,-7500,6800
1179,4.723620072,0.000000,1180,42618,0,0.10000000,2.95000000,-25.26000000,0.02900000,-0.07199000,0.06600000,1000,29500,-252600,2900,-7199,6600
1180,4.727634740,0.000000,1181,42622,0,0.13000000,2.96000000,-25.24000000,0.02700000,-0.07500000,0.06700000,1300,29600,-252400,2700,-7500,6700
1181,4.731641994,0.000000,1182,42626,0,0.15000000,2.95000000,-25.30000000,0.03100000,-0.07199000,0.06500000,1500,29500,-253000,3100,-7199,6500
1182,4.735630794,0.000000,1183,42630,0,0.16000000,2.98000000,-25.34000000,0.02600000,-0.07500000,0.06800000,1600,29800,-253400,2600,-7500,6800
1183,4.739638991,0.000000,1184,42634,0,0.17000000,2.98000000,-25.29000000,0.02500000,-0.07800000,0.07000000,1700,29800,-252900,2500,-7800,7000
1184,4.743613914,0.000000,1185,42638,0,0.19000000,2.98000000,-25.52000000,0.02600000,-0.07700000,0.06900000,1900,29800,-255200,2600,-7700,6900
1185,4.747650344,0.000000,1186,42642,0,0.15000000,2.97000000,-25.29000000,0.02700000,-0.07599000,0.06700000,1500,29700,-252900,2700,-7599,6700
1186,4.751649844,0.000000,1187,42646,0,0.20000000,3.03000000,-25.34000000,0.02100000,-0.07900000,0.07000000,2000,30300,-253400,2100,-7900,7000
1187,4.755656817,0.000000,1188,42650,0,0.20000000,3.00000000,-25.31000000,0.02000000,-0.08100000,0.07100000,2000,30000,-253100,2000,-8100,7100
1188,4.759655375,0.000000,1189,42654,0,0.21000000,3.02000000,-25.30000000,0.01899000,-0.08200000,0.07100000,2100,30200,-253000,1899,-8200,7100
1189,4.763667689,0.000000,1190,42658,0,0.22000000,2.98000000,-25.25000000,0.02100000,-0.08100000,0.07000000,2200,29800,-252500,2100,-8100,7000
1190,4.767657201,0.000000,1191,42662,0,0.20000000,2.98000000,-25.23000000,0.02200000,-0.07900000,0.07100000,2000,29800,-252300,2200,-7900,7100
1191,4.771668593,0.000000,1192,42666,0,0.16000000,2.98000000,-25.20990000,0.02500000,-0.07700000,0.07000000,1600,29800,-252099,2500,-7700,7000
1192,4.775665197,0.000000,1193,42670,0,0.18000000,3.03000000,-25.20000000,0.02200000,-0.08000000,0.07100000,1800,30300,-252000,2200,-8000,7100
1193,4.779691648,0.000000,1194,42674,0,0.23000000,3.04000000,-25.17000000,0.01700000,-0.08500000,0.07199000,2300,30400,-251700,1700,-8500,7199
1194,4.783693502,0.000000,1195,42678,0,0.26000000,3.03000000,-25.39000000,0.02000000,-0.08200000,0.07000000,2600,30300,-253900,2000,-8200,7000
1195,4.787693573,0.000000,1196,42682,0,0.20000000,2.99000000,-25.39000000,0.02600000,-0.07800000,0.06800000,2000,29900,-253900,2600,-7800,6800
1196,4.791709935,0.000000,1197,42686,0,0.22000000,3.00000000,-25.24000000,0.02200000,-0.08000000,0.07000000,2200,30000,-252400,2200,-8000,7000
1197,4.795718902,0.000000,1198,42690,0,0.16000000,2.99000000,-25.16000000,0.02500000,-0.07599000,0.06900000,1600,29900,-251600,2500,-7599,6900
1198,4.799694878,0.000000,1199,42694,0,0.20000000,3.00000000,-25.23000000,0.02100000,-0.08000000,0.07100000,2000,30000,-252300,2100,-8000,7100
1199,4.803703986,0.000000,1200,42698,0,0.21000000,3.02000000,-25.37990000,0.02100000,-0.07900000,0.07100000,2100,30200,-253799,2100,-7900,7100
1200,4.807713164,0.000000,1201,42702,0,0.20000000,3.01000000,-25.39000000,0.02200000,-0.07900000,0.07000000,2000,30100,-253900,2200,-7900,7000
1201,4.811714778,0.000000,1202,42706,0,0.20000000,3.02000000,-25.41000000,0.02200000,-0.08000000,0.07000000,2000,30200,-254100,2200,-8000,7000
1202,4.815713958,0.000000,1203,42710,0,0.22000000,3.04000000,-25.44000000,0.01899000,-0.08200000,0.07100000,2200,30400,-254400,1899,-8200,7100
1203,4.819713167,0.000000,1204,42714,0,0.21000000,3.02000000,-25.40000000,0.01899000,-0.08200000,0.07199000,2100,30200,-254000,1899,-8200,7199
1204,4.823742182,0.000000,1205,42718,0,0.20000000,3.01000000,-25.29000000,0.01899000,-0.08200000,0.07199000,2000,30100,-252900,1899,-8200,7199
1205,4.827743816,0.000000,1206,42722,0,0.21000000,3.01000000,-25.30000000,0.01799000,-0.08400000,0.07199000,2100,30100,-253000,1799,-8400,7199
1206,4.831722687,0.000000,1207,42726,0,0.23000000,3.03000000,-25.47000000,0.01899000,-0.08200000,0.07100000,2300,30300,-254700,1899,-8200,7100
1207,4.835748226,0.000000,1208,42730,0,0.24000000,3.01000000,-25.43000000,0.01799000,-0.08400000,0.07199000,2400,30100,-254300,1799,-8400,7199
1208,4.839741975,0.000000,1209,42734,0,0.21000000,3.03000000,-25.50000000,0.02100000,-0.08000000,0.07100000,2100,30300,-255000,2100,-8000,7100
1209,4.843726357,0.000000,1210,42738,0,0.20000000,3.01000000,-25.49000000,0.02300000,-0.08100000,0.07100000,2000,30100,-254900,2300,-8100,7100
1210,4.847751535,0.000000,1211,42742,0,0.21000000,3.00000000,-25.17000000,0.02000000,-0.08500000,0.07199000,2100,30000,-251700,2000,-8500,7199
1211,4.851753169,0.000000,1212,42746,0,0.15000000,2.96000000,-25.18000000,0.02500000,-0.08000000,0.07100000,1500,29600,-251800,2500,-8000,7100
1212,4.855753019,0.000000,1213,42750,0,0.21000000,2.98000000,-25.25000000,0.02000000,-0.08400000,0.07300000,2100,29800,-252500,2000,-8400,7300
1213,4.859753421,0.000000,1214,42754,0,0.17000000,2.95000000,-25.23000000,0.02400000,-0.08000000,0.07100000,1700,29500,-252300,2400,-8000,7100
1214,4.863756598,0.000000,1215,42758,0,0.20000000,2.94000000,-25.28000000,0.02300000,-0.08100000,0.07100000,2000,29400,-252800,2300,-8100,7100
1215,4.867757460,0.000000,1216,42762,0,0.25000000,2.98000000,-25.33000000,0.01899000,-0.08400000,0.07199000,2500,29800,-253300,1899,-8400,7199
1216,4.871761549,0.000000,1217,42766,0,0.24000000,2.99000000,-25.39000000,0.01899000,-0.08300000,0.07199000,2400,29900,-253900,1899,-8300,7199
1217,4.875762892,0.000000,1218,42770,0,0.26000000,3.00000000,-25.37000000,0.01700000,-0.08600000,0.07400000,2600,30000,-253700,1700,-8600,7400
1218,4.879768734,0.000000,1219,42774,0,0.24000000,3.01000000,-25.41000000,0.02000000,-0.08300000,0.07199000,2400,30100,-254100,2000,-8300,7199
1219,4.883771430,0.000000,1220,42778,0,0.24000000,3.03000000,-25.51000000,0.01899000,-0.08300000,0.07199000,2400,30300,-255100,1899,-8300,7199
1220,4.887777342,0.000000,1221,42782,0,0.23000000,3.02000000,-25.43000000,0.02100000,-0.08400000,0.07199000,2300,30200,-254300,2100,-8400,7199
1221,4.891786730,0.000000,1222,42786,0,0.16000000,3.03000000,-25.39000000,0.02500000,-0.07800000,0.06900000,1600,30300,-253900,2500,-7800,6900
1222,4.895804575,0.000000,1223,42790,0,0.13000000,2.99000000,-25.45990000,0.03000000,-0.07400000,0.06700000,1300,29900,-254599,3000,-7400,6700
1223,4.899795188,0.000000,1224,42794,0,0.15000000,3.01000000,-25.47000000,0.02600000,-0.07500000,0.06800000,1500,30100,-254700,2600,-7500,6800
1224,4.903786713,0.000000,1225,42798,0,0.22000000,3.04000000,-25.32000000,0.01700000,-0.08300000,0.07199000,2200,30400,-253200,1700,-8300,7199
1225,4.907795380,0.000000,1226,42802,0,0.18000000,3.03000000,-25.16000000,0.01700000,-0.08400000,0.07300000,1800,30300,-251600,1700,-8400,7300
1226,4.911785933,0.000000,1227,42806,0,0.15000000,3.00000000,-25.20990000,0.02300000,-0.07800000,0.06900000,1500,30000,-252099,2300,-7800,6900
1227,4.915800481,0.000000,1228,42810,0,0.18000000,3.01000000,-25.27000000,0.02300000,-0.08000000,0.07000000,1800,30100,-252700,2300,-8000,7000
1228,4.919794942,0.000000,1229,42814,0,0.17000000,3.00000000,-25.55000000,0.03000000,-0.07300000,0.06700000,1700,30000,-255500,3000,-7300,6700
1229,4.923801104,0.000000,1230,42818,0,0.16000000,2.98000000,-25.49000000,0.02900000,-0.07400000,0.06600000,1600,29800,-254900,2900,-7400,6600
1230,4.927794353,0.000000,1231,42822,0,0.19000000,2.99000000,-25.52000000,0.02600000,-0.07599000,0.06700000,1900,29900,-255200,2600,-7599,6700
1231,4.931805995,0.000000,1232,42826,0,0.21000000,3.02000000,-25.45000000,0.01899000,-0.08300000,0.07100000,2100,30200,-254500,1899,-8300,7100
1232,4.935794725,0.000000,1233,42830,0,0.19000000,3.01000000,-25.45990000,0.02000000,-0.08000000,0.07000000,1900,30100,-254599,2000,-8000,7000
1233,4.939793313,0.000000,1234,42834,0,0.20000000,3.02000000,-25.53000000,0.01899000,-0.08100000,0.07100000,2000,30200,-255300,1899,-8100,7100
1234,4.943773597,0.000000,1235,42838,0,0.22000000,3.03000000,-25.51000000,0.01799000,-0.08400000,0.07199000,2200,30300,-255100,1799,-8400,7199
1235,4.947814825,0.000000,1236,42842,0,0.19000000,3.04000000,-25.45000000,0.01899000,-0.08300000,0.07199000,1900,30400,-254500,1899,-8300,7199
1236,4.951803645,0.000000,1237,42846,0,0.14000000,3.04000000,-25.31000000,0.02200000,-0.07900000,0.07000000,1400,30400,-253100,2200,-7900,7000
1237,4.955810439,0.000000,1238,42850,0,0.22000000,3.03000000,-25.48000000,0.01899000,-0.08200000,0.07100000,2200,30300,-254800,1899,-8200,7100
1238,4.959807965,0.000000,1239,42854,0,0.21000000,3.04000000,-25.45990000,0.01799000,-0.08200000,0.07100000,2100,30400,-254599,1799,-8200,7100
1239,4.963819227,0.000000,1240,42858,0,0.19000000,3.04000000,-25.51000000,0.02100000,-0.07700000,0.07000000,1900,30400,-255100,2100,-7700,7000
1240,4.967815391,0.000000,1241,42862,0,0.22000000,3.03000000,-25.33000000,0.01799000,-0.08100000,0.07100000,2200,30300,-253300,1799,-8100,7100
1241,4.971819138,0.000000,1242,42866,0,0.25000000,3.04000000,-25.52000000,0.01799000,-0.08300000,0.07300000,2500,30400,-255200,1799,-8300,7300
1242,4.975829569,0.000000,1243,42870,0,0.27000000,3.05000000,-25.37000000,0.01400000,-0.08700000,0.07400000,2700,30500,-253700,1400,-8700,7400
1243,4.979828348,0.000000,1244,42874,0,0.25000000,3.03000000,-25.45990000,0.01500000,-0.08600000,0.07500000,2500,30300,-254599,1500,-8600,7500
1244,4.983837195,0.000000,1245,42878,0,0.29000000,3.05000000,-25.52000000,0.01300000,-0.08800000,0.07500000,2900,30500,-255200,1300,-8800,7500
1245,4.987834571,0.000000,1246,42882,0,0.30000000,3.07000000,-25.37990000,0.01000000,-0.09100000,0.07599000,3000,30700,-253799,1000,-9100,7599
1246,4.991838339,0.000000,1247,42886,0,0.25000000,3.06000000,-25.45990000,0.01600000,-0.08500000,0.07400000,2500,30600,-254599,1600,-8500,7400
1247,4.995836987,0.000000,1248,42890,0,0.24000000,3.06000000,-25.43000000,0.01700000,-0.08500000,0.07300000,2400,30600,-254300,1700,-8500,7300
1248,4.999872805,0.000000,1249,42894,0,0.17000000,3.04000000,-25.36000000,0.02200000,-0.07900000,0.07000000,1700,30400,-253600,2200,-7900,7000
1249,5.003855664,0.000000,1250,42898,0,0.17000000,3.04000000,-25.40000000,0.02200000,-0.07900000,0.07000000,1700,30400,-254000,2200,-7900,7000
1250,5.007858069,0.000000,1251,42902,0,0.20000000,3.04000000,-25.51000000,0.02200000,-0.08000000,0.07199000,2000,30400,-255100,2200,-8000,7199
1251,5.011873629,0.000000,1252,42906,0,0.21000000,3.05000000,-25.57000000,0.02100000,-0.08200000,0.07199000,2100,30500,-255700,2100,-8200,7199
1252,5.015878028,0.000000,1253,42910,0,0.18000000,3.02000000,-25.50000000,0.02200000,-0.08100000,0.07100000,1800,30200,-255000,2200,-8100,7100
1253,5.019869914,0.000000,1254,42914,0,0.19000000,3.01000000,-25.31000000,0.02000000,-0.08500000,0.07400000,1900,30100,-253100,2000,-8500,7400
