sample_index,t_s,ur_fx_n,ur_fy_n,ur_fz_n,ur_tx_nm,ur_ty_nm,ur_tz_nm,ur_vx_mps,ur_vy_mps,ur_vz_mps,ur_wx_radps,ur_wy_radps,ur_wz_radps,urcap_fx_n,urcap_fy_n,urcap_fz_n,urcap_tx_nm,urcap_ty_nm,urcap_tz_nm
1336,2.565930981,0.205447667595,-2.9181890959,-5.89039499788,0.130458346158,-0.0195112562885,0.00687610651227,0,0,0,0,0,0,0.061582,0.108672000001,-0.0433409999983,0.000367,0.00565200000003,-0.00171699999991
1337,2.567958964,-0.421695823346,-3.46568283328,-5.52894613323,0.146973103193,-0.0267036354695,0.0142239237047,0,0,0,0,0,0,0.061582,0.108672000001,-0.0433409999983,0.000367,0.00565200000003,-0.00171699999991
1338,2.569951160,-0.042782409368,-3.32026463469,-5.92308170222,0.13747478763,-0.0137399569604,0.0033767406918,0,0,0,0,0,0,0.061582,0.108672000001,-0.0433409999983,0.000367,0.00565200000003,-0.00171699999991
1339,2.571916245,-0.171319653555,-2.49022327299,-5.61688539327,0.105592242424,-0.0204405819307,0.0163183615946,0,0,0,0,0,0,0.061582,0.108672000001,-0.0433409999983,0.000367,0.00565200000003,-0.00171699999991
1340,2.573927066,-0.114396303373,-3.15258782254,-5.64321579842,0.13621946968,-0.0182369868908,0.0167560861107,0,0,0,0,0,0,0.061582,0.0786720000012,-0.0733389999987,0.003367,0.00865200000004,-0.00271699999986
1341,2.575911698,-0.17006801718,-3.16379604924,-5.72735803948,0.138796342637,-0.0308983386391,0.0113392871331,0,0,0,0,0,0,0.061582,0.0786720000012,-0.0733389999987,0.003367,0.00865200000004,-0.00271699999986
1342,2.577926005,0.220094152193,-2.99198375979,-5.54234854763,0.127763837723,-0.0146320649275,0.00723558974717,0,0,0,0,0,0,0.061582,0.0786720000012,-0.0733389999987,0.003367,0.00865200000004,-0.00271699999986
1343,2.579911077,0.33131079413,-2.9123306887,-5.96858147201,0.126107421357,-0.0202219614129,0.0102634554489,0,0,0,0,0,0,0.061582,0.0786720000012,-0.0733389999987,0.003367,0.00865200000004,-0.00271699999986
1344,2.581937858,-0.512004176522,-3.15805655919,-6.25980863426,0.12137868335,-0.020994484448,0.0114455178741,0,0,0,0,0,0,0.081582,0.0886720000021,-0.133338999999,0.001367,0.00565200000001,-0.00071699999991
1345,2.583909585,-0.39345552208,-2.47752378365,-6.39598450889,0.107776474342,-0.0186945152423,0.0136755337984,0,0,0,0,0,0,0.081582,0.0886720000021,-0.133338999999,0.001367,0.00565200000001,-0.00071699999991
1346,2.585912762,-0.237863259863,-3.14882373105,-5.6587944171,0.134780845646,-0.0210991754693,0.00883247414336,0,0,0,0,0,0,0.081582,0.0886720000021,-0.133338999999,0.001367,0.00565200000001,-0.00071699999991
1347,2.587908284,-0.285823865353,-2.74075679318,-5.78992557245,0.129122241264,-0.0283843864832,0.0143551128573,0,0,0,0,0,0,0.081582,0.0886720000021,-0.133338999999,0.001367,0.00565200000001,-0.00071699999991
1348,2.589926709,-0.394776666406,-3.11472458887,-5.97392089072,0.127814128238,-0.0303780175226,0.0128185257264,0,0,0,0,0,0,0.051582,0.0986720000042,-0.263339999998,0.004367,0.00965200000006,-0.00371699999985
1349,2.591911581,-0.583050802415,-3.13477994881,-5.946433086,0.130929300624,-0.0375706540006,0.00895602109806,0,0,0,0,0,0,0.051582,0.0986720000042,-0.263339999998,0.004367,0.00965200000006,-0.00371699999985
1350,2.593916049,0.0503082295069,-2.99657007876,-6.1618811149,0.127791678224,-0.0166967328181,0.0127225081345,0,0,0,0,0,0,0.051582,0.0986720000042,-0.263339999998,0.004367,0.00965200000006,-0.00371699999985
1351,2.595904068,0.339090642998,-3.2364785962,-6.18415991621,0.121728146255,-0.0039774342867,0.00897226603576,0,0,0,0,0,0,0.051582,0.0986720000042,-0.263339999998,0.004367,0.00965200000006,-0.00371699999985
1352,2.597917904,-0.255566107217,-2.99278778251,-6.80488292948,0.118068898364,-0.0119599845851,0.0113063583126,0,0,0,0,0,0,0.041582,0.0586720000009,-0.0533389999991,0.003367,0.00965200000004,-0.00271699999985
1353,2.599913636,0.0348144637442,-3.00306485424,-6.21254263532,0.124970169973,-0.00912617944123,0.0138584416973,0,0,0,0,0,0,0.041582,0.0586720000009,-0.0533389999991,0.003367,0.00965200000004,-0.00271699999985
1354,2.601913457,0.427712123132,-3.13416869183,-5.97756027392,0.134304579283,-0.00827695501797,0.0124214575369,0,0,0,0,0,0,0.041582,0.0586720000009,-0.0533389999991,0.003367,0.00965200000004,-0.00271699999985
1355,2.603909029,0.306942632046,-2.98866942682,-6.57184460526,0.116571766581,0.0040184382098,0.00975913863965,0,0,0,0,0,0,0.041582,0.0586720000009,-0.0533389999991,0.003367,0.00965200000004,-0.00271699999985
1356,2.605916884,0.0178969041571,-3.12769467015,-6.47499312253,0.115617545193,-0.00281180038735,0.0133439405427,0,0,0,0,0,0,0.001582,0.0786719999985,0.0966610000013,0.005367,0.00965200000004,-0.00271699999985
1357,2.607908508,-0.352514863644,-2.78222393862,-6.1208992016,0.114454765247,-0.00771864016941,0.0117885531435,0,0,0,0,0,0,0.001582,0.0786719999985,0.0966610000013,0.005367,0.00965200000004,-0.00271699999985
1358,2.609911454,0.441696680692,-3.23308789087,-6.32215285575,0.118305155011,-0.00495605813369,0.0103234804476,0,0,0,0,0,0,0.001582,0.0786719999985,0.0966610000013,0.005367,0.00965200000004,-0.00271699999985
1359,2.611910573,-0.397415151377,-2.71191956525,-6.43325707373,0.10273989259,-0.0140892270886,-0.000547386821297,0,0,0,0,0,0,0.001582,0.0786719999985,0.0966610000013,0.005367,0.00965200000004,-0.00271699999985
1360,2.613917346,-0.113953909853,-3.00700868847,-6.06753809474,0.12247055386,-0.0127786929989,0.00736508833802,0,0,0,0,0,0,0.131582,0.138671999998,0.126659000002,-0.006633,-0.00134800000002,0.00128299999998
1361,2.615911145,-0.25100818942,-3.07805111111,-6.28700202699,0.122346393072,-0.0296487172143,0.00734377998843,0,0,0,0,0,0,0.131582,0.138671999998,0.126659000002,-0.006633,-0.00134800000002,0.00128299999998
1362,2.617909843,-0.149893438404,-2.61385950466,-6.2231162974,0.106749997703,0.00126504014296,0.00498035999975,0,0,0,0,0,0,0.131582,0.138671999998,0.126659000002,-0.006633,-0.00134800000002,0.00128299999998
1363,2.619907189,-0.101090698616,-3.01659081384,-6.01131835554,0.114101225068,-0.0154448173611,0.0090036208296,0,0,0,0,0,0,0.131582,0.138671999998,0.126659000002,-0.006633,-0.00134800000002,0.00128299999998
1364,2.621918109,0.0741135523993,-2.98262365217,-5.90314688423,0.126976399376,-0.0199171624824,0.0089128283566,0,0,0,0,0,0,0.171582,0.0986720000021,-0.133338999998,-0.003633,0.000651999999995,0.00028300000001
1365,2.623911087,0.0170910861374,-2.83667451478,-6.3737979974,0.105845348244,-0.00854461405946,0.00565643514889,0,0,0,0,0,0,0.171582,0.0986720000021,-0.133338999998,-0.003633,0.000651999999995,0.00028300000001
1366,2.625920785,0.0512546341298,-3.15975183206,-6.10608716,0.128795728455,-0.00779348420195,0.00508641484146,0,0,0,0,0,0,0.171582,0.0986720000021,-0.133338999998,-0.003633,0.000651999999995,0.00028300000001
1367,2.627925094,-0.0659719904726,-3.40053865447,-6.00602013677,0.137350903744,-0.017089480594,0.0033873089321,0,0,0,0,0,0,0.171582,0.0986720000021,-0.133338999998,-0.003633,0.000651999999995,0.00028300000001
1368,2.629953748,0.384596624358,-2.93179065581,-6.24463401765,0.106683746282,-0.000411908184609,0.00675024319941,0,0,0,0,0,0,0.141582,0.128671999999,0.0366590000021,-0.005633,-0.000348000000021,0.00128299999999
1369,2.631937949,-0.0461426781731,-3.1103036731,-6.00762136747,0.125359485892,-0.0114841386411,0.00866526935231,0,0,0,0,0,0,0.141582,0.128671999999,0.0366590000021,-0.005633,-0.000348000000021,0.00128299999999
1370,2.633926628,0.131663047419,-3.25857160021,-6.15692070638,0.114899304792,-0.00129215502337,0.00457181283617,0,0,0,0,0,0,0.141582,0.128671999999,0.0366590000021,-0.005633,-0.000348000000021,0.00128299999999
1371,2.635918834,0.483887428452,-3.36291240575,-6.07413033184,0.126762411463,0.00367004495416,0.00218898686378,0,0,0,0,0,0,0.141582,0.128671999999,0.0366590000021,-0.005633,-0.000348000000021,0.00128299999999
1372,2.637941787,-0.0528306790329,-3.05477159338,-5.66612668935,0.131122068425,-0.012741789191,0.0265946301065,0,0,0,0,0,0,0.121582,0.108672000002,-0.143338999998,-0.000633,0.00365200000001,-0.000716999999942
1373,2.639930757,-0.160839029187,-3.13838201979,-6.15523304837,0.115352264619,-0.0100787082257,0.00594949865031,0,0,0,0,0,0,0.121582,0.108672000002,-0.143338999998,-0.000633,0.00365200000001,-0.000716999999942
1374,2.641945525,-0.203750520402,-3.09258043375,-5.91464969785,0.128029036769,-0.0223361622358,0.00862855544549,0,0,0,0,0,0,0.121582,0.108672000002,-0.143338999998,-0.000633,0.00365200000001,-0.000716999999942
1375,2.643963018,-0.499001449066,-3.10625590746,-6.3494944186,0.114387988289,-0.0171655869662,0.0101247609871,0,0,0,0,0,0,0.121582,0.108672000002,-0.143338999998,-0.000633,0.00365200000001,-0.000716999999942
1376,2.645953992,0.0372948466285,-3.34969300369,-5.65014450357,0.140521422244,-0.0238360041039,0.0101370286691,0,0,0,0,0,0,0.131582,0.128672000006,-0.353339999998,-0.000633,0.00665200000004,-0.00271699999989
1377,2.647936830,0.298921078667,-3.38777709455,-5.77462106281,0.142845296289,-0.0184892337008,0.0191067924705,0,0,0,0,0,0,0.131582,0.128672000006,-0.353339999998,-0.000633,0.00665200000004,-0.00271699999989
1378,2.649941098,-0.0197658242138,-3.10120260714,-6.12899747859,0.121689394892,-0.0140972793409,0.00413137732936,0,0,0,0,0,0,0.131582,0.128672000006,-0.353339999998,-0.000633,0.00665200000004,-0.00271699999989
1379,2.651934817,0.0345421599314,-2.79270141502,-6.14219553486,0.120971670848,-0.0151303102718,0.0129032277676,0,0,0,0,0,0,0.131582,0.128672000006,-0.353339999998,-0.000633,0.00665200000004,-0.00271699999989
1380,2.653948774,0.116219874441,-2.99102140884,-6.25753139291,0.117374147932,-0.00475489766466,-0.000189492534109,0,0,0,0,0,0,0.071582,0.108672000001,-0.0933399999983,0.004367,0.00965200000008,-0.00471699999985
1381,2.655936070,-0.0622667056048,-3.05056522749,-6.29709191474,0.112104043057,-0.00998710455419,0.00252377374866,0,0,0,0,0,0,0.071582,0.108672000001,-0.0933399999983,0.004367,0.00965200000008,-0.00471699999985
1382,2.657933115,-0.171413030146,-3.04038264472,-6.23412311842,0.115891994839,-0.0183478050417,0.00415181850118,0,0,0,0,0,0,0.071582,0.108672000001,-0.0933399999983,0.004367,0.00965200000008,-0.00471699999985
1383,2.659931924,-0.311802346842,-2.97502229547,-5.71805416023,0.12275509772,-0.0253118151855,0.0128436002499,0,0,0,0,0,0,0.071582,0.108672000001,-0.0933399999983,0.004367,0.00965200000008,-0.00471699999985
1384,2.661933277,0.0464469487353,-3.14443346498,-6.44472580875,0.115299295648,0.00199723301759,0.00814869281015,0,0,0,0,0,0,0.081582,0.0686720000015,-0.0933399999989,0.004367,0.00765200000008,-0.00471699999988
1385,2.663928107,-0.0709024097189,-3.13446975709,-6.26579266055,0.112415469045,-0.0116132852343,0.00811378544932,0,0,0,0,0,0,0.081582,0.0686720000015,-0.0933399999989,0.004367,0.00765200000008,-0.00471699999988
1386,2.665937205,-0.189976592919,-3.10071754233,-5.77699483846,0.130637323882,-0.0138660589168,0.0103522530112,0,0,0,0,0,0,0.081582,0.0686720000015,-0.0933399999989,0.004367,0.00765200000008,-0.00471699999988
1387,2.667969385,-0.522731561031,-2.85178596026,-6.1007654568,0.129158407643,-0.0341480859669,0.011901179378,0,0,0,0,0,0,0.081582,0.0686720000015,-0.0933399999989,0.004367,0.00765200000008,-0.00471699999988
1388,2.669955630,-0.179063393206,-3.26242157547,-5.60298712476,0.136841172696,-0.0248881038773,0.0126125398093,0,0,0,0,0,0,0.071582,0.0786720000015,-0.0933399999987,0.003367,0.00765200000006,-0.00371699999988
1389,2.671935954,-0.553669620019,-3.28997446219,-6.12576135525,0.130480912404,-0.0271105510296,0.012935226419,0,0,0,0,0,0,0.071582,0.0786720000015,-0.0933399999987,0.003367,0.00765200000006,-0.00371699999988
1390,2.673938479,0.0635262252556,-2.84806981461,-6.75576449389,0.10728545517,-0.00787819751159,0.00870020283536,0,0,0,0,0,0,0.071582,0.0786720000015,-0.0933399999987,0.003367,0.00765200000006,-0.00371699999988
1391,2.675929362,0.562912043353,-3.17796581139,-6.07679436101,0.131102556763,0.00555243291233,0.0150486943777,0,0,0,0,0,0,0.071582,0.0786720000015,-0.0933399999987,0.003367,0.00765200000006,-0.00371699999988
1392,2.677941646,0.161707451847,-3.46982678733,-6.15430846385,0.146863207353,-0.0273803353857,0.0175997156224,0,0,0,0,0,0,0.011582,0.0786720000009,-0.0533389999987,0.006367,0.0116520000001,-0.00471699999981
1393,2.679938470,-0.222823362523,-3.33932128613,-5.66231323184,0.137562480235,-0.0329844556055,0.0183655634144,0,0,0,0,0,0,0.011582,0.0786720000009,-0.0533389999987,0.006367,0.0116520000001,-0.00471699999981
1394,2.681945664,-0.258642014898,-3.4278511704,-5.67783690422,0.143079870198,-0.0246615747706,0.0197394191277,0,0,0,0,0,0,0.011582,0.0786720000009,-0.0533389999987,0.006367,0.0116520000001,-0.00471699999981
1395,2.683942088,0.196965175117,-3.07753713921,-5.88200182746,0.129780549742,-0.0155088373415,0.0125542603679,0,0,0,0,0,0,0.011582,0.0786720000009,-0.0533389999987,0.006367,0.0116520000001,-0.00471699999981
1396,2.685949512,-0.652861550481,-3.5174569494,-5.64624230394,0.152585680988,-0.0384263102131,0.0189213900197,0,0,0,0,0,0,0.041582,0.088672000001,-0.0633389999986,0.002367,0.00865200000006,-0.00371699999986
1397,2.687938773,-0.641061988786,-2.66097284534,-5.66051230966,0.113191504802,-0.043688850715,0.00934938673669,0,0,0,0,0,0,0.041582,0.088672000001,-0.0633389999986,0.002367,0.00865200000006,-0.00371699999986
1398,2.689954372,-0.190617974551,-2.75833645033,-6.36580537875,0.112139842372,-0.00635940449617,0.00928624099392,0,0,0,0,0,0,0.041582,0.088672000001,-0.0633389999986,0.002367,0.00865200000006,-0.00371699999986
1399,2.691938162,-0.340511447589,-3.28076850419,-5.980515644,0.13418359864,-0.01332694672,0.0054782846156,0,0,0,0,0,0,0.041582,0.088672000001,-0.0633389999986,0.002367,0.00865200000006,-0.00371699999986
1400,2.693938703,-0.233598081705,-3.05197421026,-6.14412251887,0.114768337522,-0.0126167549903,0.0123560111587,0,0,0,0,0,0,0.041582,0.0986720000013,-0.0833399999984,0.004367,0.0106520000001,-0.00371699999983
1401,2.695940517,-0.087523095468,-3.359298873,-6.34669027463,0.125436073925,-0.0105811473487,0.0126077298774,0,0,0,0,0,0,0.041582,0.0986720000013,-0.0833399999984,0.004367,0.0106520000001,-0.00371699999983
1402,2.697945557,0.0755955397638,-3.19179745865,-6.28374046128,0.120755071617,-0.00166286830721,0.00594756028843,0,0,0,0,0,0,0.041582,0.0986720000013,-0.0833399999984,0.004367,0.0106520000001,-0.00371699999983
1403,2.699937883,-0.381083070139,-3.35821756195,-5.98001377277,0.13158622399,-0.0233242741039,0.012185261191,0,0,0,0,0,0,0.041582,0.0986720000013,-0.0833399999984,0.004367,0.0106520000001,-0.00371699999983
1404,2.701941972,0.216185456739,-3.5303608096,-5.91278202414,0.138104518239,-0.00916382376555,0.0117276949845,0,0,0,0,0,0,-0.028418,0.0886720000029,-0.183339999999,0.011367,0.0176520000001,-0.00771699999972
1405,2.703943515,-0.405433888458,-3.42214414732,-5.83174875733,0.142908180478,-0.0212645006,0.0153972625951,0,0,0,0,0,0,-0.028418,0.0886720000029,-0.183339999999,0.011367,0.0176520000001,-0.00771699999972
1406,2.705948174,-0.152185135306,-3.50140905851,-5.78298462964,0.139961790938,-0.012247281872,0.0057595830631,0,0,0,0,0,0,-0.028418,0.0886720000029,-0.183339999999,0.011367,0.0176520000001,-0.00771699999972
1407,2.707938496,-0.0606024764164,-3.18787029138,-5.9955364189,0.124829354786,0.00668190692605,0.0052285516034,0,0,0,0,0,0,-0.028418,0.0886720000029,-0.183339999999,0.011367,0.0176520000001,-0.00771699999972
1408,2.709969024,0.118082371448,-3.02486085173,-5.91264784003,0.117054864149,-0.012731698549,0.0129060675609,0,0,0,0,0,0,0.031582,0.098672000006,-0.373340999998,0.007367,0.0176520000001,-0.00671699999972
1409,2.711946342,0.161583512092,-3.53155886441,-6.13688748051,0.15370908785,-0.0151167549861,0.0150582741416,0,0,0,0,0,0,0.031582,0.098672000006,-0.373340999998,0.007367,0.0176520000001,-0.00671699999972
1410,2.713957633,0.46562992684,-3.00531413475,-6.25882850156,0.10613102119,0.0131714274897,0.0034906499404,0,0,0,0,0,0,0.031582,0.098672000006,-0.373340999998,0.007367,0.0176520000001,-0.00671699999972
1411,2.715936104,-0.082167999733,-3.41715908892,-6.07015408179,0.143927071386,-0.0149351257564,0.015994715277,0,0,0,0,0,0,0.031582,0.098672000006,-0.373340999998,0.007367,0.0176520000001,-0.00671699999972
1412,2.717952595,-0.0189585586552,-3.04974452659,-5.89829324046,0.134993116798,-0.0277459662309,0.0117876404751,0,0,0,0,0,0,-0.038418,0.0586720000028,-0.173339999999,0.012367,0.0166520000001,-0.00671699999973
1413,2.719947356,-0.158614720604,-3.24435960779,-5.48274537991,0.140808946308,-0.0355190786185,0.0103161633257,0,0,0,0,0,0,-0.038418,0.0586720000028,-0.173339999999,0.012367,0.0166520000001,-0.00671699999973
1414,2.721944471,0.221590503717,-3.13995621575,-5.80786559847,0.1364250619,-0.0190774574481,0.0185520263838,0,0,0,0,0,0,-0.038418,0.0586720000028,-0.173339999999,0.012367,0.0166520000001,-0.00671699999973
1415,2.723939261,0.300569780404,-2.86405382949,-6.13359067332,0.131949709242,-0.0158675571085,0.0214721730406,0,0,0,0,0,0,-0.038418,0.0586720000028,-0.173339999999,0.012367,0.0166520000001,-0.00671699999973
1416,2.725949611,-0.439227186342,-2.9004994062,-6.21132970446,0.115913515133,-0.0327603713067,0.0188661624341,0,0,0,0,0,0,0.061582,0.098672000005,-0.313338999998,0.005367,0.00865200000004,-0.00271699999986
1417,2.727951685,-0.385129876896,-3.36094635271,-6.27857588187,0.12755009855,-0.0142740321336,0.00454055388548,0,0,0,0,0,0,0.061582,0.098672000005,-0.313338999998,0.005367,0.00865200000004,-0.00271699999986
1418,2.729947949,-0.138605302818,-3.06570865455,-6.62703048525,0.117873822106,-0.00315537092209,0.0145639941642,0,0,0,0,0,0,0.061582,0.098672000005,-0.313338999998,0.005367,0.00865200000004,-0.00271699999986
1419,2.731943301,0.155980987623,-3.17245800409,-6.15470917919,0.118257045761,0.00417533111955,0.00763287444979,0,0,0,0,0,0,0.061582,0.098672000005,-0.313338999998,0.005367,0.00865200000004,-0.00271699999986
1420,2.733962838,-0.00233112942793,-3.22572810647,-6.41411704209,0.132010083994,-0.0256128391951,0.0101677897933,0,0,0,0,0,0,0.011582,0.0986720000023,-0.143338999998,0.006367,0.0106520000001,-0.00471699999983
1421,2.735936769,-0.502241674016,-3.44895775213,-6.43973353813,0.120287007793,-0.0213516702516,0.00690387720707,0,0,0,0,0,0,0.011582,0.0986720000023,-0.143338999998,0.006367,0.0106520000001,-0.00471699999983
1422,2.737948281,-0.282988123236,-3.14293606846,-6.19550556428,0.128809803643,-0.0129984557043,0.00831232018756,0,0,0,0,0,0,0.011582,0.0986720000023,-0.143338999998,0.006367,0.0106520000001,-0.00471699999983
1423,2.739936910,0.110211083073,-3.3622947045,-5.94942560146,0.124073775145,-0.0153257662993,0.010010548931,0,0,0,0,0,0,0.011582,0.0986720000023,-0.143338999998,0.006367,0.0106520000001,-0.00471699999983
1424,2.742001111,0.293759795267,-2.93299044563,-5.94544204194,0.112664119717,0.00469953346163,0.0103541017125,0,0,0,0,0,0,0.031582,0.0986720000057,-0.353339999998,0.005367,0.0106520000001,-0.00471699999983
1425,2.743970644,-0.27054806518,-3.27856133547,-6.24992016262,0.120125294624,-0.0147160809215,0.00879872658093,0,0,0,0,0,0,0.031582,0.0986720000057,-0.353339999998,0.005367,0.0106520000001,-0.00471699999983
1426,2.745973610,-0.424858416438,-3.24322676411,-6.05755493316,0.1311878686,-0.0146686609024,0.00242524160157,0,0,0,0,0,0,0.031582,0.0986720000057,-0.353339999998,0.005367,0.0106520000001,-0.00471699999983
1427,2.747943424,-0.192608361907,-3.14830387398,-6.48080802491,0.123427622525,-0.0233251930623,0.00636236339047,0,0,0,0,0,0,0.031582,0.0986720000057,-0.353339999998,0.005367,0.0106520000001,-0.00471699999983
1428,2.749970045,-0.0421431566747,-3.18430396233,-5.98619716165,0.132276123522,-0.0263971912542,0.0131564150084,0,0,0,0,0,0,0.101582,0.138672000002,-0.103339999998,-0.003633,0.002652,0.000283000000042
1429,2.751942864,-0.55142611497,-3.17430733221,-6.32804271741,0.118573288717,-0.020447411611,0.00995063528476,0,0,0,0,0,0,0.101582,0.138672000002,-0.103339999998,-0.003633,0.002652,0.000283000000042
1430,2.753954075,-0.0539895673257,-3.05928463202,-5.60525573145,0.118381217475,-0.0201407053623,0.0195971882138,0,0,0,0,0,0,0.101582,0.138672000002,-0.103339999998,-0.003633,0.002652,0.000283000000042
1431,2.755939649,0.135490299552,-3.08812455279,-5.66093050143,0.129050360044,-0.0223663444172,0.0137330840416,0,0,0,0,0,0,0.101582,0.138672000002,-0.103339999998,-0.003633,0.002652,0.000283000000042
1432,2.757950910,-0.141198177782,-3.19410505021,-5.9989787135,0.12785680992,-0.0101699421454,0.00885297309497,0,0,0,0,0,0,0.111582,0.138672000001,-0.0733389999978,-0.003633,0.00365200000001,-0.000716999999942
1433,2.759960970,-0.460951466908,-3.14768482115,-5.2768325607,0.145018922014,-0.0445508770874,0.0173183631791,0,0,0,0,0,0,0.111582,0.138672000001,-0.0733389999978,-0.003633,0.00365200000001,-0.000716999999942
1434,2.761956522,-0.184449323714,-3.42738092917,-5.94953564804,0.141649783828,-0.0370690397273,0.0155843090803,0,0,0,0,0,0,0.111582,0.138672000001,-0.0733389999978,-0.003633,0.00365200000001,-0.000716999999942
1435,2.763948628,0.4656789164,-3.04186799395,-5.5369402935,0.128436693904,-0.01117228853,0.014493210976,0,0,0,0,0,0,0.111582,0.138672000001,-0.0733389999978,-0.003633,0.00365200000001,-0.000716999999942
1436,2.765961542,-0.10249809544,-3.34624108444,-5.60289042354,0.140837802154,-0.0198162861215,0.0173742283427,0,0,0,0,0,0,0.101582,0.118672000002,-0.123340999998,-0.001633,0.00665200000003,-0.00171699999989
1437,2.767970479,-0.107623156891,-3.24015771736,-5.74279296081,0.142777100751,-0.0294143274672,0.00921736209124,0,0,0,0,0,0,0.101582,0.118672000002,-0.123340999998,-0.001633,0.00665200000003,-0.00171699999989
1438,2.769985948,-0.12657747623,-3.38242626947,-5.65602864946,0.140793628919,-0.025120286147,0.0131465572171,0,0,0,0,0,0,0.101582,0.118672000002,-0.123340999998,-0.001633,0.00665200000003,-0.00171699999989
1439,2.771944191,0.423108950534,-3.30573727472,-5.76956106335,0.146101119951,-0.0142938467495,0.0108522688012,0,0,0,0,0,0,0.101582,0.118672000002,-0.123340999998,-0.001633,0.00665200000003,-0.00171699999989
1440,2.773961383,-0.216646190602,-3.10781180713,-6.45366849046,0.118657778905,-0.0153628735962,0.00278402812533,0,0,0,0,0,0,0.151582,0.168672000003,-0.203340999997,-0.005633,0.001652,0.000283000000026
1441,2.775942769,0.0222300314531,-3.17163898142,-5.99371227815,0.119607243177,-0.00562563672822,0.0122677703083,0,0,0,0,0,0,0.151582,0.168672000003,-0.203340999997,-0.005633,0.001652,0.000283000000026
1442,2.777954822,-0.198100589335,-3.23432079022,-5.98727257731,0.127011143061,-0.0125414807063,0.0161591150329,0,0,0,0,0,0,0.151582,0.168672000003,-0.203340999997,-0.005633,0.001652,0.000283000000026
1443,2.779948200,-0.487842654338,-3.059371795,-6.49681669893,0.115105694627,-0.0177534964622,0.0135421281858,0,0,0,0,0,0,0.151582,0.168672000003,-0.203340999997,-0.005633,0.001652,0.000283000000026
1444,2.781954342,0.501707971821,-2.8902105493,-5.98567299954,0.109008586566,-0.00786584169812,0.0191145627276,0,0,0,0,0,0,0.151582,0.188672000005,-0.323338999997,-0.003633,0.00365200000001,-0.000716999999942
1445,2.783939705,-0.240036596753,-3.06664225883,-6.33609922622,0.122882252763,-0.0150747329002,0.00833677225787,0,0,0,0,0,0,0.151582,0.188672000005,-0.323338999997,-0.003633,0.00365200000001,-0.000716999999942
1446,2.785948712,-0.0828003189051,-3.21101103464,-5.95581942487,0.132124488059,-0.0228135107429,0.00775460801394,0,0,0,0,0,0,0.151582,0.188672000005,-0.323338999997,-0.003633,0.00365200000001,-0.000716999999942
1447,2.787941379,-0.322740488821,-2.92305492707,-6.03493168427,0.119846066114,-0.0106573419665,0.00631346486627,0,0,0,0,0,0,0.151582,0.188672000005,-0.323338999997,-0.003633,0.00365200000001,-0.000716999999942
1448,2.789963300,0.412741529795,-2.93498388137,-6.63031114432,0.111109488072,0.00469927915439,0.0109028177259,0,0,0,0,0,0,0.091582,0.128672000002,-0.103339999998,-0.001633,0.00465200000001,-0.000716999999926
1449,2.791949575,0.126927143121,-3.02251167173,-5.92719410554,0.124777789042,-0.00827021632596,0.0054396287989,0,0,0,0,0,0,0.091582,0.128672000002,-0.103339999998,-0.001633,0.00465200000001,-0.000716999999926
1450,2.793946360,-0.265248590094,-2.60323843829,-6.22123739905,0.100536092171,-0.00654155016228,0.00380278942617,0,0,0,0,0,0,0.091582,0.128672000002,-0.103339999998,-0.001633,0.00465200000001,-0.000716999999926
1451,2.795945418,-0.011789840102,-2.88254982883,-6.12464404263,0.103038142866,-0.00954616549891,0.00659736563679,0,0,0,0,0,0,0.091582,0.128672000002,-0.103339999998,-0.001633,0.00465200000001,-0.000716999999926
1452,2.797960146,-0.313839624058,-3.00520285585,-6.17515790668,0.111619039171,-0.0143304230327,0.00595836900532,0,0,0,0,0,0,0.141582,0.138672000003,-0.213340999998,-0.000633,0.00365200000003,-0.00171699999994
1453,2.799939768,-0.855485219314,-3.10318242135,-6.1211240905,0.117333738127,-0.037720793834,0.000896972857205,0,0,0,0,0,0,0.141582,0.138672000003,-0.213340999998,-0.000633,0.00365200000003,-0.00171699999994
1454,2.801958514,-0.315620335501,-2.92813025575,-6.23468679154,0.109020030092,-0.0185413577302,0.0120347352558,0,0,0,0,0,0,0.141582,0.138672000003,-0.213340999998,-0.000633,0.00365200000003,-0.00171699999994
1455,2.803946652,-0.92859468711,-3.0489699864,-6.25330621807,0.115827853108,-0.0300311632211,0.00203436668478,0,0,0,0,0,0,0.141582,0.138672000003,-0.213340999998,-0.000633,0.00365200000003,-0.00171699999994
1456,2.805959657,0.332628420969,-3.30395219506,-5.98651143915,0.128494945369,-0.014029089383,0.0216660140302,0,0,0,0,0,0,0.111582,0.0786720000021,-0.133338999999,0.002367,0.00365200000003,-0.00171699999994
1457,2.807941464,0.480526318438,-3.18813860951,-5.99023100186,0.132190784833,-0.0106941357412,0.014432678447,0,0,0,0,0,0,0.111582,0.0786720000021,-0.133338999999,0.002367,0.00365200000003,-0.00171699999994
1458,2.809959057,0.0520929414274,-3.05163675528,-5.86674406755,0.134784508612,-0.0174154246432,0.0144280775629,0,0,0,0,0,0,0.111582,0.0786720000021,-0.133338999999,0.002367,0.00365200000003,-0.00171699999994
1459,2.811948067,-0.0453366397219,-3.61003030221,-6.09111793589,0.14626089891,-0.0290888077799,0.00682267237506,0,0,0,0,0,0,0.111582,0.0786720000021,-0.133338999999,0.002367,0.00365200000003,-0.00171699999994
