sample_index,t_s,latency_ms,status,fx_n,fy_n,fz_n,tx_nm,ty_nm,tz_nm,fx_raw,fy_raw,fz_raw,tx_raw,ty_raw,tz_raw
14570,2.824630175,0.167482,0,0.27999999999999997,3.0,-32.82,-0.049,-0.05,0.06369999999999999,14,150,-1641,-49,-50,98
14571,2.824799241,0.165649,0,0.27999999999999997,3.0,-32.82,-0.049,-0.05,0.06369999999999999,14,150,-1641,-49,-50,98
14572,2.824961804,0.159267,0,0.32,3.06,-32.54,-0.059000000000000004,-0.055,0.06695000000000001,16,153,-1627,-59,-55,103
14573,2.825130840,0.164998,0,0.32,3.06,-32.54,-0.059000000000000004,-0.055,0.06695000000000001,16,153,-1627,-59,-55,103
14574,2.825298793,0.164166,0,0.32,3.06,-32.54,-0.059000000000000004,-0.055,0.06695000000000001,16,153,-1627,-59,-55,103
14575,2.825462939,0.160259,0,0.32,3.06,-32.54,-0.059000000000000004,-0.055,0.06695000000000001,16,153,-1627,-59,-55,103
14576,2.825624892,0.158456,0,0.32,3.06,-32.54,-0.059000000000000004,-0.055,0.06695000000000001,16,153,-1627,-59,-55,103
14577,2.825797043,0.168575,0,0.32,3.06,-32.54,-0.059000000000000004,-0.055,0.06695000000000001,16,153,-1627,-59,-55,103
14578,2.825963854,0.163275,0,0.32,3.06,-32.54,-0.059000000000000004,-0.055,0.06695000000000001,16,153,-1627,-59,-55,103
14579,2.826129122,0.161862,0,0.32,3.06,-32.54,-0.059000000000000004,-0.055,0.06695000000000001,16,153,-1627,-59,-55,103
14580,2.826300512,0.168053,0,0.32,3.06,-32.54,-0.059000000000000004,-0.055,0.06695000000000001,16,153,-1627,-59,-55,103
14581,2.826464388,0.160269,0,0.32,3.06,-32.54,-0.059000000000000004,-0.055,0.06695000000000001,16,153,-1627,-59,-55,103
14582,2.826631250,0.163466,0,0.32,3.06,-32.54,-0.059000000000000004,-0.055,0.06695000000000001,16,153,-1627,-59,-55,103
14583,2.826795436,0.160540,0,0.32,3.06,-32.54,-0.059000000000000004,-0.055,0.06695000000000001,16,153,-1627,-59,-55,103
14584,2.826954393,0.155561,0,0.32,3.06,-32.54,-0.059000000000000004,-0.055,0.06695000000000001,16,153,-1627,-59,-55,103
14585,2.827116896,0.159007,0,0.32,3.06,-32.54,-0.059000000000000004,-0.055,0.06695000000000001,16,153,-1627,-59,-55,103
14586,2.827278768,0.158486,0,0.32,3.06,-32.54,-0.059000000000000004,-0.055,0.06695000000000001,16,153,-1627,-59,-55,103
14587,2.827457842,0.175407,0,0.32,3.06,-32.54,-0.059000000000000004,-0.055,0.06695000000000001,16,153,-1627,-59,-55,103
14588,2.827645212,0.165429,0,0.32,3.06,-32.54,-0.059000000000000004,-0.055,0.06695000000000001,16,153,-1627,-59,-55,103
14589,2.827826570,0.173945,0,0.32,3.06,-32.54,-0.059000000000000004,-0.055,0.06695000000000001,16,153,-1627,-59,-55,103
14590,2.827990877,0.157584,0,0.32,3.06,-32.54,-0.059000000000000004,-0.055,0.06695000000000001,16,153,-1627,-59,-55,103
14591,2.828159832,0.165058,0,0.32,3.06,-32.54,-0.059000000000000004,-0.055,0.06695000000000001,16,153,-1627,-59,-55,103
14592,2.828319360,0.155841,0,0.32,3.06,-32.54,-0.059000000000000004,-0.055,0.06695000000000001,16,153,-1627,-59,-55,103
14593,2.828483185,0.160349,0,0.32,3.06,-32.54,-0.059000000000000004,-0.055,0.06695000000000001,16,153,-1627,-59,-55,103
14594,2.828651479,0.164947,0,0.32,3.06,-32.54,-0.059000000000000004,-0.055,0.06695000000000001,16,153,-1627,-59,-55,103
14595,2.828823531,0.168365,0,0.36,3.02,-32.56,-0.056999999999999995,-0.056999999999999995,0.0689,18,151,-1628,-57,-57,106
14596,2.828995962,0.161601,0,0.36,3.02,-32.56,-0.056999999999999995,-0.056999999999999995,0.0689,18,151,-1628,-57,-57,106
14597,2.829161251,0.161051,0,0.36,3.02,-32.56,-0.056999999999999995,-0.056999999999999995,0.0689,18,151,-1628,-57,-57,106
14598,2.829325397,0.160289,0,0.36,3.02,-32.56,-0.056999999999999995,-0.056999999999999995,0.0689,18,151,-1628,-57,-57,106
14599,2.829489894,0.160750,0,0.36,3.02,-32.56,-0.056999999999999995,-0.056999999999999995,0.0689,18,151,-1628,-57,-57,106
14600,2.829650323,0.156622,0,0.36,3.02,-32.56,-0.056999999999999995,-0.056999999999999995,0.0689,18,151,-1628,-57,-57,106
14601,2.829823777,0.169617,0,0.36,3.02,-32.56,-0.056999999999999995,-0.056999999999999995,0.0689,18,151,-1628,-57,-57,106
14602,2.829984316,0.157012,0,0.36,3.02,-32.56,-0.056999999999999995,-0.056999999999999995,0.0689,18,151,-1628,-57,-57,106
14603,2.830149064,0.159468,0,0.36,3.02,-32.56,-0.056999999999999995,-0.056999999999999995,0.0689,18,151,-1628,-57,-57,106
14604,2.830323950,0.171400,0,0.36,3.02,-32.56,-0.056999999999999995,-0.056999999999999995,0.0689,18,151,-1628,-57,-57,106
14605,2.830488197,0.160580,0,0.36,3.02,-32.56,-0.056999999999999995,-0.056999999999999995,0.0689,18,151,-1628,-57,-57,106
14606,2.830651351,0.159628,0,0.36,3.02,-32.56,-0.056999999999999995,-0.056999999999999995,0.0689,18,151,-1628,-57,-57,106
14607,2.830824204,0.168926,0,0.36,3.02,-32.56,-0.056999999999999995,-0.056999999999999995,0.0689,18,151,-1628,-57,-57,106
14608,2.830984463,0.156783,0,0.36,3.02,-32.56,-0.056999999999999995,-0.056999999999999995,0.0689,18,151,-1628,-57,-57,106
14609,2.831145313,0.157213,0,0.36,3.02,-32.56,-0.056999999999999995,-0.056999999999999995,0.0689,18,151,-1628,-57,-57,106
14610,2.831319969,0.171160,0,0.36,3.02,-32.56,-0.056999999999999995,-0.056999999999999995,0.0689,18,151,-1628,-57,-57,106
14611,2.831476461,0.152976,0,0.36,3.02,-32.56,-0.056999999999999995,-0.056999999999999995,0.0689,18,151,-1628,-57,-57,106
14612,2.831636319,0.154959,0,0.36,3.02,-32.56,-0.056999999999999995,-0.056999999999999995,0.0689,18,151,-1628,-57,-57,106
14613,2.831855258,0.196607,0,0.36,3.02,-32.56,-0.056999999999999995,-0.056999999999999995,0.0689,18,151,-1628,-57,-57,106
14614,2.832035584,0.171169,0,0.36,3.02,-32.56,-0.056999999999999995,-0.056999999999999995,0.0689,18,151,-1628,-57,-57,106
14615,2.832198939,0.157895,0,0.36,3.02,-32.56,-0.056999999999999995,-0.056999999999999995,0.0689,18,151,-1628,-57,-57,106
14616,2.832392079,0.189463,0,0.36,3.02,-32.56,-0.056999999999999995,-0.056999999999999995,0.0689,18,151,-1628,-57,-57,106
14617,2.832578868,0.183332,0,0.36,3.02,-32.56,-0.056999999999999995,-0.056999999999999995,0.0689,18,151,-1628,-57,-57,106
14618,2.832781696,0.199141,0,0.36,3.02,-32.56,-0.056999999999999995,-0.056999999999999995,0.0689,18,151,-1628,-57,-57,106
14619,2.832952124,0.166731,0,0.32,3.0,-32.5,-0.055,-0.058,0.0676,16,150,-1625,-55,-58,104
14620,2.833124276,0.168134,0,0.32,3.0,-32.5,-0.055,-0.058,0.0676,16,150,-1625,-55,-58,104
14621,2.833318959,0.191247,0,0.32,3.0,-32.5,-0.055,-0.058,0.0676,16,150,-1625,-55,-58,104
14622,2.833478697,0.156652,0,0.32,3.0,-32.5,-0.055,-0.058,0.0676,16,150,-1625,-55,-58,104
14623,2.833639557,0.157674,0,0.32,3.0,-32.5,-0.055,-0.058,0.0676,16,150,-1625,-55,-58,104
14624,2.833821467,0.178904,0,0.32,3.0,-32.5,-0.055,-0.058,0.0676,16,150,-1625,-55,-58,104
14625,2.833979692,0.155150,0,0.32,3.0,-32.5,-0.055,-0.058,0.0676,16,150,-1625,-55,-58,104
14626,2.834133759,0.151072,0,0.32,3.0,-32.5,-0.055,-0.058,0.0676,16,150,-1625,-55,-58,104
14627,2.834318254,0.181389,0,0.32,3.0,-32.5,-0.055,-0.058,0.0676,16,150,-1625,-55,-58,104
14628,2.834481989,0.160710,0,0.32,3.0,-32.5,-0.055,-0.058,0.0676,16,150,-1625,-55,-58,104
14629,2.834648330,0.163205,0,0.32,3.0,-32.5,-0.055,-0.058,0.0676,16,150,-1625,-55,-58,104
14630,2.834824368,0.173023,0,0.32,3.0,-32.5,-0.055,-0.058,0.0676,16,150,-1625,-55,-58,104
14631,2.834987402,0.160058,0,0.32,3.0,-32.5,-0.055,-0.058,0.0676,16,150,-1625,-55,-58,104
14632,2.835148643,0.158175,0,0.32,3.0,-32.5,-0.055,-0.058,0.0676,16,150,-1625,-55,-58,104
14633,2.835323540,0.171821,0,0.32,3.0,-32.5,-0.055,-0.058,0.0676,16,150,-1625,-55,-58,104
14634,2.835482917,0.156362,0,0.32,3.0,-32.5,-0.055,-0.058,0.0676,16,150,-1625,-55,-58,104
14635,2.835647604,0.161451,0,0.32,3.0,-32.5,-0.055,-0.058,0.0676,16,150,-1625,-55,-58,104
14636,2.835816469,0.165418,0,0.32,3.0,-32.5,-0.055,-0.058,0.0676,16,150,-1625,-55,-58,104
14637,2.835976057,0.156462,0,0.32,3.0,-32.5,-0.055,-0.058,0.0676,16,150,-1625,-55,-58,104
14638,2.836136106,0.157073,0,0.32,3.0,-32.5,-0.055,-0.058,0.0676,16,150,-1625,-55,-58,104
14639,2.836301244,0.162082,0,0.32,3.0,-32.5,-0.055,-0.058,0.0676,16,150,-1625,-55,-58,104
14640,2.836464920,0.160740,0,0.32,3.0,-32.5,-0.055,-0.058,0.0676,16,150,-1625,-55,-58,104
14641,2.836633504,0.165549,0,0.32,3.0,-32.5,-0.055,-0.058,0.0676,16,150,-1625,-55,-58,104
14642,2.836901164,0.264684,0,0.32,3.06,-31.919999999999998,-0.065,-0.06899999999999999,0.07345,16,153,-1596,-65,-69,113
14643,2.837074928,0.169907,0,0.32,3.06,-31.919999999999998,-0.065,-0.06899999999999999,0.07345,16,153,-1596,-65,-69,113
14644,2.837237521,0.159027,0,0.32,3.06,-31.919999999999998,-0.065,-0.06899999999999999,0.07345,16,153,-1596,-65,-69,113
14645,2.837399073,0.157925,0,0.32,3.06,-31.919999999999998,-0.065,-0.06899999999999999,0.07345,16,153,-1596,-65,-69,113
14646,2.837570613,0.168064,0,0.32,3.06,-31.919999999999998,-0.065,-0.06899999999999999,0.07345,16,153,-1596,-65,-69,113
14647,2.837734869,0.160700,0,0.32,3.06,-31.919999999999998,-0.065,-0.06899999999999999,0.07345,16,153,-1596,-65,-69,113
14648,2.837890790,0.152474,0,0.32,3.06,-31.919999999999998,-0.065,-0.06899999999999999,0.07345,16,153,-1596,-65,-69,113
14649,2.838068762,0.174565,0,0.32,3.06,-31.919999999999998,-0.065,-0.06899999999999999,0.07345,16,153,-1596,-65,-69,113
14650,2.838232137,0.159918,0,0.32,3.06,-31.919999999999998,-0.065,-0.06899999999999999,0.07345,16,153,-1596,-65,-69,113
14651,2.838387136,0.151472,0,0.32,3.06,-31.919999999999998,-0.065,-0.06899999999999999,0.07345,16,153,-1596,-65,-69,113
14652,2.838551032,0.160449,0,0.32,3.06,-31.919999999999998,-0.065,-0.06899999999999999,0.07345,16,153,-1596,-65,-69,113
14653,2.838720398,0.165879,0,0.32,3.06,-31.919999999999998,-0.065,-0.06899999999999999,0.07345,16,153,-1596,-65,-69,113
14654,2.838881248,0.157504,0,0.32,3.06,-31.919999999999998,-0.065,-0.06899999999999999,0.07345,16,153,-1596,-65,-69,113
14655,2.839055423,0.170668,0,0.32,3.06,-31.919999999999998,-0.065,-0.06899999999999999,0.07345,16,153,-1596,-65,-69,113
14656,2.839209882,0.151112,0,0.32,3.06,-31.919999999999998,-0.065,-0.06899999999999999,0.07345,16,153,-1596,-65,-69,113
14657,2.839375440,0.162222,0,0.32,3.06,-31.919999999999998,-0.065,-0.06899999999999999,0.07345,16,153,-1596,-65,-69,113
14658,2.839547331,0.168534,0,0.32,3.06,-31.919999999999998,-0.065,-0.06899999999999999,0.07345,16,153,-1596,-65,-69,113
14659,2.839751903,0.181889,0,0.32,3.06,-31.919999999999998,-0.065,-0.06899999999999999,0.07345,16,153,-1596,-65,-69,113
14660,2.839930095,0.165899,0,0.32,3.06,-31.919999999999998,-0.065,-0.06899999999999999,0.07345,16,153,-1596,-65,-69,113
14661,2.840099091,0.157975,0,0.32,3.06,-31.919999999999998,-0.065,-0.06899999999999999,0.07345,16,153,-1596,-65,-69,113
14662,2.840262686,0.160219,0,0.32,3.06,-31.919999999999998,-0.065,-0.06899999999999999,0.07345,16,153,-1596,-65,-69,113
14663,2.840443854,0.177671,0,0.32,3.06,-31.919999999999998,-0.065,-0.06899999999999999,0.07345,16,153,-1596,-65,-69,113
14664,2.840653225,0.205995,0,0.32,3.06,-31.919999999999998,-0.065,-0.06899999999999999,0.07345,16,153,-1596,-65,-69,113
14665,2.840831447,0.174816,0,0.32,3.06,-31.919999999999998,-0.065,-0.06899999999999999,0.07345,16,153,-1596,-65,-69,113
14666,2.841000443,0.163876,0,0.32,3.08,-32.72,-0.055,-0.053,0.06565,16,154,-1636,-55,-53,101
14667,2.841161453,0.157955,0,0.32,3.08,-32.72,-0.055,-0.053,0.06565,16,154,-1636,-55,-53,101
14668,2.841323796,0.159277,0,0.32,3.08,-32.72,-0.055,-0.053,0.06565,16,154,-1636,-55,-53,101
14669,2.841486149,0.157344,0,0.32,3.08,-32.72,-0.055,-0.053,0.06565,16,154,-1636,-55,-53,101
14670,2.841648823,0.159167,0,0.32,3.08,-32.72,-0.055,-0.053,0.06565,16,154,-1636,-55,-53,101
14671,2.841823539,0.169807,0,0.32,3.08,-32.72,-0.055,-0.053,0.06565,16,154,-1636,-55,-53,101
14672,2.841989368,0.162303,0,0.32,3.08,-32.72,-0.055,-0.053,0.06565,16,154,-1636,-55,-53,101
14673,2.842149106,0.156171,0,0.32,3.08,-32.72,-0.055,-0.053,0.06565,16,154,-1636,-55,-53,101
14674,2.842325285,0.172953,0,0.32,3.08,-32.72,-0.055,-0.053,0.06565,16,154,-1636,-55,-53,101
14675,2.842480625,0.152144,0,0.32,3.08,-32.72,-0.055,-0.053,0.06565,16,154,-1636,-55,-53,101
14676,2.842641495,0.157845,0,0.32,3.08,-32.72,-0.055,-0.053,0.06565,16,154,-1636,-55,-53,101
14677,2.842817103,0.172392,0,0.32,3.08,-32.72,-0.055,-0.053,0.06565,16,154,-1636,-55,-53,101
14678,2.842979165,0.158987,0,0.32,3.08,-32.72,-0.055,-0.053,0.06565,16,154,-1636,-55,-53,101
14679,2.843151296,0.168785,0,0.32,3.08,-32.72,-0.055,-0.053,0.06565,16,154,-1636,-55,-53,101
14680,2.843325712,0.171140,0,0.32,3.08,-32.72,-0.055,-0.053,0.06565,16,154,-1636,-55,-53,101
14681,2.843484027,0.155039,0,0.32,3.08,-32.72,-0.055,-0.053,0.06565,16,154,-1636,-55,-53,101
14682,2.843649075,0.161862,0,0.32,3.08,-32.72,-0.055,-0.053,0.06565,16,154,-1636,-55,-53,101
14683,2.843825625,0.173193,0,0.32,3.08,-32.72,-0.055,-0.053,0.06565,16,154,-1636,-55,-53,101
14684,2.843994279,0.165679,0,0.32,3.08,-32.72,-0.055,-0.053,0.06565,16,154,-1636,-55,-53,101
14685,2.844179355,0.173684,0,0.32,3.08,-32.72,-0.055,-0.053,0.06565,16,154,-1636,-55,-53,101
14686,2.844347068,0.163225,0,0.32,3.08,-32.72,-0.055,-0.053,0.06565,16,154,-1636,-55,-53,101
14687,2.844520401,0.165028,0,0.32,3.08,-32.72,-0.055,-0.053,0.06565,16,154,-1636,-55,-53,101
14688,2.844704986,0.179525,0,0.32,3.08,-32.72,-0.055,-0.053,0.06565,16,154,-1636,-55,-53,101
14689,2.844874793,0.165569,0,0.36,3.04,-32.4,-0.058,-0.06,0.06955,18,152,-1620,-58,-60,107
14690,2.845034050,0.155300,0,0.36,3.04,-32.4,-0.058,-0.06,0.06955,18,152,-1620,-58,-60,107
14691,2.845220498,0.165800,0,0.36,3.04,-32.4,-0.058,-0.06,0.06955,18,152,-1620,-58,-60,107
14692,2.845385656,0.161712,0,0.36,3.04,-32.4,-0.058,-0.06,0.06955,18,152,-1620,-58,-60,107
14693,2.845556565,0.167703,0,0.36,3.04,-32.4,-0.058,-0.06,0.06955,18,152,-1620,-58,-60,107
14694,2.845726512,0.166952,0,0.36,3.04,-32.4,-0.058,-0.06,0.06955,18,152,-1620,-58,-60,107
14695,2.845886300,0.156702,0,0.36,3.04,-32.4,-0.058,-0.06,0.06955,18,152,-1620,-58,-60,107
14696,2.846069241,0.179835,0,0.36,3.04,-32.4,-0.058,-0.06,0.06955,18,152,-1620,-58,-60,107
14697,2.846226024,0.153847,0,0.36,3.04,-32.4,-0.058,-0.06,0.06955,18,152,-1620,-58,-60,107
14698,2.846383979,0.154929,0,0.36,3.04,-32.4,-0.058,-0.06,0.06955,18,152,-1620,-58,-60,107
14699,2.846551551,0.164487,0,0.36,3.04,-32.4,-0.058,-0.06,0.06955,18,152,-1620,-58,-60,107
14700,2.846714766,0.160189,0,0.36,3.04,-32.4,-0.058,-0.06,0.06955,18,152,-1620,-58,-60,107
14701,2.846876438,0.158626,0,0.36,3.04,-32.4,-0.058,-0.06,0.06955,18,152,-1620,-58,-60,107
14702,2.847051204,0.171821,0,0.36,3.04,-32.4,-0.058,-0.06,0.06955,18,152,-1620,-58,-60,107
14703,2.847212925,0.158766,0,0.36,3.04,-32.4,-0.058,-0.06,0.06955,18,152,-1620,-58,-60,107
14704,2.847374807,0.158826,0,0.36,3.04,-32.4,-0.058,-0.06,0.06955,18,152,-1620,-58,-60,107
14705,2.847571835,0.194062,0,0.36,3.04,-32.4,-0.058,-0.06,0.06955,18,152,-1620,-58,-60,107
14706,2.847738176,0.163185,0,0.36,3.04,-32.4,-0.058,-0.06,0.06955,18,152,-1620,-58,-60,107
14707,2.847905909,0.164678,0,0.36,3.04,-32.4,-0.058,-0.06,0.06955,18,152,-1620,-58,-60,107
14708,2.848080504,0.163635,0,0.36,3.04,-32.4,-0.058,-0.06,0.06955,18,152,-1620,-58,-60,107
14709,2.848242657,0.158766,0,0.36,3.04,-32.4,-0.058,-0.06,0.06955,18,152,-1620,-58,-60,107
14710,2.848427261,0.181408,0,0.36,3.04,-32.4,-0.058,-0.06,0.06955,18,152,-1620,-58,-60,107
14711,2.848594824,0.164517,0,0.36,3.04,-32.4,-0.058,-0.06,0.06955,18,152,-1620,-58,-60,107
14712,2.848778366,0.180526,0,0.36,3.04,-32.4,-0.058,-0.06,0.06955,18,152,-1620,-58,-60,107
14713,2.848953774,0.172432,0,0.36,3.0,-32.4,-0.055,-0.056999999999999995,0.0676,18,150,-1620,-55,-57,104
14714,2.849117620,0.160209,0,0.36,3.0,-32.4,-0.055,-0.056999999999999995,0.0676,18,150,-1620,-55,-57,104
14715,2.849279672,0.158596,0,0.36,3.0,-32.4,-0.055,-0.056999999999999995,0.0676,18,150,-1620,-55,-57,104
14716,2.849454358,0.171280,0,0.36,3.0,-32.4,-0.055,-0.056999999999999995,0.0676,18,150,-1620,-55,-57,104
14717,2.849613866,0.156082,0,0.36,3.0,-32.4,-0.055,-0.056999999999999995,0.0676,18,150,-1620,-55,-57,104
14718,2.849778132,0.160870,0,0.36,3.0,-32.4,-0.055,-0.056999999999999995,0.0676,18,150,-1620,-55,-57,104
14719,2.849951245,0.169937,0,0.36,3.0,-32.4,-0.055,-0.056999999999999995,0.0676,18,150,-1620,-55,-57,104
14720,2.850110052,0.155681,0,0.36,3.0,-32.4,-0.055,-0.056999999999999995,0.0676,18,150,-1620,-55,-57,104
14721,2.850274168,0.161021,0,0.36,3.0,-32.4,-0.055,-0.056999999999999995,0.0676,18,150,-1620,-55,-57,104
14722,2.850449705,0.172131,0,0.36,3.0,-32.4,-0.055,-0.056999999999999995,0.0676,18,150,-1620,-55,-57,104
14723,2.850615344,0.162162,0,0.36,3.0,-32.4,-0.055,-0.056999999999999995,0.0676,18,150,-1620,-55,-57,104
14724,2.850772979,0.154278,0,0.36,3.0,-32.4,-0.055,-0.056999999999999995,0.0676,18,150,-1620,-55,-57,104
14725,2.850949438,0.173103,0,0.36,3.0,-32.4,-0.055,-0.056999999999999995,0.0676,18,150,-1620,-55,-57,104
14726,2.851111029,0.158425,0,0.36,3.0,-32.4,-0.055,-0.056999999999999995,0.0676,18,150,-1620,-55,-57,104
14727,2.851275757,0.161512,0,0.36,3.0,-32.4,-0.055,-0.056999999999999995,0.0676,18,150,-1620,-55,-57,104
14728,2.851445844,0.166851,0,0.36,3.0,-32.4,-0.055,-0.056999999999999995,0.0676,18,150,-1620,-55,-57,104
14729,2.851605673,0.156663,0,0.36,3.0,-32.4,-0.055,-0.056999999999999995,0.0676,18,150,-1620,-55,-57,104
14730,2.851768015,0.159207,0,0.36,3.0,-32.4,-0.055,-0.056999999999999995,0.0676,18,150,-1620,-55,-57,104
14731,2.851949594,0.178332,0,0.36,3.0,-32.4,-0.055,-0.056999999999999995,0.0676,18,150,-1620,-55,-57,104
14732,2.852114692,0.160369,0,0.36,3.0,-32.4,-0.055,-0.056999999999999995,0.0676,18,150,-1620,-55,-57,104
14733,2.852272276,0.154137,0,0.36,3.0,-32.4,-0.055,-0.056999999999999995,0.0676,18,150,-1620,-55,-57,104
14734,2.852446341,0.170798,0,0.36,3.0,-32.4,-0.055,-0.056999999999999995,0.0676,18,150,-1620,-55,-57,104
14735,2.852608925,0.159318,0,0.36,3.0,-32.4,-0.055,-0.056999999999999995,0.0676,18,150,-1620,-55,-57,104
14736,2.852800081,0.186488,0,0.36,3.0,-32.4,-0.055,-0.056999999999999995,0.0676,18,150,-1620,-55,-57,104
14737,2.852961242,0.157614,0,0.38,3.06,-32.36,-0.062,-0.061,0.0676,19,153,-1618,-62,-61,104
14738,2.853123505,0.158836,0,0.38,3.06,-32.36,-0.062,-0.061,0.0676,19,153,-1618,-62,-61,104
14739,2.853284044,0.157193,0,0.38,3.06,-32.36,-0.062,-0.061,0.0676,19,153,-1618,-62,-61,104
14740,2.853452399,0.165078,0,0.38,3.06,-32.36,-0.062,-0.061,0.0676,19,153,-1618,-62,-61,104
14741,2.853617016,0.161311,0,0.38,3.06,-32.36,-0.062,-0.061,0.0676,19,153,-1618,-62,-61,104
14742,2.853782975,0.162693,0,0.38,3.06,-32.36,-0.062,-0.061,0.0676,19,153,-1618,-62,-61,104
14743,2.853954966,0.168704,0,0.38,3.06,-32.36,-0.062,-0.061,0.0676,19,153,-1618,-62,-61,104
14744,2.854126697,0.168805,0,0.38,3.06,-32.36,-0.062,-0.061,0.0676,19,153,-1618,-62,-61,104
14745,2.854303647,0.173874,0,0.38,3.06,-32.36,-0.062,-0.061,0.0676,19,153,-1618,-62,-61,104
14746,2.854459808,0.153005,0,0.38,3.06,-32.36,-0.062,-0.061,0.0676,19,153,-1618,-62,-61,104
14747,2.854624175,0.161371,0,0.38,3.06,-32.36,-0.062,-0.061,0.0676,19,153,-1618,-62,-61,104
14748,2.854790475,0.163294,0,0.38,3.06,-32.36,-0.062,-0.061,0.0676,19,153,-1618,-62,-61,104
14749,2.854956355,0.162894,0,0.38,3.06,-32.36,-0.062,-0.061,0.0676,19,153,-1618,-62,-61,104
14750,2.855115632,0.156352,0,0.38,3.06,-32.36,-0.062,-0.061,0.0676,19,153,-1618,-62,-61,104
14751,2.855276172,0.157614,0,0.38,3.06,-32.36,-0.062,-0.061,0.0676,19,153,-1618,-62,-61,104
14752,2.855452250,0.173173,0,0.38,3.06,-32.36,-0.062,-0.061,0.0676,19,153,-1618,-62,-61,104
14753,2.855610395,0.155109,0,0.38,3.06,-32.36,-0.062,-0.061,0.0676,19,153,-1618,-62,-61,104
14754,2.855768140,0.154839,0,0.38,3.06,-32.36,-0.062,-0.061,0.0676,19,153,-1618,-62,-61,104
14755,2.855924171,0.152695,0,0.38,3.06,-32.36,-0.062,-0.061,0.0676,19,153,-1618,-62,-61,104
14756,2.856086975,0.159819,0,0.38,3.06,-32.36,-0.062,-0.061,0.0676,19,153,-1618,-62,-61,104
14757,2.856248817,0.158877,0,0.38,3.06,-32.36,-0.062,-0.061,0.0676,19,153,-1618,-62,-61,104
14758,2.856450102,0.198250,0,0.38,3.06,-32.36,-0.062,-0.061,0.0676,19,153,-1618,-62,-61,104
14759,2.856613537,0.160419,0,0.38,3.06,-32.36,-0.062,-0.061,0.0676,19,153,-1618,-62,-61,104
14760,2.856801848,0.185385,0,0.38,3.06,-32.36,-0.062,-0.061,0.0676,19,153,-1618,-62,-61,104
14761,2.856968209,0.163375,0,0.36,3.02,-32.440000000000005,-0.055,-0.059000000000000004,0.06695000000000001,18,151,-1622,-55,-59,103
14762,2.857140991,0.168735,0,0.36,3.02,-32.440000000000005,-0.055,-0.059000000000000004,0.06695000000000001,18,151,-1622,-55,-59,103
14763,2.857327459,0.182460,0,0.36,3.02,-32.440000000000005,-0.055,-0.059000000000000004,0.06695000000000001,18,151,-1622,-55,-59,103
14764,2.857529827,0.198500,0,0.36,3.02,-32.440000000000005,-0.055,-0.059000000000000004,0.06695000000000001,18,151,-1622,-55,-59,103
14765,2.857698271,0.164707,0,0.36,3.02,-32.440000000000005,-0.055,-0.059000000000000004,0.06695000000000001,18,151,-1622,-55,-59,103
14766,2.857866255,0.164147,0,0.36,3.02,-32.440000000000005,-0.055,-0.059000000000000004,0.06695000000000001,18,151,-1622,-55,-59,103
14767,2.858033317,0.163055,0,0.36,3.02,-32.440000000000005,-0.055,-0.059000000000000004,0.06695000000000001,18,151,-1622,-55,-59,103
14768,2.858206329,0.169496,0,0.36,3.02,-32.440000000000005,-0.055,-0.059000000000000004,0.06695000000000001,18,151,-1622,-55,-59,103
14769,2.858377389,0.167603,0,0.36,3.02,-32.440000000000005,-0.055,-0.059000000000000004,0.06695000000000001,18,151,-1622,-55,-59,103
14770,2.858573815,0.192810,0,0.36,3.02,-32.440000000000005,-0.055,-0.059000000000000004,0.06695000000000001,18,151,-1622,-55,-59,103
14771,2.858769851,0.177591,0,0.36,3.02,-32.440000000000005,-0.055,-0.059000000000000004,0.06695000000000001,18,151,-1622,-55,-59,103
14772,2.858956449,0.182911,0,0.36,3.02,-32.440000000000005,-0.055,-0.059000000000000004,0.06695000000000001,18,151,-1622,-55,-59,103
14773,2.859121688,0.161502,0,0.36,3.02,-32.440000000000005,-0.055,-0.059000000000000004,0.06695000000000001,18,151,-1622,-55,-59,103
14774,2.859286836,0.161682,0,0.36,3.02,-32.440000000000005,-0.055,-0.059000000000000004,0.06695000000000001,18,151,-1622,-55,-59,103
14775,2.859452154,0.161832,0,0.36,3.02,-32.440000000000005,-0.055,-0.059000000000000004,0.06695000000000001,18,151,-1622,-55,-59,103
14776,2.859612253,0.156522,0,0.36,3.02,-32.440000000000005,-0.055,-0.059000000000000004,0.06695000000000001,18,151,-1622,-55,-59,103
14777,2.859773814,0.157994,0,0.36,3.02,-32.440000000000005,-0.055,-0.059000000000000004,0.06695000000000001,18,151,-1622,-55,-59,103
14778,2.859950965,0.173674,0,0.36,3.02,-32.440000000000005,-0.055,-0.059000000000000004,0.06695000000000001,18,151,-1622,-55,-59,103
14779,2.860116093,0.161611,0,0.36,3.02,-32.440000000000005,-0.055,-0.059000000000000004,0.06695000000000001,18,151,-1622,-55,-59,103
14780,2.860271784,0.152214,0,0.36,3.02,-32.440000000000005,-0.055,-0.059000000000000004,0.06695000000000001,18,151,-1622,-55,-59,103
14781,2.860448043,0.172522,0,0.36,3.02,-32.440000000000005,-0.055,-0.059000000000000004,0.06695000000000001,18,151,-1622,-55,-59,103
14782,2.860616447,0.164968,0,0.36,3.02,-32.440000000000005,-0.055,-0.059000000000000004,0.06695000000000001,18,151,-1622,-55,-59,103
