ur-20225200364
Tue May 26 14:56:16 CEST 2026
f	-rw-r--r--	root	root	1576	2026-03-12 04:41:07.0000000000	/programs/TM0512_rs3demo.urp
f	-rw-r--r--	root	root	1579	2026-03-12 04:41:07.0000000000	/programs/TM0512_rs3demo.old0
f	-rw-r--r--	root	root	158042	2024-01-17 08:56:06.0000000000	/programs/2024DragonThinMarker_v7.urp
f	-rw-r--r--	root	root	1582	2026-03-12 06:27:41.0000000000	/programs/TM0512_rs3demo_Ratchet.urp
f	-rw-r--r--	root	root	1583	2024-10-30 01:39:37.0000000000	/programs/Testing/Pick_Place_Exam.old1
f	-rw-r--r--	root	root	1586	2024-10-25 12:10:09.0000000000	/programs/Testing/Pick_Place_Exam.old2
f	-rw-r--r--	root	root	15952	2024-11-01 04:56:27.0000000000	/programs/palletizing/pallet_task2 and 3_T.old0
f	-rw-r--r--	root	root	160720	2023-10-18 12:06:59.0000000000	/programs/set_b_drawing_robot.script
f	-rw-r--r--	root	root	161	2025-01-17 10:30:39.0000000000	/programs/snake_new/faichun_snake3.txt
f	-rw-r--r--	root	root	16167	2025-01-14 02:24:42.0000000000	/programs/faichun_9jan_1.old9
f	-rw-r--r--	root	root	1617	2025-12-01 08:37:38.0000000000	/programs/test.old1
f	-rw-r--r--	root	root	162352	2023-10-16 11:28:34.0000000000	/programs/inkscape-test-1.script
f	-rw-r--r--	root	root	16464	2024-11-06 08:30:30.0000000000	/programs/palletizing/pallet_task2 and 3.urp
f	-rw-r--r--	root	root	1671	2024-10-30 01:40:59.0000000000	/programs/Testing/Pick_Place_Exam.old0
f	-rw-r--r--	root	root	16755	2025-03-18 05:07:50.0000000000	/programs/palletizing/pallet_task2 and 3_backup.urp
f	-rw-r--r--	root	root	1677	2024-10-30 01:40:59.0000000000	/programs/Testing/Pick_Place_Exam.urp
f	-rw-r--r--	root	root	1678	2024-10-30 08:47:07.0000000000	/programs/Testing/Pick_Place_Exam_2.urp
f	-rw-r--r--	root	root	1678	2024-11-01 07:15:45.0000000000	/programs/Testing/Pick_Place_Exam_3.urp
f	-rw-r--r--	root	root	168	2024-02-02 14:04:23.0000000000	/programs/final_fai_chun_2024_1.txt
f	-rw-r--r--	root	root	168	2024-02-03 13:39:42.0000000000	/programs/fai_chun_2024_v2.txt
f	-rw-r--r--	root	root	1701	2025-01-13 11:29:12.0000000000	/programs/Square.urp
f	-rw-r--r--	root	root	170598	2024-01-24 09:44:47.0000000000	/programs/_marco/URMagic_VNC_Installation_V1/package/libvncserver0_0.9.3.dfsg.1-1_i386.deb
f	-rw-r--r--	root	root	1761	2025-12-30 03:44:32.0000000000	/programs/Students/12345.txt
f	-rw-r--r--	root	root	1763	2025-12-22 06:51:26.0000000000	/programs/Students/WIE2.txt
f	-rw-r--r--	root	root	1774	2025-12-01 08:42:17.0000000000	/programs/test.old0
f	-rw-r--r--	root	root	1786	2025-12-01 08:42:17.0000000000	/programs/test.urp
f	-rw-r--r--	root	root	178953	2024-09-13 06:37:31.0000000000	/programs/dragon_new/john_rightlower_rotate.script
f	-rw-r--r--	root	root	178953	2024-09-19 03:00:33.0000000000	/programs/dragon_new/john_rightlower_rotate.script_bak
f	-rw-r--r--	root	root	179230	2024-08-15 11:51:29.0000000000	/programs/dragon_new/john_midlower_rotate.script
f	-rw-r--r--	root	root	179230	2024-12-13 08:40:15.0000000000	/programs/john_midlower_rotate.script
f	-rw-r--r--	root	root	179230	2025-01-20 03:58:29.0000000000	/programs/dragon_new/john_midlower_rotate.script_bak
f	-rw-r--r--	root	root	1793	2026-03-24 07:05:13.0000000000	/programs/v_gripper_tm1326/vg_transpor_cards.urp
f	-rw-r--r--	root	root	1794	2026-01-21 09:19:10.0000000000	/programs/Xijun/test_gripper.urp
f	-rw-r--r--	root	root	179911	2024-09-19 02:26:02.0000000000	/programs/dragon_new/john_leftupper_rotate.bak0
f	-rw-r--r--	root	root	179911	2024-09-19 02:26:02.0000000000	/programs/dragon_new/john_leftupper_rotate.script
f	-rw-r--r--	root	root	179911	2024-10-22 06:53:32.0000000000	/programs/john_leftupper_rotate.script
f	-rw-r--r--	root	root	179911	2024-12-13 08:40:29.0000000000	/programs/john_leftupper_rotate.script_bak
f	-rw-r--r--	root	root	179971	2024-09-13 04:50:13.0000000000	/programs/dragon_new/john_leftlower_rotate.bak0
f	-rw-r--r--	root	root	179971	2024-09-13 04:50:13.0000000000	/programs/dragon_new/john_leftlower_rotate.script
