sample_index,t_s,ur_fx_n,ur_fy_n,ur_fz_n,ur_tx_nm,ur_ty_nm,ur_tz_nm,ur_vx_mps,ur_vy_mps,ur_vz_mps,ur_wx_radps,ur_wy_radps,ur_wz_radps,urcap_fx_n,urcap_fy_n,urcap_fz_n,urcap_tx_nm,urcap_ty_nm,urcap_tz_nm
288,0.581648038,-0.0158287605601,-4.23085766508,-8.81545806099,0.155450427306,-0.0131975662572,0.0160894459648,0,0,0,0,0,0,0.121582,0.128672000005,-0.283339999998,0.000367,0.00165200000001,-0.000716999999974
289,0.583636147,-0.824281692885,-4.18720091681,-9.01355979004,0.14671624812,-0.0297585594117,0.00618939584633,0,0,0,0,0,0,0.111582,0.118672000003,-0.183339999998,0.001367,0.00465200000004,-0.00271699999993
290,0.585644424,-0.376262204825,-3.854722517,-8.94281775657,0.136762281672,-0.0168283816957,0.00524970977823,0,0,0,0,0,0,0.111582,0.118672000003,-0.183339999998,0.001367,0.00465200000004,-0.00271699999993
291,0.587625930,-0.231759386481,-3.86206301063,-9.05767367036,0.141095264413,-0.0128037575176,-0.00543175078979,0,0,0,0,0,0,0.111582,0.118672000003,-0.183339999998,0.001367,0.00465200000004,-0.00271699999993
292,0.589618427,-0.0247159915568,-3.98051144171,-9.08632368491,0.145043641553,-0.00449198788454,0.00239113562966,0,0,0,0,0,0,0.111582,0.118672000003,-0.183339999998,0.001367,0.00465200000004,-0.00271699999993
293,0.591628457,0.263074690993,-4.13137400347,-8.92439600207,0.148512075008,-0.00870462874341,0.000320305498658,0,0,0,0,0,0,0.121582,0.118672000002,-0.143338999998,-0.001633,-0.001348,0.000282999999978
294,0.593644949,0.155303562907,-3.86287379977,-9.04608650134,0.12922573715,0.00386384793046,0.00791157863131,0,0,0,0,0,0,0.121582,0.118672000002,-0.143338999998,-0.001633,-0.001348,0.000282999999978
295,0.595625484,0.169987297099,-4.02065726029,-9.08889255629,0.133217821224,0.0106701755801,-0.00531028629047,0,0,0,0,0,0,0.121582,0.118672000002,-0.143338999998,-0.001633,-0.001348,0.000282999999978
296,0.597639792,-0.109277685097,-4.16158711617,-9.11027216145,0.146254139833,-0.013429685266,-0.0060497153547,0,0,0,0,0,0,0.121582,0.118672000002,-0.143338999998,-0.001633,-0.001348,0.000282999999978
297,0.599621810,0.106322268223,-3.6990204877,-9.25249100332,0.129352612788,-0.00187880132081,-0.00441632465201,0,0,0,0,0,0,0.121582,0.168672000001,-0.0533389999973,-0.001633,-0.00134800000002,0.00128299999998
298,0.601631038,0.00412536276788,-3.96827811568,-9.5121415574,0.128982406727,0.0112866767233,0.00631951162183,0,0,0,0,0,0,0.121582,0.168672000001,-0.0533389999973,-0.001633,-0.00134800000002,0.00128299999998
299,0.603644144,0.0182444718114,-3.78352891276,-9.24003077439,0.123479832247,0.00587822964277,-0.00271347993336,0,0,0,0,0,0,0.121582,0.168672000001,-0.0533389999973,-0.001633,-0.00134800000002,0.00128299999998
300,0.605635659,-0.0571766768356,-3.75015487566,-9.42847781214,0.126345438196,0.00158199560903,-0.00791934285699,0,0,0,0,0,0,0.121582,0.168672000001,-0.0533389999973,-0.001633,-0.00134800000002,0.00128299999998
301,0.607657020,0.263600351226,-3.94011469935,-9.58492976867,0.125121145613,0.0160820430098,-0.00995875217175,0,0,0,0,0,0,0.151582,0.158672000002,-0.133338999997,-0.002633,-0.00234800000004,0.00228299999996
302,0.609651351,-0.47504496633,-3.68514826067,-9.48129857651,0.141881959377,-0.0157534663649,0.00437597372236,0,0,0,0,0,0,0.151582,0.158672000002,-0.133338999997,-0.002633,-0.00234800000004,0.00228299999996
303,0.611629771,-0.317534354801,-4.20936932708,-8.94099960815,0.159839084995,-0.0218704854631,0.0175728509504,0,0,0,0,0,0,0.151582,0.158672000002,-0.133338999997,-0.002633,-0.00234800000004,0.00228299999996
304,0.613632287,0.00140520006577,-3.95051873852,-8.49989210597,0.154913627443,-0.0172547226919,0.000899776085623,0,0,0,0,0,0,0.151582,0.158672000002,-0.133338999997,-0.002633,-0.00234800000004,0.00228299999996
305,0.615638991,-0.0609332699783,-4.35978805614,-8.61644388064,0.161933536797,-0.0156087619255,0.015854051403,0,0,0,0,0,0,0.141582,0.138672000002,-0.123340999998,-0.000633,0.000652000000011,-0.00071699999999
306,0.617654731,0.0804262149504,-3.74937189688,-8.91742607921,0.138979969625,-0.00639287395114,0.00065953247248,0,0,0,0,0,0,0.141582,0.138672000002,-0.123340999998,-0.000633,0.000652000000011,-0.00071699999999
307,0.619641418,-0.644891171971,-3.82031968117,-8.93279968829,0.135292399419,-0.0241435253846,-0.0108679754489,0,0,0,0,0,0,0.141582,0.138672000002,-0.123340999998,-0.000633,0.000652000000011,-0.00071699999999
308,0.621635909,-0.476000580642,-3.90945988902,-9.0469277327,0.149107050491,-0.0237519671258,-0.000607066421383,0,0,0,0,0,0,0.141582,0.138672000002,-0.123340999998,-0.000633,0.000652000000011,-0.00071699999999
309,0.623635650,-0.23878514159,-3.87084485727,-9.04605461938,0.149700337899,-0.023031536346,0.0112522421047,0,0,0,0,0,0,0.091582,0.148672000003,-0.183339999998,0.000367,0.002652,0.000283000000042
310,0.625647683,-0.0907386716198,-3.6715276593,-9.06578389456,0.133173478759,-0.00490576235511,0.0108043256213,0,0,0,0,0,0,0.091582,0.148672000003,-0.183339999998,0.000367,0.002652,0.000283000000042
311,0.627642575,-0.147110300071,-3.93667056149,-8.52944416598,0.150853308418,-0.0186737597063,0.0101348793245,0,0,0,0,0,0,0.091582,0.148672000003,-0.183339999998,0.000367,0.002652,0.000283000000042
312,0.629637807,0.277823690822,-4.12805376414,-8.48702471853,0.163259917381,-0.0117855993842,0.0051828540158,0,0,0,0,0,0,0.091582,0.148672000003,-0.183339999998,0.000367,0.002652,0.000283000000042
313,0.631668445,-0.417774234804,-3.79597197489,-8.85799829355,0.140867340698,-0.0202503029061,0.00474325439044,0,0,0,0,0,0,0.101582,0.148672000002,-0.113339999998,-0.000633,0.00165199999998,0.00128300000003
314,0.633697811,-0.454708446066,-4.12033454837,-9.06793702262,0.149839478738,-0.0113112941958,0.0033099101169,0,0,0,0,0,0,0.101582,0.148672000002,-0.113339999998,-0.000633,0.00165199999998,0.00128300000003
315,0.635557480,0.00963016730229,-3.85650236886,-8.92967277314,0.157141711217,-0.00876578559101,0.00882859191748,0,0,0,0,0,0,0.101582,0.148672000002,-0.113339999998,-0.000633,0.00165199999998,0.00128300000003
316,0.637689358,0.274090942321,-4.0546652531,-8.92656914935,0.157668159076,-0.0113684498565,0.00648552231771,0,0,0,0,0,0,0.101582,0.148672000002,-0.113339999998,-0.000633,0.00165199999998,0.00128300000003
317,0.639657960,-0.325590796084,-4.40376921609,-8.67843440521,0.158458999762,-0.0223717404981,0.00653444631338,0,0,0,0,0,0,0.101582,0.108672000002,-0.113339999998,-0.000633,0.000651999999979,0.00128300000001
318,0.641675795,0.398350525646,-4.0371702617,-8.58954394888,0.154225316992,-0.00876953388169,0.00854485186949,0,0,0,0,0,0,0.101582,0.108672000002,-0.113339999998,-0.000633,0.000651999999979,0.00128300000001
319,0.643652272,-0.161712058261,-4.03205993858,-8.76558354912,0.151030533535,-0.0176922619038,0.0135890495578,0,0,0,0,0,0,0.101582,0.108672000002,-0.113339999998,-0.000633,0.000651999999979,0.00128300000001
320,0.645662072,-0.0290830038665,-4.24251212501,-8.92305557137,0.160889251794,-0.0141072925538,0.00504618545277,0,0,0,0,0,0,0.101582,0.108672000002,-0.113339999998,-0.000633,0.000651999999979,0.00128300000001
321,0.647648798,0.236419318298,-4.40351907819,-8.7033991718,0.163299211439,-0.00962293826362,0.00688035093786,0,0,0,0,0,0,0.131582,0.138672000003,-0.213340999998,-0.000633,0.00265200000001,-0.000716999999958
322,0.649653097,-0.212949204689,-4.36055884094,-8.41460537534,0.164410762862,-0.023400259479,0.0099291273449,0,0,0,0,0,0,0.131582,0.138672000003,-0.213340999998,-0.000633,0.00265200000001,-0.000716999999958
323,0.651666433,-0.297276739873,-4.12771670507,-8.59321653607,0.153866332036,-0.0170397985027,0.012187668422,0,0,0,0,0,0,0.131582,0.138672000003,-0.213340999998,-0.000633,0.00265200000001,-0.000716999999958
324,0.653673608,0.337989376357,-4.01755670246,-8.65451801254,0.149496931712,-0.00906894047718,0.00945384513687,0,0,0,0,0,0,0.131582,0.138672000003,-0.213340999998,-0.000633,0.00265200000001,-0.000716999999958
325,0.655652359,-0.127950416935,-4.08707461593,-8.96802478771,0.15623714015,-0.0124173754855,0.00553386870842,0,0,0,0,0,0,0.071582,0.118672000005,-0.323338999998,0.006367,0.0106520000001,-0.00571699999983
326,0.657683659,-0.355864478176,-4.26969705273,-8.86227698241,0.162415416472,-0.0181522669746,0.0124770572843,0,0,0,0,0,0,0.071582,0.118672000005,-0.323338999998,0.006367,0.0106520000001,-0.00571699999983
327,0.659657782,0.0893019933276,-4.04597142949,-8.61616849622,0.157762543361,-0.007733439476,0.00852956251459,0,0,0,0,0,0,0.071582,0.118672000005,-0.323338999998,0.006367,0.0106520000001,-0.00571699999983
328,0.661667842,-0.257401217048,-4.15323587182,-8.82575598463,0.156668458872,-0.0185295928464,0.00115845150787,0,0,0,0,0,0,0.071582,0.118672000005,-0.323338999998,0.006367,0.0106520000001,-0.00571699999983
329,0.663700704,-0.0956113227304,-4.06089723399,-8.72907716824,0.160346716414,-0.0148972622224,0.014646908867,0,0,0,0,0,0,0.041582,0.0786720000021,-0.133338999999,0.007367,0.00665200000008,-0.00471699999989
330,0.665666542,0.409518328643,-3.81300448874,-8.51527140365,0.152442985937,-0.0161233061551,0.0113228447734,0,0,0,0,0,0,0.041582,0.0786720000021,-0.133338999999,0.007367,0.00665200000008,-0.00471699999989
331,0.667672755,0.063975851911,-3.9189914634,-8.43892337035,0.158477095447,-0.0178307781189,0.00559042020515,0,0,0,0,0,0,0.041582,0.0786720000021,-0.133338999999,0.007367,0.00665200000008,-0.00471699999989
332,0.669649362,0.0598480575265,-4.17040856879,-8.61067258484,0.162718049436,-0.0223036537789,0.0169924158315,0,0,0,0,0,0,0.041582,0.0786720000021,-0.133338999999,0.007367,0.00665200000008,-0.00471699999989
333,0.671689468,0.141196796638,-3.9896461861,-8.49641117002,0.160062285476,-0.0212543809721,0.00993120481821,0,0,0,0,0,0,0.061582,0.0886720000015,-0.0933399999986,0.006367,0.00665200000006,-0.00371699999989
334,0.673514873,-0.469808610724,-4.09992854904,-8.66624966156,0.171004457396,-0.0323933886553,0.00394633894929,0,0,0,0,0,0,0.061582,0.0886720000015,-0.0933399999986,0.006367,0.00665200000006,-0.00371699999989
335,0.675527598,-0.23666206192,-4.17246887005,-8.47913474498,0.165288045848,-0.0240058081379,0.00676931349006,0,0,0,0,0,0,0.061582,0.0886720000015,-0.0933399999986,0.006367,0.00665200000006,-0.00371699999989
336,0.677533129,-0.0646827675249,-4.07601512978,-8.62797709578,0.153148975429,-0.0188650618502,0.0121327532433,0,0,0,0,0,0,0.061582,0.0886720000015,-0.0933399999986,0.006367,0.00665200000006,-0.00371699999989
337,0.679547978,-0.499808353743,-4.49912348561,-8.22899347707,0.169664371164,-0.0303444640529,0.00763493255984,0,0,0,0,0,0,0.101582,0.0886720000007,-0.0433409999986,0.002367,0.00365200000003,-0.00171699999994
338,0.681589437,-0.452483729745,-4.21839866276,-8.53242612762,0.151231098384,-0.0337638439312,0.0121351635704,0,0,0,0,0,0,0.101582,0.0886720000007,-0.0433409999986,0.002367,0.00365200000003,-0.00171699999994
339,0.683589718,-0.485275328525,-3.96892356054,-8.85487469769,0.161373096594,-0.0262427331746,0.0124685318852,0,0,0,0,0,0,0.101582,0.0886720000007,-0.0433409999986,0.002367,0.00365200000003,-0.00171699999994
340,0.685597754,-0.110447991122,-4.23469435095,-8.50342936282,0.159092455108,-0.0182339879719,0.00959637825646,0,0,0,0,0,0,0.101582,0.0886720000007,-0.0433409999986,0.002367,0.00365200000003,-0.00171699999994
341,0.687671533,0.185085743866,-4.0203791376,-8.57979489618,0.147112061813,-0.00274846181443,0.0042961242637,0,0,0,0,0,0,0.041582,0.0686719999996,0.0266610000011,0.007367,0.00965200000008,-0.00471699999985
342,0.689543566,0.131968411683,-4.03110237869,-8.53677064059,0.155378455673,-0.0112130894581,0.0116950039682,0,0,0,0,0,0,0.041582,0.0686719999996,0.0266610000011,0.007367,0.00965200000008,-0.00471699999985
343,0.691554958,-0.00694650587207,-4.49245818897,-8.99893246478,0.157355398116,-0.0144799084923,0.000426759800844,0,0,0,0,0,0,0.041582,0.0686719999996,0.0266610000011,0.007367,0.00965200000008,-0.00471699999985
344,0.693563846,0.0114799409651,-3.91729713497,-8.78600523112,0.145427009834,-0.00715988986396,0.00247048413843,0,0,0,0,0,0,0.041582,0.0686719999996,0.0266610000011,0.007367,0.00965200000008,-0.00471699999985
345,0.695554540,0.0647561269358,-3.98421122574,-8.85118390125,0.145298442553,-0.0145668057405,0.00445023490671,0,0,0,0,0,0,0.081582,0.0886720000029,-0.183339999999,0.005367,0.00565200000004,-0.00271699999991
346,0.697677541,-0.22701308313,-3.92030759707,-8.85051849743,0.146635613065,-0.0151924948226,0.0116566350114,0,0,0,0,0,0,0.081582,0.0886720000029,-0.183339999999,0.005367,0.00565200000004,-0.00271699999991
347,0.699534965,-0.0439477346454,-4.3490157781,-8.7157799736,0.166237485994,-0.00354151819205,0.012015562358,0,0,0,0,0,0,0.081582,0.0886720000029,-0.183339999999,0.005367,0.00565200000004,-0.00271699999991
348,0.701536750,-0.46395322173,-4.20901861408,-8.73932183723,0.15764715558,-0.0128119631212,0.00045712720035,0,0,0,0,0,0,0.081582,0.0886720000029,-0.183339999999,0.005367,0.00565200000004,-0.00271699999991
349,0.703693354,-0.00791435685176,-4.07343997508,-8.43837817015,0.149584346872,-0.00647986637665,0.000512504382923,0,0,0,0,0,0,0.071582,0.0986720000033,-0.203340999998,0.004367,0.00565200000004,-0.00271699999991
350,0.705545919,-0.119328524887,-3.85427489553,-8.79061336014,0.141042001473,-0.0116553009849,0.0100182798328,0,0,0,0,0,0,0.071582,0.0986720000033,-0.203340999998,0.004367,0.00565200000004,-0.00271699999991
351,0.707544517,-0.426221468652,-4.22487624611,-8.85223942775,0.154588946461,-0.0241568269808,0.00733048582908,0,0,0,0,0,0,0.071582,0.0986720000033,-0.203340999998,0.004367,0.00565200000004,-0.00271699999991
352,0.709551241,0.310111346124,-4.02989755509,-8.86379818059,0.155325406876,0.00193148739673,0.00523812810018,0,0,0,0,0,0,0.071582,0.0986720000033,-0.203340999998,0.004367,0.00565200000004,-0.00271699999991
353,0.711547586,0.0282444309617,-4.30755154833,-8.82774033484,0.161723892272,-0.00767711593508,0.00244673353391,0,0,0,0,0,0,0.021582,0.0686720000021,-0.133338999999,0.006367,0.00765200000006,-0.00371699999988
354,0.713539933,0.155874575252,-3.86625088123,-8.27963978288,0.14909387106,-0.0101188474314,0.00316844459269,0,0,0,0,0,0,0.021582,0.0686720000021,-0.133338999999,0.006367,0.00765200000006,-0.00371699999988
355,0.715542459,-0.078156429382,-4.0189349279,-8.83742955506,0.154602574534,-0.0134351362256,0.0135596159465,0,0,0,0,0,0,0.021582,0.0686720000021,-0.133338999999,0.006367,0.00765200000006,-0.00371699999988
356,0.717552729,-0.233798998106,-3.94466514384,-8.83616143378,0.144545617491,-0.000872064709469,0.000630601483926,0,0,0,0,0,0,0.021582,0.0686720000021,-0.133338999999,0.006367,0.00765200000006,-0.00371699999988
357,0.719546208,0.281038857189,-4.14721633892,-8.79198333848,0.155810621984,-0.00360977865552,0.0117335688094,0,0,0,0,0,0,0.011582,0.0786720000017,-0.103339999999,0.008367,0.00965200000006,-0.00371699999985
358,0.721561458,-0.316806114083,-4.13829534264,-8.73151818709,0.150480336356,-0.00911055480044,0.00624710685437,0,0,0,0,0,0,0.011582,0.0786720000017,-0.103339999999,0.008367,0.00965200000006,-0.00371699999985
359,0.723556499,0.0436171400667,-4.25267082341,-8.81560444332,0.160987928151,-0.0133585569587,-0.00605178506818,0,0,0,0,0,0,0.011582,0.0786720000017,-0.103339999999,0.008367,0.00965200000006,-0.00371699999985
360,0.725547664,0.126590582365,-4.05471058016,-8.41216141238,0.154411815187,-0.0121401951032,0.00632021969698,0,0,0,0,0,0,0.011582,0.0786720000017,-0.103339999999,0.008367,0.00965200000006,-0.00371699999985
361,0.727548967,-0.184514790877,-4.28182445442,-8.25860255291,0.162958614463,-0.0207858130466,0.00622428774617,0,0,0,0,0,0,0.031582,0.0686720000041,-0.253339999999,0.009367,0.0106520000001,-0.00471699999983
362,0.729559428,0.145202178097,-3.94810502148,-8.69555754633,0.14519577246,0.00258224090024,0.00070726663293,0,0,0,0,0,0,0.031582,0.0686720000041,-0.253339999999,0.009367,0.0106520000001,-0.00471699999983
363,0.731548789,-0.109767943667,-3.3644878241,-8.91985981485,0.126080311792,-0.00866812336625,-0.000229279238919,0,0,0,0,0,0,0.031582,0.0686720000041,-0.253339999999,0.009367,0.0106520000001,-0.00471699999983
364,0.733555954,0.203679021451,-3.93590169739,-8.8694817036,0.141821906892,0.00342003278311,0.00106379857644,0,0,0,0,0,0,0.031582,0.0686720000041,-0.253339999999,0.009367,0.0106520000001,-0.00471699999983
365,0.735548311,-0.131018935728,-4.16850415222,-8.7774463707,0.142746958526,-0.0112724923189,0.000630965662418,0,0,0,0,0,0,0.081582,0.0886720000037,-0.233338999999,0.003367,0.00465200000003,-0.00171699999993
366,0.737580963,-0.241725375313,-3.9901100128,-9.09522942662,0.149026274339,-0.00910187233908,0.00945923295782,0,0,0,0,0,0,0.081582,0.0886720000037,-0.233338999999,0.003367,0.00465200000003,-0.00171699999993
367,0.739559074,-0.530069974994,-4.00085366779,-9.00819798298,0.136627902923,-0.00253652127181,-0.00335941556723,0,0,0,0,0,0,0.081582,0.0886720000037,-0.233338999999,0.003367,0.00465200000003,-0.00171699999993
368,0.741564024,-0.00581940002122,-3.72375633854,-9.14226104548,0.126933289818,0.000796811761934,0.000516289609094,0,0,0,0,0,0,0.081582,0.0886720000037,-0.233338999999,0.003367,0.00465200000003,-0.00171699999993
369,0.743558645,0.371767488145,-3.99482116871,-8.88138575431,0.143963292299,0.00542999447988,0.00186700245651,0,0,0,0,0,0,0.061582,0.0986720000041,-0.253339999998,0.004367,0.00565200000004,-0.00271699999991
370,0.745559317,-0.362364821443,-4.08616997107,-8.74043893516,0.150015657412,-0.014409344826,0.00049384156084,0,0,0,0,0,0,0.061582,0.0986720000041,-0.253339999998,0.004367,0.00565200000004,-0.00271699999991
371,0.747550682,-0.237279067464,-4.01330212681,-8.49594171473,0.149545093195,-0.0210827376803,0.0089740356713,0,0,0,0,0,0,0.061582,0.0986720000041,-0.253339999998,0.004367,0.00565200000004,-0.00271699999991
372,0.749557887,-0.393569608203,-4.09601894154,-8.65775158051,0.161827854863,-0.0293700483462,0.00756952023998,0,0,0,0,0,0,0.061582,0.0986720000041,-0.253339999998,0.004367,0.00565200000004,-0.00271699999991
373,0.751556646,0.190097429895,-3.93539113368,-8.54445839021,0.156324791468,-0.0122299601622,0.00694113039517,0,0,0,0,0,0,0.071582,0.108672000005,-0.323338999998,0.004367,0.00665200000006,-0.00371699999989
374,0.753586302,0.174450380351,-3.99386600647,-8.77655793989,0.147810867936,-0.00861832781488,0.000463469967083,0,0,0,0,0,0,0.071582,0.108672000005,-0.323338999998,0.004367,0.00665200000006,-0.00371699999989
375,0.755565815,0.150195403562,-3.82333340442,-8.59368297333,0.140249748421,-0.011815050279,0.00302448701268,0,0,0,0,0,0,0.071582,0.108672000005,-0.323338999998,0.004367,0.00665200000006,-0.00371699999989
376,0.757584802,-0.151495297268,-3.97574152566,-8.87806192149,0.148971178775,-0.0269915423805,-0.00448918623716,0,0,0,0,0,0,0.071582,0.108672000005,-0.323338999998,0.004367,0.00665200000006,-0.00371699999989
377,0.759565036,-0.0108524362316,-3.71336664773,-8.78972134241,0.138593315926,-0.0132021291099,0.00585548825385,0,0,0,0,0,0,0.101582,0.118672000004,-0.263339999998,0.002367,0.00365200000003,-0.00171699999994
378,0.761580867,0.219772660186,-4.20237629539,-8.78207499689,0.155316736568,-0.00294289353227,0.00579284660417,0,0,0,0,0,0,0.101582,0.118672000004,-0.263339999998,0.002367,0.00365200000003,-0.00171699999994
379,0.763732632,-0.014576367828,-3.87879059537,-8.65470729119,0.144122088221,-0.00847857963287,0.00423970714143,0,0,0,0,0,0,0.101582,0.118672000004,-0.263339999998,0.002367,0.00365200000003,-0.00171699999994
380,0.765572884,0.0316137848883,-3.9527782669,-8.75096788919,0.137521470635,0.0013250733306,0.0112070857941,0,0,0,0,0,0,0.101582,0.118672000004,-0.263339999998,0.002367,0.00365200000003,-0.00171699999994
381,0.767571954,-0.431127639811,-4.29114152055,-8.59120308374,0.161277439666,-0.023371900268,0.00519531061982,0,0,0,0,0,0,0.131582,0.118672000001,-0.0433409999981,-0.003633,-0.001348,0.000282999999978
382,0.769583897,-0.331707464719,-3.72431339043,-8.51054514421,0.154413192261,-0.0217282828638,0.0100578594802,0,0,0,0,0,0,0.131582,0.118672000001,-0.0433409999981,-0.003633,-0.001348,0.000282999999978
383,0.771585722,0.140267903818,-4.51959636601,-8.59636594164,0.168730892549,-0.00772003381441,0.00714776823473,0,0,0,0,0,0,0.131582,0.118672000001,-0.0433409999981,-0.003633,-0.001348,0.000282999999978
384,0.773592766,-0.0421197490062,-4.12723502326,-8.56123775294,0.158807437013,-0.00993823706392,0.0078452398651,0,0,0,0,0,0,0.131582,0.118672000001,-0.0433409999981,-0.003633,-0.001348,0.000282999999978
385,0.775585534,-0.371638628925,-4.28756646355,-8.90801636274,0.152815980324,-0.018176648559,0.0140517660076,0,0,0,0,0,0,0.061582,0.108672000001,-0.0433409999983,0.001367,0.00365200000003,-0.00171699999994
386,0.777572540,-0.29338010359,-4.45800648469,-8.97738608349,0.159167248012,-0.0103490919242,-0.00449537276059,0,0,0,0,0,0,0.061582,0.108672000001,-0.0433409999983,0.001367,0.00365200000003,-0.00171699999994
387,0.779573413,-0.251354668913,-3.92041391662,-8.97536652395,0.139840740762,-0.00391168945009,0.0090390296601,0,0,0,0,0,0,0.061582,0.108672000001,-0.0433409999983,0.001367,0.00365200000003,-0.00171699999994
388,0.781595065,-0.159398256564,-3.7844755805,-8.89998295533,0.133467738928,-0.0172616389285,-0.00638927592964,0,0,0,0,0,0,0.061582,0.108672000001,-0.0433409999983,0.001367,0.00365200000003,-0.00171699999994
389,0.783583495,-0.146945048951,-3.85637134893,-8.61474900981,0.142977617635,-0.0185682326292,-0.00128544532023,0,0,0,0,0,0,-0.028418,0.0886719999993,0.0466590000014,0.006367,0.00965200000004,-0.00271699999985
390,0.785597693,0.0444161697001,-4.09609571381,-8.82764172443,0.135758310255,0.00361602103278,-0.000358125956342,0,0,0,0,0,0,-0.028418,0.0886719999993,0.0466590000014,0.006367,0.00965200000004,-0.00271699999985
391,0.787593586,0.360629947929,-3.93871905427,-8.5314567838,0.140561564798,0.000795960494615,0.00381898414602,0,0,0,0,0,0,-0.028418,0.0886719999993,0.0466590000014,0.006367,0.00965200000004,-0.00271699999985
392,0.789609286,-0.18203129768,-4.10700703391,-8.83018548759,0.151501141958,-0.0100132630672,0.00571397835426,0,0,0,0,0,0,-0.028418,0.0886719999993,0.0466590000014,0.006367,0.00965200000004,-0.00271699999985
393,0.791677675,0.260276978156,-4.02908744398,-9.01801946724,0.136607033704,0.018276056646,-0.00309915188424,0,0,0,0,0,0,-0.028418,0.0986719999991,0.0566600000016,0.004367,0.00665200000003,-0.00171699999989
394,0.793676454,-0.207449497622,-3.77812876936,-9.02802536702,0.116500478633,0.00920732161215,-0.0055781359923,0,0,0,0,0,0,-0.028418,0.0986719999991,0.0566600000016,0.004367,0.00665200000003,-0.00171699999989
395,0.795678559,-0.0799823565028,-3.69078064218,-9.39162024067,0.115819344051,0.0162705465141,-0.0054857141049,0,0,0,0,0,0,-0.028418,0.0986719999991,0.0566600000016,0.004367,0.00665200000003,-0.00171699999989
396,0.797681406,0.0738049096586,-4.18692000239,-9.5184407643,0.122214016228,0.0238284460366,-0.0003174929326,0,0,0,0,0,0,-0.028418,0.0986719999991,0.0566600000016,0.004367,0.00665200000003,-0.00171699999989
397,0.799674885,-0.0459111401009,-3.554558707,-9.28027287703,0.109122214466,0.0231371336937,-0.0093042870975,0,0,0,0,0,0,0.011582,0.0786720000017,-0.103339999999,0.008367,0.00965200000008,-0.00471699999985
398,0.801678703,0.0695455857285,-3.96190034269,-9.30770089924,0.121843706578,0.0171354693274,-0.00523127808548,0,0,0,0,0,0,0.011582,0.0786720000017,-0.103339999999,0.008367,0.00965200000008,-0.00471699999985
399,0.803684405,-0.279173338181,-3.79002109582,-9.27005254688,0.137282275448,-0.000796237179802,-0.000734178666753,0,0,0,0,0,0,0.011582,0.0786720000017,-0.103339999999,0.008367,0.00965200000008,-0.00471699999985
400,0.805695577,-0.596035227293,-4.05427124686,-9.13437916705,0.149564630007,-0.0188880136732,0.00286646757374,0,0,0,0,0,0,0.011582,0.0786720000017,-0.103339999999,0.008367,0.00965200000008,-0.00471699999985
401,0.807679198,-0.349797342744,-3.64869058352,-8.85990408995,0.133474553676,-0.0190620728455,-0.00416338947803,0,0,0,0,0,0,0.131582,0.118672000002,-0.113339999998,-0.003633,-0.00134800000002,0.00128299999998
402,0.809696231,-0.250975423631,-3.98177782508,-9.35704129871,0.133675181982,0.00604603557224,-0.00625271397585,0,0,0,0,0,0,0.131582,0.118672000002,-0.113339999998,-0.003633,-0.00134800000002,0.00128299999998
403,0.811680522,-0.120165827043,-3.88475068011,-9.2367800137,0.133159345189,0.00665413566841,0.00549382795098,0,0,0,0,0,0,0.131582,0.118672000002,-0.113339999998,-0.003633,-0.00134800000002,0.00128299999998
404,0.813698537,-0.160327847067,-3.63453714841,-9.11026553192,0.126935279745,0.00166553841921,-0.00546292069901,0,0,0,0,0,0,0.131582,0.118672000002,-0.113339999998,-0.003633,-0.00134800000002,0.00128299999998
405,0.815688540,-0.183028243739,-3.85908868605,-9.1333728389,0.133605185703,0.00301795161423,-0.00119981351733,0,0,0,0,0,0,0.051582,0.0786719999989,0.0666600000013,0.000367,0.001652,0.000283000000026
406,0.817703729,-0.819364035542,-4.32460359468,-9.08253619615,0.145945273582,-0.0219008766373,0.00402125589015,0,0,0,0,0,0,0.051582,0.0786719999989,0.0666600000013,0.000367,0.001652,0.000283000000026
407,0.819702147,0.185284451604,-3.95151822857,-9.23389888636,0.128961980091,0.00304781395775,-0.00253759776579,0,0,0,0,0,0,0.051582,0.0786719999989,0.0666600000013,0.000367,0.001652,0.000283000000026
408,0.821720693,-0.189732852028,-3.98992126011,-9.25327228447,0.136813258064,0.00192039090361,-0.00551766456155,0,0,0,0,0,0,0.051582,0.0786719999989,0.0666600000013,0.000367,0.001652,0.000283000000026
409,0.823708802,0.304009879827,-4.03327050329,-8.96209209952,0.135977957792,0.0160074058477,0.00136423772124,0,0,0,0,0,0,0.081582,0.118672000001,-0.0633389999981,0.000367,0.002652,0.000283000000042
410,0.825712390,-0.0270101732652,-3.81491977297,-9.2969327785,0.120823248942,0.0127552124198,0.00014542896735,0,0,0,0,0,0,0.081582,0.118672000001,-0.0633389999981,0.000367,0.002652,0.000283000000042
411,0.827705178,0.286721525854,-4.11555455604,-9.05007637531,0.139604966461,0.0144913342459,-0.00180913195016,0,0,0,0,0,0,0.081582,0.118672000001,-0.0633389999981,0.000367,0.002652,0.000283000000042
412,0.829709918,-0.151267283266,-3.97717955341,-8.88909477289,0.149815361507,-0.010768242782,0.00541757585495,0,0,0,0,0,0,0.081582,0.118672000001,-0.0633389999981,0.000367,0.002652,0.000283000000042
