sample_index,t_s,latency_ms,status,fx_n,fy_n,fz_n,tx_nm,ty_nm,tz_nm,fx_raw,fy_raw,fz_raw,tx_raw,ty_raw,tz_raw
10151,2.072190929,0.193301,0,0.44,3.1,-32.84,-0.062,-0.063,0.06695000000000001,22,155,-1642,-62,-63,103
10152,2.072397274,0.202959,0,0.44,3.1,-32.84,-0.062,-0.063,0.06695000000000001,22,155,-1642,-62,-63,103
10153,2.072566430,0.165870,0,0.44,3.1,-32.84,-0.062,-0.063,0.06695000000000001,22,155,-1642,-62,-63,103
10154,2.072735375,0.165729,0,0.44,3.1,-32.84,-0.062,-0.063,0.06695000000000001,22,155,-1642,-62,-63,103
10155,2.072905142,0.166601,0,0.44,3.1,-32.84,-0.062,-0.063,0.06695000000000001,22,155,-1642,-62,-63,103
10156,2.073074488,0.166150,0,0.44,3.1,-32.84,-0.062,-0.063,0.06695000000000001,22,155,-1642,-62,-63,103
10157,2.073271235,0.193571,0,0.44,3.1,-32.84,-0.062,-0.063,0.06695000000000001,22,155,-1642,-62,-63,103
10158,2.073439810,0.165519,0,0.44,3.1,-32.84,-0.062,-0.063,0.06695000000000001,22,155,-1642,-62,-63,103
10159,2.073608635,0.165759,0,0.44,3.1,-32.84,-0.062,-0.063,0.06695000000000001,22,155,-1642,-62,-63,103
10160,2.073776579,0.165018,0,0.44,3.1,-32.84,-0.062,-0.063,0.06695000000000001,22,155,-1642,-62,-63,103
10161,2.073947227,0.167663,0,0.44,3.1,-32.84,-0.062,-0.063,0.06695000000000001,22,155,-1642,-62,-63,103
10162,2.074145838,0.195455,0,0.44,3.1,-32.84,-0.062,-0.063,0.06695000000000001,22,155,-1642,-62,-63,103
10163,2.074371840,0.222776,0,0.44,3.1,-32.84,-0.062,-0.063,0.06695000000000001,22,155,-1642,-62,-63,103
10164,2.074539232,0.164196,0,0.44,3.1,-32.84,-0.062,-0.063,0.06695000000000001,22,155,-1642,-62,-63,103
10165,2.074710973,0.168525,0,0.44,3.1,-32.84,-0.062,-0.063,0.06695000000000001,22,155,-1642,-62,-63,103
10166,2.074893814,0.179715,0,0.44,3.1,-32.84,-0.062,-0.063,0.06695000000000001,22,155,-1642,-62,-63,103
10167,2.075062008,0.165028,0,0.44,3.1,-32.84,-0.062,-0.063,0.06695000000000001,22,155,-1642,-62,-63,103
10168,2.075229270,0.164236,0,0.44,3.1,-32.84,-0.062,-0.063,0.06695000000000001,22,155,-1642,-62,-63,103
10169,2.075399518,0.167232,0,0.44,3.1,-32.84,-0.062,-0.063,0.06695000000000001,22,155,-1642,-62,-63,103
10170,2.075580436,0.177933,0,0.44,3.1,-32.84,-0.062,-0.063,0.06695000000000001,22,155,-1642,-62,-63,103
10171,2.075777684,0.194253,0,0.44,3.1,-32.84,-0.062,-0.063,0.06695000000000001,22,155,-1642,-62,-63,103
10172,2.075960445,0.179565,0,0.44,3.1,-32.84,-0.062,-0.063,0.06695000000000001,22,155,-1642,-62,-63,103
10173,2.076147855,0.184224,0,0.44,3.1,-32.42,-0.065,-0.07200000000000001,0.07150000000000001,22,155,-1621,-65,-72,110
10174,2.076367655,0.216294,0,0.44,3.1,-32.42,-0.065,-0.07200000000000001,0.07150000000000001,22,155,-1621,-65,-72,110
10175,2.076543754,0.172653,0,0.44,3.1,-32.42,-0.065,-0.07200000000000001,0.07150000000000001,22,155,-1621,-65,-72,110
10176,2.076707089,0.159969,0,0.44,3.1,-32.42,-0.065,-0.07200000000000001,0.07150000000000001,22,155,-1621,-65,-72,110
10177,2.076897153,0.186638,0,0.44,3.1,-32.42,-0.065,-0.07200000000000001,0.07150000000000001,22,155,-1621,-65,-72,110
10178,2.077065437,0.164947,0,0.44,3.1,-32.42,-0.065,-0.07200000000000001,0.07150000000000001,22,155,-1621,-65,-72,110
10179,2.077230716,0.161972,0,0.44,3.1,-32.42,-0.065,-0.07200000000000001,0.07150000000000001,22,155,-1621,-65,-72,110
10180,2.077399751,0.165729,0,0.44,3.1,-32.42,-0.065,-0.07200000000000001,0.07150000000000001,22,155,-1621,-65,-72,110
10181,2.077587011,0.166681,0,0.44,3.1,-32.42,-0.065,-0.07200000000000001,0.07150000000000001,22,155,-1621,-65,-72,110
10182,2.077773599,0.183122,0,0.44,3.1,-32.42,-0.065,-0.07200000000000001,0.07150000000000001,22,155,-1621,-65,-72,110
10183,2.077945069,0.165949,0,0.44,3.1,-32.42,-0.065,-0.07200000000000001,0.07150000000000001,22,155,-1621,-65,-72,110
10184,2.078144932,0.194733,0,0.44,3.1,-32.42,-0.065,-0.07200000000000001,0.07150000000000001,22,155,-1621,-65,-72,110
10185,2.078402193,0.253624,0,0.44,3.1,-32.42,-0.065,-0.07200000000000001,0.07150000000000001,22,155,-1621,-65,-72,110
10186,2.078569405,0.163756,0,0.44,3.1,-32.42,-0.065,-0.07200000000000001,0.07150000000000001,22,155,-1621,-65,-72,110
10187,2.078738029,0.165388,0,0.44,3.1,-32.42,-0.065,-0.07200000000000001,0.07150000000000001,22,155,-1621,-65,-72,110
10188,2.078912675,0.171500,0,0.44,3.1,-32.42,-0.065,-0.07200000000000001,0.07150000000000001,22,155,-1621,-65,-72,110
10189,2.079080759,0.164858,0,0.44,3.1,-32.42,-0.065,-0.07200000000000001,0.07150000000000001,22,155,-1621,-65,-72,110
10190,2.079269381,0.185496,0,0.44,3.1,-32.42,-0.065,-0.07200000000000001,0.07150000000000001,22,155,-1621,-65,-72,110
10191,2.079453074,0.180427,0,0.44,3.1,-32.42,-0.065,-0.07200000000000001,0.07150000000000001,22,155,-1621,-65,-72,110
10192,2.079648880,0.192670,0,0.44,3.1,-32.42,-0.065,-0.07200000000000001,0.07150000000000001,22,155,-1621,-65,-72,110
10193,2.079826641,0.174556,0,0.44,3.1,-32.42,-0.065,-0.07200000000000001,0.07150000000000001,22,155,-1621,-65,-72,110
10194,2.080023629,0.193822,0,0.4,3.04,-32.74,-0.061,-0.063,0.0676,20,152,-1637,-61,-63,104
10195,2.080393580,0.366715,0,0.4,3.04,-32.74,-0.061,-0.063,0.0676,20,152,-1637,-61,-63,104
10196,2.080564619,0.167904,0,0.4,3.04,-32.74,-0.061,-0.063,0.0676,20,152,-1637,-61,-63,104
10197,2.080735187,0.167482,0,0.4,3.04,-32.74,-0.061,-0.063,0.0676,20,152,-1637,-61,-63,104
10198,2.080901728,0.163465,0,0.4,3.04,-32.74,-0.061,-0.063,0.0676,20,152,-1637,-61,-63,104
10199,2.081069070,0.164256,0,0.4,3.04,-32.74,-0.061,-0.063,0.0676,20,152,-1637,-61,-63,104
10200,2.081240420,0.168214,0,0.4,3.04,-32.74,-0.061,-0.063,0.0676,20,152,-1637,-61,-63,104
10201,2.081408524,0.165238,0,0.4,3.04,-32.74,-0.061,-0.063,0.0676,20,152,-1637,-61,-63,104
10202,2.081582058,0.170689,0,0.4,3.04,-32.74,-0.061,-0.063,0.0676,20,152,-1637,-61,-63,104
10203,2.081770800,0.185787,0,0.4,3.04,-32.74,-0.061,-0.063,0.0676,20,152,-1637,-61,-63,104
10204,2.081942370,0.168444,0,0.4,3.04,-32.74,-0.061,-0.063,0.0676,20,152,-1637,-61,-63,104
10205,2.082111636,0.166330,0,0.4,3.04,-32.74,-0.061,-0.063,0.0676,20,152,-1637,-61,-63,104
10206,2.082366853,0.252211,0,0.4,3.04,-32.74,-0.061,-0.063,0.0676,20,152,-1637,-61,-63,104
10207,2.082538032,0.168134,0,0.4,3.04,-32.74,-0.061,-0.063,0.0676,20,152,-1637,-61,-63,104
10208,2.082705515,0.164447,0,0.4,3.04,-32.74,-0.061,-0.063,0.0676,20,152,-1637,-61,-63,104
10209,2.082893826,0.185296,0,0.4,3.04,-32.74,-0.061,-0.063,0.0676,20,152,-1637,-61,-63,104
10210,2.083058734,0.160570,0,0.4,3.04,-32.74,-0.061,-0.063,0.0676,20,152,-1637,-61,-63,104
10211,2.083225275,0.163625,0,0.4,3.04,-32.74,-0.061,-0.063,0.0676,20,152,-1637,-61,-63,104
10212,2.083397807,0.169627,0,0.4,3.04,-32.74,-0.061,-0.063,0.0676,20,152,-1637,-61,-63,104
10213,2.083579176,0.178443,0,0.4,3.04,-32.74,-0.061,-0.063,0.0676,20,152,-1637,-61,-63,104
10214,2.083774450,0.192449,0,0.4,3.04,-32.74,-0.061,-0.063,0.0676,20,152,-1637,-61,-63,104
10215,2.083952482,0.174986,0,0.4,3.04,-32.74,-0.061,-0.063,0.0676,20,152,-1637,-61,-63,104
10216,2.084154600,0.199122,0,0.38,3.06,-32.76,-0.063,-0.06,0.0676,19,153,-1638,-63,-60,104
10217,2.084394227,0.235169,0,0.38,3.06,-32.76,-0.063,-0.06,0.0676,19,153,-1638,-63,-60,104
10218,2.084570786,0.173533,0,0.38,3.06,-32.76,-0.063,-0.06,0.0676,19,153,-1638,-63,-60,104
10219,2.084773375,0.199543,0,0.38,3.06,-32.76,-0.063,-0.06,0.0676,19,153,-1638,-63,-60,104
10220,2.084954042,0.177642,0,0.38,3.06,-32.76,-0.063,-0.06,0.0676,19,153,-1638,-63,-60,104
10221,2.085148735,0.191657,0,0.38,3.06,-32.76,-0.063,-0.06,0.0676,19,153,-1638,-63,-60,104
10222,2.085323021,0.171290,0,0.38,3.06,-32.76,-0.063,-0.06,0.0676,19,153,-1638,-63,-60,104
10223,2.085523044,0.196968,0,0.38,3.06,-32.76,-0.063,-0.06,0.0676,19,153,-1638,-63,-60,104
10224,2.085697690,0.171811,0,0.38,3.06,-32.76,-0.063,-0.06,0.0676,19,153,-1638,-63,-60,104
10225,2.085868368,0.167843,0,0.38,3.06,-32.76,-0.063,-0.06,0.0676,19,153,-1638,-63,-60,104
10226,2.086040440,0.169276,0,0.38,3.06,-32.76,-0.063,-0.06,0.0676,19,153,-1638,-63,-60,104
10227,2.086415860,0.372385,0,0.38,3.06,-32.76,-0.063,-0.06,0.0676,19,153,-1638,-63,-60,104
10228,2.086596037,0.177181,0,0.38,3.06,-32.76,-0.063,-0.06,0.0676,19,153,-1638,-63,-60,104
10229,2.086773849,0.174787,0,0.38,3.06,-32.76,-0.063,-0.06,0.0676,19,153,-1638,-63,-60,104
10230,2.086942283,0.165449,0,0.38,3.06,-32.76,-0.063,-0.06,0.0676,19,153,-1638,-63,-60,104
10231,2.087110236,0.164967,0,0.38,3.06,-32.76,-0.063,-0.06,0.0676,19,153,-1638,-63,-60,104
10232,2.087278651,0.165439,0,0.38,3.06,-32.76,-0.063,-0.06,0.0676,19,153,-1638,-63,-60,104
10233,2.087463987,0.182451,0,0.38,3.06,-32.76,-0.063,-0.06,0.0676,19,153,-1638,-63,-60,104
10234,2.087648702,0.181880,0,0.38,3.06,-32.76,-0.063,-0.06,0.0676,19,153,-1638,-63,-60,104
10235,2.087830090,0.178473,0,0.38,3.06,-32.76,-0.063,-0.06,0.0676,19,153,-1638,-63,-60,104
10236,2.088024743,0.191577,0,0.33999999999999997,3.04,-32.9,-0.055999999999999994,-0.055,0.06695000000000001,17,152,-1645,-56,-55,103
10237,2.088395846,0.367295,0,0.33999999999999997,3.04,-32.9,-0.055999999999999994,-0.055,0.06695000000000001,17,152,-1645,-56,-55,103
10238,2.088570252,0.170679,0,0.33999999999999997,3.04,-32.9,-0.055999999999999994,-0.055,0.06695000000000001,17,152,-1645,-56,-55,103
10239,2.088738666,0.164768,0,0.33999999999999997,3.04,-32.9,-0.055999999999999994,-0.055,0.06695000000000001,17,152,-1645,-56,-55,103
10240,2.088907511,0.165168,0,0.33999999999999997,3.04,-32.9,-0.055999999999999994,-0.055,0.06695000000000001,17,152,-1645,-56,-55,103
10241,2.089080915,0.169777,0,0.33999999999999997,3.04,-32.9,-0.055999999999999994,-0.055,0.06695000000000001,17,152,-1645,-56,-55,103
10242,2.089272262,0.187690,0,0.33999999999999997,3.04,-32.9,-0.055999999999999994,-0.055,0.06695000000000001,17,152,-1645,-56,-55,103
10243,2.089440556,0.164868,0,0.33999999999999997,3.04,-32.9,-0.055999999999999994,-0.055,0.06695000000000001,17,152,-1645,-56,-55,103
10244,2.089610664,0.166812,0,0.33999999999999997,3.04,-32.9,-0.055999999999999994,-0.055,0.06695000000000001,17,152,-1645,-56,-55,103
10245,2.089784258,0.169917,0,0.33999999999999997,3.04,-32.9,-0.055999999999999994,-0.055,0.06695000000000001,17,152,-1645,-56,-55,103
10246,2.089953944,0.166100,0,0.33999999999999997,3.04,-32.9,-0.055999999999999994,-0.055,0.06695000000000001,17,152,-1645,-56,-55,103
10247,2.090149129,0.191708,0,0.33999999999999997,3.04,-32.9,-0.055999999999999994,-0.055,0.06695000000000001,17,152,-1645,-56,-55,103
10248,2.090365753,0.212998,0,0.33999999999999997,3.04,-32.9,-0.055999999999999994,-0.055,0.06695000000000001,17,152,-1645,-56,-55,103
10249,2.090536091,0.166771,0,0.33999999999999997,3.04,-32.9,-0.055999999999999994,-0.055,0.06695000000000001,17,152,-1645,-56,-55,103
10250,2.090707531,0.167933,0,0.33999999999999997,3.04,-32.9,-0.055999999999999994,-0.055,0.06695000000000001,17,152,-1645,-56,-55,103
10251,2.090896323,0.185215,0,0.33999999999999997,3.04,-32.9,-0.055999999999999994,-0.055,0.06695000000000001,17,152,-1645,-56,-55,103
10252,2.091065409,0.165659,0,0.33999999999999997,3.04,-32.9,-0.055999999999999994,-0.055,0.06695000000000001,17,152,-1645,-56,-55,103
10253,2.091235797,0.166962,0,0.33999999999999997,3.04,-32.9,-0.055999999999999994,-0.055,0.06695000000000001,17,152,-1645,-56,-55,103
10254,2.091403660,0.164497,0,0.33999999999999997,3.04,-32.9,-0.055999999999999994,-0.055,0.06695000000000001,17,152,-1645,-56,-55,103
10255,2.091586962,0.179835,0,0.33999999999999997,3.04,-32.9,-0.055999999999999994,-0.055,0.06695000000000001,17,152,-1645,-56,-55,103
10256,2.091776376,0.175407,0,0.33999999999999997,3.04,-32.9,-0.055999999999999994,-0.055,0.06695000000000001,17,152,-1645,-56,-55,103
10257,2.091957544,0.177451,0,0.33999999999999997,3.04,-32.9,-0.055999999999999994,-0.055,0.06695000000000001,17,152,-1645,-56,-55,103
10258,2.092161244,0.200033,0,0.27999999999999997,3.02,-32.64,-0.051000000000000004,-0.052,0.06369999999999999,14,151,-1632,-51,-52,98
10259,2.092393889,0.224600,0,0.27999999999999997,3.02,-32.64,-0.051000000000000004,-0.052,0.06369999999999999,14,151,-1632,-51,-52,98
10260,2.092572442,0.174325,0,0.27999999999999997,3.02,-32.64,-0.051000000000000004,-0.052,0.06369999999999999,14,151,-1632,-51,-52,98
10261,2.092774800,0.198481,0,0.27999999999999997,3.02,-32.64,-0.051000000000000004,-0.052,0.06369999999999999,14,151,-1632,-51,-52,98
10262,2.092946680,0.168093,0,0.27999999999999997,3.02,-32.64,-0.051000000000000004,-0.052,0.06369999999999999,14,151,-1632,-51,-52,98
10263,2.093117249,0.166842,0,0.27999999999999997,3.02,-32.64,-0.051000000000000004,-0.052,0.06369999999999999,14,151,-1632,-51,-52,98
10264,2.093286314,0.163525,0,0.27999999999999997,3.02,-32.64,-0.051000000000000004,-0.052,0.06369999999999999,14,151,-1632,-51,-52,98
10265,2.093453396,0.163124,0,0.27999999999999997,3.02,-32.64,-0.051000000000000004,-0.052,0.06369999999999999,14,151,-1632,-51,-52,98
10266,2.093646697,0.189584,0,0.27999999999999997,3.02,-32.64,-0.051000000000000004,-0.052,0.06369999999999999,14,151,-1632,-51,-52,98
10267,2.093814881,0.164487,0,0.27999999999999997,3.02,-32.64,-0.051000000000000004,-0.052,0.06369999999999999,14,151,-1632,-51,-52,98
10268,2.093984618,0.166301,0,0.27999999999999997,3.02,-32.64,-0.051000000000000004,-0.052,0.06369999999999999,14,151,-1632,-51,-52,98
10269,2.094154084,0.165980,0,0.27999999999999997,3.02,-32.64,-0.051000000000000004,-0.052,0.06369999999999999,14,151,-1632,-51,-52,98
10270,2.094410883,0.253352,0,0.27999999999999997,3.02,-32.64,-0.051000000000000004,-0.052,0.06369999999999999,14,151,-1632,-51,-52,98
10271,2.094580901,0.166230,0,0.27999999999999997,3.02,-32.64,-0.051000000000000004,-0.052,0.06369999999999999,14,151,-1632,-51,-52,98
10272,2.094771587,0.187150,0,0.27999999999999997,3.02,-32.64,-0.051000000000000004,-0.052,0.06369999999999999,14,151,-1632,-51,-52,98
10273,2.094942005,0.166932,0,0.27999999999999997,3.02,-32.64,-0.051000000000000004,-0.052,0.06369999999999999,14,151,-1632,-51,-52,98
10274,2.095109938,0.164537,0,0.27999999999999997,3.02,-32.64,-0.051000000000000004,-0.052,0.06369999999999999,14,151,-1632,-51,-52,98
10275,2.095278052,0.164707,0,0.27999999999999997,3.02,-32.64,-0.051000000000000004,-0.052,0.06369999999999999,14,151,-1632,-51,-52,98
10276,2.095461685,0.180116,0,0.27999999999999997,3.02,-32.64,-0.051000000000000004,-0.052,0.06369999999999999,14,151,-1632,-51,-52,98
10277,2.095649425,0.182510,0,0.27999999999999997,3.02,-32.64,-0.051000000000000004,-0.052,0.06369999999999999,14,151,-1632,-51,-52,98
10278,2.095828179,0.175257,0,0.27999999999999997,3.02,-32.64,-0.051000000000000004,-0.052,0.06369999999999999,14,151,-1632,-51,-52,98
10279,2.096029515,0.197870,0,0.4,3.06,-32.7,-0.056999999999999995,-0.056999999999999995,0.06695000000000001,20,153,-1635,-57,-57,103
10280,2.096399826,0.366574,0,0.4,3.06,-32.7,-0.056999999999999995,-0.056999999999999995,0.06695000000000001,20,153,-1635,-57,-57,103
10281,2.096595471,0.191908,0,0.4,3.06,-32.7,-0.056999999999999995,-0.056999999999999995,0.06695000000000001,20,153,-1635,-57,-57,103
10282,2.096774756,0.175698,0,0.4,3.06,-32.7,-0.056999999999999995,-0.056999999999999995,0.06695000000000001,20,153,-1635,-57,-57,103
10283,2.096943861,0.165458,0,0.4,3.06,-32.7,-0.056999999999999995,-0.056999999999999995,0.06695000000000001,20,153,-1635,-57,-57,103
10284,2.097113849,0.166391,0,0.4,3.06,-32.7,-0.056999999999999995,-0.056999999999999995,0.06695000000000001,20,153,-1635,-57,-57,103
10285,2.097285449,0.167964,0,0.4,3.06,-32.7,-0.056999999999999995,-0.056999999999999995,0.06695000000000001,20,153,-1635,-57,-57,103
10286,2.097454735,0.165880,0,0.4,3.06,-32.7,-0.056999999999999995,-0.056999999999999995,0.06695000000000001,20,153,-1635,-57,-57,103
10287,2.097648877,0.190686,0,0.4,3.06,-32.7,-0.056999999999999995,-0.056999999999999995,0.06695000000000001,20,153,-1635,-57,-57,103
10288,2.097816630,0.164136,0,0.4,3.06,-32.7,-0.056999999999999995,-0.056999999999999995,0.06695000000000001,20,153,-1635,-57,-57,103
10289,2.097985285,0.165018,0,0.4,3.06,-32.7,-0.056999999999999995,-0.056999999999999995,0.06695000000000001,20,153,-1635,-57,-57,103
10290,2.098150874,0.162202,0,0.4,3.06,-32.7,-0.056999999999999995,-0.056999999999999995,0.06695000000000001,20,153,-1635,-57,-57,103
10291,2.098363351,0.208850,0,0.4,3.06,-32.7,-0.056999999999999995,-0.056999999999999995,0.06695000000000001,20,153,-1635,-57,-57,103
10292,2.098532867,0.165939,0,0.4,3.06,-32.7,-0.056999999999999995,-0.056999999999999995,0.06695000000000001,20,153,-1635,-57,-57,103
10293,2.098701963,0.165539,0,0.4,3.06,-32.7,-0.056999999999999995,-0.056999999999999995,0.06695000000000001,20,153,-1635,-57,-57,103
10294,2.098897368,0.191778,0,0.4,3.06,-32.7,-0.056999999999999995,-0.056999999999999995,0.06695000000000001,20,153,-1635,-57,-57,103
10295,2.099068167,0.167363,0,0.4,3.06,-32.7,-0.056999999999999995,-0.056999999999999995,0.06695000000000001,20,153,-1635,-57,-57,103
10296,2.099237042,0.165469,0,0.4,3.06,-32.7,-0.056999999999999995,-0.056999999999999995,0.06695000000000001,20,153,-1635,-57,-57,103
10297,2.099407690,0.167001,0,0.4,3.06,-32.7,-0.056999999999999995,-0.056999999999999995,0.06695000000000001,20,153,-1635,-57,-57,103
10298,2.099587366,0.176269,0,0.4,3.06,-32.7,-0.056999999999999995,-0.056999999999999995,0.06695000000000001,20,153,-1635,-57,-57,103
10299,2.099774645,0.180928,0,0.4,3.06,-32.7,-0.056999999999999995,-0.056999999999999995,0.06695000000000001,20,153,-1635,-57,-57,103
10300,2.099953138,0.174896,0,0.4,3.06,-32.7,-0.056999999999999995,-0.056999999999999995,0.06695000000000001,20,153,-1635,-57,-57,103
10301,2.100156047,0.199342,0,0.45999999999999996,3.04,-32.54,-0.065,-0.067,0.07150000000000001,23,152,-1627,-65,-67,110
10302,2.100370467,0.210763,0,0.45999999999999996,3.04,-32.54,-0.065,-0.067,0.07150000000000001,23,152,-1627,-65,-67,110
10303,2.100548730,0.174726,0,0.45999999999999996,3.04,-32.54,-0.065,-0.067,0.07150000000000001,23,152,-1627,-65,-67,110
10304,2.100733555,0.181369,0,0.45999999999999996,3.04,-32.54,-0.065,-0.067,0.07150000000000001,23,152,-1627,-65,-67,110
10305,2.100908241,0.171209,0,0.45999999999999996,3.04,-32.54,-0.065,-0.067,0.07150000000000001,23,152,-1627,-65,-67,110
10306,2.101077517,0.165910,0,0.45999999999999996,3.04,-32.54,-0.065,-0.067,0.07150000000000001,23,152,-1627,-65,-67,110
10307,2.101273212,0.192138,0,0.45999999999999996,3.04,-32.54,-0.065,-0.067,0.07150000000000001,23,152,-1627,-65,-67,110
10308,2.101442518,0.165939,0,0.45999999999999996,3.04,-32.54,-0.065,-0.067,0.07150000000000001,23,152,-1627,-65,-67,110
10309,2.101609129,0.163345,0,0.45999999999999996,3.04,-32.54,-0.065,-0.067,0.07150000000000001,23,152,-1627,-65,-67,110
10310,2.101771633,0.159298,0,0.45999999999999996,3.04,-32.54,-0.065,-0.067,0.07150000000000001,23,152,-1627,-65,-67,110
10311,2.101936581,0.161732,0,0.45999999999999996,3.04,-32.54,-0.065,-0.067,0.07150000000000001,23,152,-1627,-65,-67,110
10312,2.102106117,0.166230,0,0.45999999999999996,3.04,-32.54,-0.065,-0.067,0.07150000000000001,23,152,-1627,-65,-67,110
10313,2.102404664,0.295091,0,0.45999999999999996,3.04,-32.54,-0.065,-0.067,0.07150000000000001,23,152,-1627,-65,-67,110
10314,2.102575042,0.166931,0,0.45999999999999996,3.04,-32.54,-0.065,-0.067,0.07150000000000001,23,152,-1627,-65,-67,110
10315,2.102772411,0.193932,0,0.45999999999999996,3.04,-32.54,-0.065,-0.067,0.07150000000000001,23,152,-1627,-65,-67,110
10316,2.102941326,0.165539,0,0.45999999999999996,3.04,-32.54,-0.065,-0.067,0.07150000000000001,23,152,-1627,-65,-67,110
10317,2.103109470,0.164858,0,0.45999999999999996,3.04,-32.54,-0.065,-0.067,0.07150000000000001,23,152,-1627,-65,-67,110
10318,2.103303973,0.181038,0,0.45999999999999996,3.04,-32.54,-0.065,-0.067,0.07150000000000001,23,152,-1627,-65,-67,110
10319,2.103487014,0.179735,0,0.45999999999999996,3.04,-32.54,-0.065,-0.067,0.07150000000000001,23,152,-1627,-65,-67,110
10320,2.103668874,0.178283,0,0.45999999999999996,3.04,-32.54,-0.065,-0.067,0.07150000000000001,23,152,-1627,-65,-67,110
10321,2.103839462,0.165258,0,0.45999999999999996,3.04,-32.54,-0.065,-0.067,0.07150000000000001,23,152,-1627,-65,-67,110
10322,2.104026181,0.182851,0,0.38,3.04,-32.42,-0.06,-0.063,0.0689,19,152,-1621,-60,-63,106
10323,2.104400580,0.371003,0,0.38,3.04,-32.42,-0.06,-0.063,0.0689,19,152,-1621,-60,-63,106
10324,2.104572591,0.167232,0,0.38,3.04,-32.42,-0.06,-0.063,0.0689,19,152,-1621,-60,-63,106
10325,2.104739492,0.163335,0,0.38,3.04,-32.42,-0.06,-0.063,0.0689,19,152,-1621,-60,-63,106
10326,2.104908207,0.165349,0,0.38,3.04,-32.42,-0.06,-0.063,0.0689,19,152,-1621,-60,-63,106
10327,2.105077142,0.165829,0,0.38,3.04,-32.42,-0.06,-0.063,0.0689,19,152,-1621,-60,-63,106
10328,2.105276264,0.196196,0,0.38,3.04,-32.42,-0.06,-0.063,0.0689,19,152,-1621,-60,-63,106
10329,2.105446973,0.167633,0,0.38,3.04,-32.42,-0.06,-0.063,0.0689,19,152,-1621,-60,-63,106
10330,2.105612712,0.162884,0,0.38,3.04,-32.42,-0.06,-0.063,0.0689,19,152,-1621,-60,-63,106
10331,2.105780675,0.164597,0,0.38,3.04,-32.42,-0.06,-0.063,0.0689,19,152,-1621,-60,-63,106
10332,2.105947116,0.163335,0,0.38,3.04,-32.42,-0.06,-0.063,0.0689,19,152,-1621,-60,-63,106
10333,2.106151437,0.201395,0,0.38,3.04,-32.42,-0.06,-0.063,0.0689,19,152,-1621,-60,-63,106
10334,2.106373933,0.218969,0,0.38,3.04,-32.42,-0.06,-0.063,0.0689,19,152,-1621,-60,-63,106
10335,2.106564739,0.187801,0,0.38,3.04,-32.42,-0.06,-0.063,0.0689,19,152,-1621,-60,-63,106
10336,2.106736970,0.169135,0,0.38,3.04,-32.42,-0.06,-0.063,0.0689,19,152,-1621,-60,-63,106
10337,2.106907699,0.167823,0,0.38,3.04,-32.42,-0.06,-0.063,0.0689,19,152,-1621,-60,-63,106
10338,2.107081794,0.171079,0,0.38,3.04,-32.42,-0.06,-0.063,0.0689,19,152,-1621,-60,-63,106
10339,2.107273462,0.188793,0,0.38,3.04,-32.42,-0.06,-0.063,0.0689,19,152,-1621,-60,-63,106
10340,2.107445032,0.168735,0,0.38,3.04,-32.42,-0.06,-0.063,0.0689,19,152,-1621,-60,-63,106
10341,2.107625689,0.177762,0,0.38,3.04,-32.42,-0.06,-0.063,0.0689,19,152,-1621,-60,-63,106
10342,2.107802439,0.173835,0,0.38,3.04,-32.42,-0.06,-0.063,0.0689,19,152,-1621,-60,-63,106
10343,2.107985270,0.179745,0,0.38,3.04,-32.42,-0.06,-0.063,0.0689,19,152,-1621,-60,-63,106
10344,2.108156049,0.167733,0,0.22,2.98,-32.48,-0.048,-0.047,0.06175,11,149,-1624,-48,-47,95
10345,2.108434408,0.275053,0,0.22,2.98,-32.48,-0.048,-0.047,0.06175,11,149,-1624,-48,-47,95
10346,2.108610517,0.172963,0,0.22,2.98,-32.48,-0.048,-0.047,0.06175,11,149,-1624,-48,-47,95
10347,2.108801403,0.187670,0,0.22,2.98,-32.48,-0.048,-0.047,0.06175,11,149,-1624,-48,-47,95
10348,2.108972483,0.167934,0,0.22,2.98,-32.48,-0.048,-0.047,0.06175,11,149,-1624,-48,-47,95
10349,2.109151337,0.175789,0,0.22,2.98,-32.48,-0.048,-0.047,0.06175,11,149,-1624,-48,-47,95
10350,2.109321043,0.166601,0,0.22,2.98,-32.48,-0.048,-0.047,0.06175,11,149,-1624,-48,-47,95
10351,2.109485971,0.161812,0,0.22,2.98,-32.48,-0.048,-0.047,0.06175,11,149,-1624,-48,-47,95
10352,2.109656980,0.168143,0,0.22,2.98,-32.48,-0.048,-0.047,0.06175,11,149,-1624,-48,-47,95
10353,2.109826988,0.167082,0,0.22,2.98,-32.48,-0.048,-0.047,0.06175,11,149,-1624,-48,-47,95
10354,2.110022643,0.192810,0,0.22,2.98,-32.48,-0.048,-0.047,0.06175,11,149,-1624,-48,-47,95
10355,2.110209291,0.183582,0,0.22,2.98,-32.48,-0.048,-0.047,0.06175,11,149,-1624,-48,-47,95
10356,2.110436916,0.224549,0,0.22,2.98,-32.48,-0.048,-0.047,0.06175,11,149,-1624,-48,-47,95
10357,2.110609188,0.169156,0,0.22,2.98,-32.48,-0.048,-0.047,0.06175,11,149,-1624,-48,-47,95
10358,2.110779446,0.167323,0,0.22,2.98,-32.48,-0.048,-0.047,0.06175,11,149,-1624,-48,-47,95
