sample_index,t_s,ur_fx_n,ur_fy_n,ur_fz_n,ur_tx_nm,ur_ty_nm,ur_tz_nm,ur_vx_mps,ur_vy_mps,ur_vz_mps,ur_wx_radps,ur_wy_radps,ur_wz_radps,urcap_fx_n,urcap_fy_n,urcap_fz_n,urcap_tx_nm,urcap_ty_nm,urcap_tz_nm
588,1.176344708,-0.329210099859,-3.96526589719,-8.15908342523,0.16527123601,-0.0314324526624,0.00375522236553,0,0,0,0,0,0,0.131582,0.108671999998,0.106661000002,-0.002633,0.00165199999998,0.00128300000003
589,1.178385104,-0.272920222565,-3.90047593886,-7.81849389877,0.159662335385,-0.0285013983356,0.0105163633238,0,0,0,0,0,0,0.101582,0.118671999998,0.106661000002,-0.001633,0.001652,0.000283000000026
590,1.180362804,-0.0327690453086,-3.96239283284,-7.62635586686,0.153648645405,-0.0201485017971,0.0226014189811,0,0,0,0,0,0,0.101582,0.118671999998,0.106661000002,-0.001633,0.001652,0.000283000000026
591,1.182362053,-0.183798729613,-4.20646538904,-8.26687131371,0.150568328389,-0.0163738382569,-0.00187095876378,0,0,0,0,0,0,0.101582,0.118671999998,0.106661000002,-0.001633,0.001652,0.000283000000026
592,1.184367825,0.215806629881,-3.72000460635,-7.88803553101,0.139726069221,-0.00994071566865,0.00173152553949,0,0,0,0,0,0,0.101582,0.118671999998,0.106661000002,-0.001633,0.001652,0.000283000000026
593,1.186380791,-0.195737515428,-4.052514943,-7.63597133092,0.16087902162,-0.0197790166781,0.0068094968715,0,0,0,0,0,0,0.041582,0.0986719999993,0.0466590000016,0.006367,0.00865200000004,-0.00271699999986
594,1.188368819,-0.055499184511,-3.87271773529,-8.40556977062,0.143136593092,-0.0115159772199,0.00599805306381,0,0,0,0,0,0,0.041582,0.0986719999993,0.0466590000016,0.006367,0.00865200000004,-0.00271699999986
595,1.190361517,0.288978089186,-3.76838561406,-7.85570656025,0.152056904287,-0.0094518867978,0.0153560531906,0,0,0,0,0,0,0.041582,0.0986719999993,0.0466590000016,0.006367,0.00865200000004,-0.00271699999986
596,1.192411602,0.035533015323,-3.83338890301,-8.01179929514,0.147027277033,-0.0157591667224,0.0138837140902,0,0,0,0,0,0,0.041582,0.0986719999993,0.0466590000016,0.006367,0.00865200000004,-0.00271699999986
597,1.194374854,-0.273983355283,-3.97609047792,-8.12990038672,0.156906557955,-0.0263556112193,0.00589159587811,0,0,0,0,0,0,0.111582,0.118671999999,0.0466590000019,0.001367,0.00265200000001,-0.000716999999958
598,1.196359506,-0.131067717072,-4.15276236313,-8.0822170666,0.166061819287,-0.0210770408855,0.00785445851267,0,0,0,0,0,0,0.111582,0.118671999999,0.0466590000019,0.001367,0.00265200000001,-0.000716999999958
599,1.198358145,0.252256981967,-4.2046068254,-7.9437781332,0.15540066529,-0.0156893121935,0.00938088240784,0,0,0,0,0,0,0.111582,0.118671999999,0.0466590000019,0.001367,0.00265200000001,-0.000716999999958
600,1.200367944,-0.135926751786,-4.0866035453,-8.33845158687,0.156376499759,-0.0114077976524,0.0137878358826,0,0,0,0,0,0,0.111582,0.118671999999,0.0466590000019,0.001367,0.00265200000001,-0.000716999999958
601,1.202366753,-0.0760157940918,-3.90896081709,-8.1212656363,0.153593157566,-0.0119288786565,0.0179189907445,0,0,0,0,0,0,0.151582,0.118672,0.0066600000019,0.000367,-0.002348,0.000282999999962
602,1.204355623,-0.902643319554,-4.00529964334,-8.13590187308,0.15962548539,-0.0402404497937,0.0157049328274,0,0,0,0,0,0,0.151582,0.118672,0.0066600000019,0.000367,-0.002348,0.000282999999962
603,1.206347729,0.440634073192,-3.76535988823,-7.85437764227,0.154259875973,-0.00862905947283,0.0142337757861,0,0,0,0,0,0,0.151582,0.118672,0.0066600000019,0.000367,-0.002348,0.000282999999962
604,1.208356577,-0.0725719711707,-3.83729168116,-7.9312324182,0.153135863196,-0.0212086819165,0.00827160110292,0,0,0,0,0,0,0.151582,0.118672,0.0066600000019,0.000367,-0.002348,0.000282999999962
605,1.210379611,-0.251203739718,-3.9377791888,-7.85947069849,0.15668107375,-0.0382794931822,-0.00654687784817,0,0,0,0,0,0,0.091582,0.0886719999978,0.136660000001,0.001367,-0.000348000000005,0.000282999999994
606,1.212359314,-0.44708023491,-3.7174637305,-7.88844137969,0.160188770858,-0.0374401065701,0.0153465311093,0,0,0,0,0,0,0.091582,0.0886719999978,0.136660000001,0.001367,-0.000348000000005,0.000282999999994
607,1.214372991,-0.332302773902,-3.97397661955,-7.70949112199,0.162102277973,-0.0177827185824,0.000930151369065,0,0,0,0,0,0,0.091582,0.0886719999978,0.136660000001,0.001367,-0.000348000000005,0.000282999999994
608,1.216374224,-0.169005965565,-3.80748361548,-8.27096141657,0.145860488567,-0.0309362064338,0.0090728263945,0,0,0,0,0,0,0.091582,0.0886719999978,0.136660000001,0.001367,-0.000348000000005,0.000282999999994
609,1.218366481,-0.104144113946,-3.73037086725,-8.29246368398,0.12633248893,0.00188345600733,-0.00289593307938,0,0,0,0,0,0,0.111582,0.128671999998,0.116661000002,0.002367,0.00265200000003,-0.00171699999996
610,1.220362254,0.0546259125738,-3.99686837032,-7.92812801792,0.150504820709,-0.0126191845473,0.0167462067889,0,0,0,0,0,0,0.111582,0.128671999998,0.116661000002,0.002367,0.00265200000003,-0.00171699999996
611,1.222352617,0.0773289233691,-3.84817124583,-7.75627015538,0.157067008037,-0.0133889871716,0.0175114508258,0,0,0,0,0,0,0.111582,0.128671999998,0.116661000002,0.002367,0.00265200000003,-0.00171699999996
612,1.224356245,-0.212734097237,-4.19706652171,-7.86082974797,0.162905892703,-0.0244649807945,0.0146487047791,0,0,0,0,0,0,0.111582,0.128671999998,0.116661000002,0.002367,0.00265200000003,-0.00171699999996
613,1.226376063,-0.258054250055,-3.94665387688,-7.84550783602,0.160109798457,-0.0346503802724,0.00286812396154,0,0,0,0,0,0,0.101582,0.108671999997,0.186661000002,0.001367,0.00165200000001,-0.000716999999974
614,1.228361707,0.0947050985272,-4.24821024698,-7.93457871746,0.154624926113,-0.0100486935284,0.0105916783333,0,0,0,0,0,0,0.101582,0.108671999997,0.186661000002,0.001367,0.00165200000001,-0.000716999999974
615,1.230365956,0.00185494479479,-4.17733013122,-7.67305275096,0.163199894097,-0.0177356374971,0.017950934432,0,0,0,0,0,0,0.101582,0.108671999997,0.186661000002,0.001367,0.00165200000001,-0.000716999999974
616,1.232361309,-0.534790977513,-3.87970220104,-7.91876754288,0.152201203802,-0.0294576078824,0.0121263030334,0,0,0,0,0,0,0.101582,0.108671999997,0.186661000002,0.001367,0.00165200000001,-0.000716999999974
617,1.234374484,0.0439390376273,-4.2427238764,-7.66375915071,0.156699107158,-0.0185507743433,0.00581027078459,0,0,0,0,0,0,0.071582,0.128672,-0.0133399999979,0.003367,0.00565200000003,-0.00171699999991
618,1.236358656,-0.52979577138,-4.39827871965,-7.95380376404,0.167700277701,-0.033343980951,0.00180083737302,0,0,0,0,0,0,0.071582,0.128672,-0.0133399999979,0.003367,0.00565200000003,-0.00171699999991
619,1.238366772,0.0228290351609,-3.8523183672,-8.08549851519,0.141635339683,-0.0167577505649,0.00869712662255,0,0,0,0,0,0,0.071582,0.128672,-0.0133399999979,0.003367,0.00565200000003,-0.00171699999991
620,1.240358568,0.0645375643145,-3.85905632113,-7.87778105756,0.153735415237,-0.00593934605906,0.0112772021249,0,0,0,0,0,0,0.071582,0.128672,-0.0133399999979,0.003367,0.00565200000003,-0.00171699999991
621,1.242371944,-0.19490618691,-3.90372304941,-7.7729940565,0.157177447141,-0.0225080817741,0.0146422742223,0,0,0,0,0,0,0.021582,0.0686719999967,0.206659000001,0.005367,0.00665200000004,-0.00271699999989
622,1.244357929,0.360156027237,-3.9023346752,-8.00349990806,0.152088402699,-0.00755858523106,0.0155147005728,0,0,0,0,0,0,0.021582,0.0686719999967,0.206659000001,0.005367,0.00665200000004,-0.00271699999989
623,1.246364282,-0.0961888692371,-3.7961569855,-7.60807208196,0.160336864198,-0.0303724418458,0.0152132945287,0,0,0,0,0,0,0.021582,0.0686719999967,0.206659000001,0.005367,0.00665200000004,-0.00271699999989
624,1.248357530,-0.124071819334,-3.82858130305,-8.16437363008,0.153286736436,-0.0185213344226,0.0187073709498,0,0,0,0,0,0,0.021582,0.0686719999967,0.206659000001,0.005367,0.00665200000004,-0.00271699999989
625,1.250371858,-0.148696047312,-3.88317343604,-8.19509639398,0.151480032043,-0.00822894959112,0.00780315308106,0,0,0,0,0,0,0.051582,0.068671999997,0.186661000001,0.006367,0.00665200000006,-0.00371699999989
626,1.252359726,0.204072614955,-3.86421599618,-7.97104084819,0.141799271169,0.00314051413161,0.0132881259966,0,0,0,0,0,0,0.051582,0.068671999997,0.186661000001,0.006367,0.00665200000006,-0.00371699999989
627,1.254368514,-0.143522729752,-3.88456629299,-8.36422107242,0.13781436511,-0.0126925731185,0.00584924025221,0,0,0,0,0,0,0.051582,0.068671999997,0.186661000001,0.006367,0.00665200000006,-0.00371699999989
628,1.256356041,-0.616836518119,-4.01936968438,-8.16282381293,0.159010919549,-0.0215730597203,0.00330180477151,0,0,0,0,0,0,0.051582,0.068671999997,0.186661000001,0.006367,0.00665200000006,-0.00371699999989
629,1.258372614,0.134865793928,-3.57752539813,-8.02224213124,0.13539964876,-0.0164073090965,0.00818834900992,0,0,0,0,0,0,0.061582,0.118671999999,0.0566600000019,0.002367,0.00465200000003,-0.00171699999993
630,1.260367084,0.0311567209762,-4.15046830134,-7.81548801899,0.158204585807,-0.0228198134579,0.00945480038267,0,0,0,0,0,0,0.061582,0.118671999999,0.0566600000019,0.002367,0.00465200000003,-0.00171699999993
631,1.262366054,-0.0170509919581,-4.50910458785,-7.89521349966,0.173442243498,-0.00985410001784,0.0145271381345,0,0,0,0,0,0,0.061582,0.118671999999,0.0566600000019,0.002367,0.00465200000003,-0.00171699999993
632,1.264358521,0.237628379396,-3.89059842455,-7.76576792303,0.157306543533,-0.0120993044778,0.0173219162542,0,0,0,0,0,0,0.061582,0.118671999999,0.0566600000019,0.002367,0.00465200000003,-0.00171699999993
633,1.266378579,-0.0942024959115,-4.04320925922,-7.82657691998,0.163813490617,-0.0258902061887,0.00821182105274,0,0,0,0,0,0,0.061582,0.138671999997,0.206659000002,0.001367,0.00165200000001,-0.000716999999974
634,1.268352572,-0.227752868804,-4.08028138222,-7.77274604329,0.154925090801,-0.0247400460545,-0.000989086766863,0,0,0,0,0,0,0.061582,0.138671999997,0.206659000002,0.001367,0.00165200000001,-0.000716999999974
635,1.270372119,-0.254734161122,-3.86418816805,-8.04880999946,0.145575346659,-0.021112440677,0.0085192499408,0,0,0,0,0,0,0.061582,0.138671999997,0.206659000002,0.001367,0.00165200000001,-0.000716999999974
636,1.272367131,0.0277096017377,-3.77324282358,-7.78854434907,0.144870349005,-0.012276818909,0.017522099628,0,0,0,0,0,0,0.061582,0.138671999997,0.206659000002,0.001367,0.00165200000001,-0.000716999999974
637,1.274392510,-0.119169772762,-4.03113253005,-8.21656157045,0.144928427448,-0.00183684904433,-0.00285659615356,0,0,0,0,0,0,0.111582,0.138672000001,-0.0433409999978,0.001367,0.00365200000003,-0.00171699999994
638,1.276368566,0.404576229973,-3.81699386119,-7.90555320665,0.147832777931,-0.00222689521215,0.00867869291305,0,0,0,0,0,0,0.111582,0.138672000001,-0.0433409999978,0.001367,0.00365200000003,-0.00171699999994
639,1.278376692,-0.136342888276,-4.01262785984,-8.09617795903,0.154115949339,-0.0164195710327,0.0113834205621,0,0,0,0,0,0,0.111582,0.138672000001,-0.0433409999978,0.001367,0.00365200000003,-0.00171699999994
640,1.280350895,-0.104997212464,-4.18951151472,-8.13814712792,0.164335353343,-0.0209105787473,0.0104145493071,0,0,0,0,0,0,0.111582,0.138672000001,-0.0433409999978,0.001367,0.00365200000003,-0.00171699999994
641,1.282385430,-0.402995240505,-3.9583525275,-7.77347389419,0.154418575277,-0.0329007950323,0.0153266699686,0,0,0,0,0,0,0.081582,0.108671999999,0.0366590000017,0.002367,0.00465200000004,-0.00271699999993
642,1.284363921,0.286776098906,-3.65418807672,-8.03172260389,0.144854332982,3.19391145816e-05,0.0156368681557,0,0,0,0,0,0,0.081582,0.108671999999,0.0366590000017,0.002367,0.00465200000004,-0.00271699999993
643,1.286365245,-0.35353763716,-3.85396934771,-7.88528801612,0.144597138426,-0.0133372002303,0.00425602988729,0,0,0,0,0,0,0.081582,0.108671999999,0.0366590000017,0.002367,0.00465200000004,-0.00271699999993
644,1.288352702,0.278616833846,-3.48071856594,-7.78576052176,0.133504699565,-0.00450067777883,0.0072560134172,0,0,0,0,0,0,0.081582,0.108671999999,0.0366590000017,0.002367,0.00465200000004,-0.00271699999993
645,1.290368583,-0.08981797296,-3.87011701057,-8.06051370507,0.141265061798,-0.0142094636844,0.0170897338525,0,0,0,0,0,0,0.041582,0.0686719999989,0.0666600000011,0.007367,0.00665200000006,-0.00371699999989
646,1.292405543,0.0823776356211,-4.40793212328,-7.81973254035,0.168186324267,-0.0110642530437,0.00329912363087,0,0,0,0,0,0,0.041582,0.0686719999989,0.0666600000011,0.007367,0.00665200000006,-0.00371699999989
647,1.294374376,-0.0282904735935,-4.26678290255,-8.22385540403,0.162717449652,-0.0170645521646,0.00634557045535,0,0,0,0,0,0,0.041582,0.0686719999989,0.0666600000011,0.007367,0.00665200000006,-0.00371699999989
648,1.296359990,-0.448881040633,-4.04030251708,-8.04514857904,0.169852973722,-0.0250024236221,0.0149422797847,0,0,0,0,0,0,0.041582,0.0686719999989,0.0666600000011,0.007367,0.00665200000006,-0.00371699999989
649,1.298377695,0.0246639877759,-4.36143936875,-7.88249923764,0.159555077457,-0.0121379901644,0.000660348950967,0,0,0,0,0,0,0.051582,0.0786719999994,0.0366590000013,0.006367,0.00865200000006,-0.00371699999986
650,1.300356265,-0.184848110578,-4.08598253097,-7.86148272699,0.152810478422,-0.0256355551435,0.00778113934978,0,0,0,0,0,0,0.051582,0.0786719999994,0.0366590000013,0.006367,0.00865200000006,-0.00371699999986
651,1.302357078,-0.0894721955323,-4.00146032554,-7.94213312545,0.151996678543,-0.0156790559098,0.0108069697672,0,0,0,0,0,0,0.051582,0.0786719999994,0.0366590000013,0.006367,0.00865200000006,-0.00371699999986
652,1.304352590,-0.188667857199,-3.7890984753,-7.83260436035,0.152906721584,-0.0174359911672,0.0117566906366,0,0,0,0,0,0,0.051582,0.0786719999994,0.0366590000013,0.006367,0.00865200000006,-0.00371699999986
653,1.306364965,0.0334370449613,-4.26463710108,-7.7784482322,0.166998439086,-0.0266726575865,0.0186890744408,0,0,0,0,0,0,0.091582,0.138672000001,-0.0633389999978,0.001367,0.00565200000003,-0.00171699999991
654,1.308362772,-0.217305073386,-3.91505888538,-8.29536635029,0.141554836889,-0.015521827066,0.0132788333124,0,0,0,0,0,0,0.091582,0.138672000001,-0.0633389999978,0.001367,0.00565200000003,-0.00171699999991
655,1.310356221,0.221651881262,-3.63184963531,-8.18181543487,0.13873505051,-0.00973563409609,0.0071057396991,0,0,0,0,0,0,0.091582,0.138672000001,-0.0633389999978,0.001367,0.00565200000003,-0.00171699999991
656,1.312365699,-0.185846104352,-3.56042492463,-8.34770008239,0.127311727112,-0.00972510880707,0.011445540606,0,0,0,0,0,0,0.091582,0.138672000001,-0.0633389999978,0.001367,0.00565200000003,-0.00171699999991
657,1.314373395,-0.0713939662041,-4.10458758103,-8.4526711425,0.145985929886,-0.0131685837359,0.00153774863555,0,0,0,0,0,0,0.051582,0.128672,-0.0233399999979,0.005367,0.00765200000004,-0.00271699999988
658,1.316378065,0.110951526835,-3.90246002351,-8.10612115519,0.151713227532,-0.0157912527383,0.00777954875416,0,0,0,0,0,0,0.051582,0.128672,-0.0233399999979,0.005367,0.00765200000004,-0.00271699999988
659,1.318355814,-0.1921121848,-3.685886298,-8.36686528726,0.132767217194,-0.00590945122944,0.00655840801475,0,0,0,0,0,0,0.051582,0.128672,-0.0233399999979,0.005367,0.00765200000004,-0.00271699999988
660,1.320358991,-0.405147497569,-4.16810095028,-8.21754351087,0.154817532743,-0.0239945557506,0.0111595786007,0,0,0,0,0,0,0.051582,0.128672,-0.0233399999979,0.005367,0.00765200000004,-0.00271699999988
661,1.322376205,-0.416102516097,-4.07497656657,-7.83900327551,0.154802651509,-0.0332815690784,0.0132475004433,0,0,0,0,0,0,0.021582,0.108671999998,0.116661000002,0.006367,0.00865200000006,-0.00371699999986
662,1.324368842,-0.618514500895,-3.88784849947,-8.56694199216,0.138992703545,-0.0054812527507,0.00603631863762,0,0,0,0,0,0,0.021582,0.108671999998,0.116661000002,0.006367,0.00865200000006,-0.00371699999986
663,1.326354336,-0.117011070622,-3.94684065833,-7.65581853723,0.154993016501,-0.0188141947327,0.0210595556,0,0,0,0,0,0,0.021582,0.108671999998,0.116661000002,0.006367,0.00865200000006,-0.00371699999986
664,1.328356861,-0.38461928455,-3.95045809561,-7.93428726491,0.149942406335,-0.0197811284857,0.00935307289702,0,0,0,0,0,0,0.021582,0.108671999998,0.116661000002,0.006367,0.00865200000006,-0.00371699999986
665,1.330359347,0.0895156603512,-3.67743716812,-8.41909116847,0.135086165216,-0.000893103342657,0.0103921677262,0,0,0,0,0,0,0.001582,0.108671999998,0.106661000002,0.010367,0.0116520000001,-0.00571699999981
666,1.332343819,-0.0152525990699,-3.87333164539,-8.43582671149,0.144909665796,-0.00403783302553,0.0114123831486,0,0,0,0,0,0,0.001582,0.108671999998,0.106661000002,0.010367,0.0116520000001,-0.00571699999981
667,1.334361303,0.0818307961616,-3.96562936166,-8.75527753887,0.143537850471,-0.00408028184813,0.0145264805185,0,0,0,0,0,0,0.001582,0.108671999998,0.106661000002,0.010367,0.0116520000001,-0.00571699999981
668,1.336361975,0.209586306231,-3.8328932359,-8.49657779739,0.134430903955,-0.00869890367298,0.0111965864511,0,0,0,0,0,0,0.001582,0.108671999998,0.106661000002,0.010367,0.0116520000001,-0.00571699999981
669,1.338378317,-0.524939279414,-4.17409258975,-8.22661455472,0.161849073781,-0.0241210722124,0.0119031057501,0,0,0,0,0,0,0.111582,0.148671999998,0.116661000002,-0.001633,-0.000348000000005,0.000282999999994
670,1.340368850,-0.20546199016,-4.0839366023,-8.40622202988,0.144369005417,-0.0173379675077,0.000344891884669,0,0,0,0,0,0,0.111582,0.148671999998,0.116661000002,-0.001633,-0.000348000000005,0.000282999999994
671,1.342364994,0.26956927361,-3.98086788176,-7.86411405593,0.160373880119,-0.0129406618303,0.0109230094105,0,0,0,0,0,0,0.111582,0.148671999998,0.116661000002,-0.001633,-0.000348000000005,0.000282999999994
672,1.344362521,-0.146410772849,-4.08252087657,-7.84917864519,0.160334744779,-0.0288743102437,0.00952568029536,0,0,0,0,0,0,0.111582,0.148671999998,0.116661000002,-0.001633,-0.000348000000005,0.000282999999994
673,1.346378371,-0.103674494131,-3.77059456567,-8.2623672121,0.130305584014,-0.00411184951721,0.00428742654428,0,0,0,0,0,0,0.061582,0.118671999997,0.196661000002,0.001367,0.00365200000003,-0.00171699999994
674,1.348359818,-0.131603650351,-3.95721586052,-7.99510352938,0.161277619718,-0.0313743314598,0.00763211859066,0,0,0,0,0,0,0.061582,0.118671999997,0.196661000002,0.001367,0.00365200000003,-0.00171699999994
675,1.350363225,-0.562715419671,-3.96436873248,-8.51915194374,0.14863231925,-0.0234451290926,0.0102163962483,0,0,0,0,0,0,0.061582,0.118671999997,0.196661000002,0.001367,0.00365200000003,-0.00171699999994
676,1.352353337,0.243559801263,-4.14898196591,-8.33013852776,0.14551527419,-0.00543225729725,0.014599415171,0,0,0,0,0,0,0.061582,0.118671999997,0.196661000002,0.001367,0.00365200000003,-0.00171699999994
677,1.354364389,-0.286209426597,-3.80552993243,-8.39267322573,0.134179054599,-0.0128099229903,0.00085118984621,0,0,0,0,0,0,0.081582,0.0986719999973,0.166660000002,0.003367,0.00265200000003,-0.00171699999996
678,1.356349913,0.169003099175,-3.84153233007,-8.36810839927,0.133224037683,0.00380773169796,0.00624319933587,0,0,0,0,0,0,0.081582,0.0986719999973,0.166660000002,0.003367,0.00265200000003,-0.00171699999996
679,1.358358260,-0.0518246991526,-4.17283843911,-8.12017529622,0.147611470605,-0.0225729216476,0.00943569055501,0,0,0,0,0,0,0.081582,0.0986719999973,0.166660000002,0.003367,0.00265200000003,-0.00171699999996
680,1.360359744,-0.720035808277,-4.00325256118,-7.91007736493,0.151395137744,-0.034845579316,0.010871439638,0,0,0,0,0,0,0.081582,0.0986719999973,0.166660000002,0.003367,0.00265200000003,-0.00171699999996
681,1.362364614,-0.427821748839,-3.79841332885,-8.34508594184,0.147148708835,-0.0145405193047,-0.00116728703208,0,0,0,0,0,0,0.061582,0.108671999998,0.136660000002,0.004367,0.00565200000004,-0.00271699999991
682,1.364362140,-0.126516182219,-3.82218117724,-8.09747896585,0.150392283609,-0.0193482500706,0.00766035608808,0,0,0,0,0,0,0.061582,0.108671999998,0.136660000002,0.004367,0.00565200000004,-0.00271699999991
683,1.366362642,0.033237316165,-3.81566958276,-8.17933856213,0.14007119937,-0.0065552207766,0.00276885268482,0,0,0,0,0,0,0.061582,0.108671999998,0.136660000002,0.004367,0.00565200000004,-0.00271699999991
684,1.368360219,0.154346979761,-3.56945407248,-8.4401167299,0.139673491122,-0.00047496730896,-0.00493272186632,0,0,0,0,0,0,0.061582,0.108671999998,0.136660000002,0.004367,0.00565200000004,-0.00271699999991
685,1.370409492,0.0662540906797,-4.0560789948,-8.42111284207,0.150514438999,-0.00857922350915,0.00803500707261,0,0,0,0,0,0,0.061582,0.108671999998,0.126659000002,0.004367,0.00665200000006,-0.00371699999989
686,1.372364830,-0.422795872323,-4.07643085296,-8.17143490607,0.157237469508,-0.0327178108853,0.0103462885434,0,0,0,0,0,0,0.061582,0.108671999998,0.126659000002,0.004367,0.00665200000006,-0.00371699999989
687,1.374350484,-0.0560260181767,-3.69297276401,-8.2932635015,0.124633903582,-0.00165809931425,0.00207830994314,0,0,0,0,0,0,0.061582,0.108671999998,0.126659000002,0.004367,0.00665200000006,-0.00371699999989
688,1.376350745,-0.390768249347,-4.24513338799,-8.08236027794,0.160101844429,-0.0338241545014,0.0100639657086,0,0,0,0,0,0,0.061582,0.108671999998,0.126659000002,0.004367,0.00665200000006,-0.00371699999989
689,1.378374751,0.255879623478,-3.78107216527,-8.15163962982,0.136095128961,0.00344741439446,0.0110574189497,0,0,0,0,0,0,0.081582,0.128671999999,0.0466590000021,0.002367,0.00365200000001,-0.000716999999942
690,1.380357189,-0.240092322006,-3.97115683199,-8.40389816578,0.143964489556,-0.000846035857953,0.00253132460235,0,0,0,0,0,0,0.081582,0.128671999999,0.0466590000021,0.002367,0.00365200000001,-0.000716999999942
691,1.382370616,0.038215981847,-3.58599880213,-8.12625945102,0.137052656852,-0.0157839330344,0.0116630267771,0,0,0,0,0,0,0.081582,0.128671999999,0.0466590000021,0.002367,0.00365200000001,-0.000716999999942
692,1.384356861,0.0888653290734,-3.76996859467,-7.98919290014,0.13841073948,-0.00731546942448,0.00282099009871,0,0,0,0,0,0,0.081582,0.128671999999,0.0466590000021,0.002367,0.00365200000001,-0.000716999999942
693,1.386359517,0.269828807086,-3.65625928058,-7.88843020841,0.138005346544,-0.00799779154112,0.011191707704,0,0,0,0,0,0,0.141582,0.128672000003,-0.213340999998,0.000367,0.00165200000001,-0.000716999999974
694,1.388364287,-0.545366165295,-4.02281194154,-8.28078129329,0.155462240028,-0.0279980797598,0.00669065537464,0,0,0,0,0,0,0.141582,0.128672000003,-0.213340999998,0.000367,0.00165200000001,-0.000716999999974
695,1.390356984,-0.256010148669,-3.82425727586,-8.15164541938,0.147888226441,-0.0283713905052,0.0102444044398,0,0,0,0,0,0,0.141582,0.128672000003,-0.213340999998,0.000367,0.00165200000001,-0.000716999999974
696,1.392400928,-0.34464053068,-4.20160980483,-8.45081685335,0.158516814229,-0.0196234558995,-0.000225393645077,0,0,0,0,0,0,0.141582,0.128672000003,-0.213340999998,0.000367,0.00165200000001,-0.000716999999974
697,1.394360804,-0.613074448227,-4.02214118441,-8.67512793136,0.142727000882,-0.020178635831,0.0131991451357,0,0,0,0,0,0,0.031582,0.0886719999981,0.116661000001,0.004367,0.00865200000006,-0.00371699999986
698,1.396353000,0.0741849168578,-3.93857859659,-8.00013431982,0.148577874305,-0.017887083401,0.00732913520635,0,0,0,0,0,0,0.031582,0.0886719999981,0.116661000001,0.004367,0.00865200000006,-0.00371699999986
699,1.398363982,0.0784649327111,-4.05954878701,-8.4948757021,0.144028759454,0.00238930552787,0.00595846899655,0,0,0,0,0,0,0.031582,0.0886719999981,0.116661000001,0.004367,0.00865200000006,-0.00371699999986
700,1.400346731,-0.22041402174,-3.79085149822,-8.21893225918,0.138867297949,-0.0312721595833,0.0141974733342,0,0,0,0,0,0,0.031582,0.0886719999981,0.116661000001,0.004367,0.00865200000006,-0.00371699999986
701,1.402359406,-0.0264876273341,-3.55083249918,-8.42184363725,0.133097838213,0.00347764957676,0.0157051473244,0,0,0,0,0,0,0.051582,0.088672000002,-0.123340999999,0.008367,0.00965200000009,-0.00571699999985
702,1.404351592,-0.0217492415036,-3.88629596041,-8.11908929228,0.140427009901,-0.0135681552553,0.00653587396535,0,0,0,0,0,0,0.051582,0.088672000002,-0.123340999999,0.008367,0.00965200000009,-0.00571699999985
703,1.406353446,-0.195764731239,-3.72402161741,-8.42223154114,0.143140781934,-0.0171041172354,0.0117446992288,0,0,0,0,0,0,0.051582,0.088672000002,-0.123340999999,0.008367,0.00965200000009,-0.00571699999985
704,1.408343439,-0.249905885133,-3.87057045283,-8.30921597626,0.151275188552,-0.00990194773762,0.00670656852174,0,0,0,0,0,0,0.051582,0.088672000002,-0.123340999999,0.008367,0.00965200000009,-0.00571699999985
705,1.410357676,-0.0359360995215,-4.03985146292,-8.35222271752,0.138194837691,-0.00113467802311,0.00470646177663,0,0,0,0,0,0,0.061582,0.0886720000001,-0.00333999999858,0.008367,0.00965200000008,-0.00471699999985
706,1.412343581,0.281825539861,-3.43884219343,-8.57122451745,0.127837134469,0.000394297564643,0.00340771741926,0,0,0,0,0,0,0.061582,0.0886720000001,-0.00333999999858,0.008367,0.00965200000008,-0.00471699999985
707,1.414338984,-0.208683239276,-3.64797770208,-8.37875909138,0.133175467344,-0.0178857732916,0.00258138062796,0,0,0,0,0,0,0.061582,0.0886720000001,-0.00333999999858,0.008367,0.00965200000008,-0.00471699999985
708,1.416386924,0.059186818689,-4.11670594213,-8.38517538772,0.160069878164,-0.0181143703095,0.0091117161414,0,0,0,0,0,0,0.061582,0.0886720000001,-0.00333999999858,0.008367,0.00965200000008,-0.00471699999985
709,1.418382247,0.20538657673,-3.56429377911,-8.36192174809,0.12765199119,0.00513842601607,0.00849512834743,0,0,0,0,0,0,0.051582,0.118671999996,0.226660000002,0.001367,0.00365200000003,-0.00171699999994
710,1.420360898,-0.0290745410752,-3.74267040905,-8.32665338188,0.141135777117,-0.0148730239012,0.00832079300333,0,0,0,0,0,0,0.051582,0.118671999996,0.226660000002,0.001367,0.00365200000003,-0.00171699999994
711,1.422371328,0.146002025164,-4.22052738869,-8.45475291096,0.157814989168,-0.0194621486333,0.00895861484894,0,0,0,0,0,0,0.051582,0.118671999996,0.226660000002,0.001367,0.00365200000003,-0.00171699999994
712,1.424348727,0.324543118673,-3.9691203651,-8.54390539861,0.150585745899,-0.00277525085575,0.0160530445865,0,0,0,0,0,0,0.051582,0.118671999996,0.226660000002,0.001367,0.00365200000003,-0.00171699999994
713,1.426355641,0.131030412343,-3.69895269802,-8.01462080879,0.151279352464,-0.0178377071833,0.00778681648891,0,0,0,0,0,0,0.041582,0.0986719999986,0.0866600000016,0.004367,0.00665200000003,-0.00171699999989
